seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUIPQ010000082.1	864	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUIPQ010000066.1	6698	No terminal repeats	10	11	1.0000	NA	0	4.4958	NA	NA
JAUIPQ010000073.1	3867	No terminal repeats	6	11	1.0000	NA	1	3.4366	T_virB6	NA
JAUIPQ010000042.1	45038	DTR	55	11	0.9999	NA	10	20.4560	I_traV;T_virB2;T_virB3;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
JAUIPQ010000063.1	8107	No terminal repeats	8	11	0.9999	NA	0	1.7183	NA	NA
JAUIPQ010000065.1	7575	No terminal repeats	8	11	0.9999	NA	0	2.1498	NA	NA
JAUIPQ010000087.1	539	No terminal repeats	1	11	0.9999	NA	1	1.7183	T_virB6	NA
JAUIPQ010000026.1	74782	No terminal repeats	75	11	0.9998	NA	0	9.5682	NA	NF000496
JAUIPQ010000022.1	92965	No terminal repeats	69	11	0.9996	NA	3	4.2674	B_traI;T_virB6;T_virB6	NA
JAUIPQ010000041.1	46742	No terminal repeats	37	11	0.9992	NA	1	1.0453	NA	NA
JAUIPQ010000062.1	8559	No terminal repeats	6	11	0.9992	NA	0	1.7995	NA	NA
JAUIPQ010000057.1	10963	No terminal repeats	10	11	0.9989	NA	0	1.7183	NA	NA
JAUIPQ010000060.1	9568	No terminal repeats	7	11	0.9561	NA	0	0.2071	NA	NA
