seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JBEFVN010000084.1	4793	No terminal repeats	8	11	1.0000	NA	1	0.8764	NA	NA
JBEFVN010000019.1	81596	No terminal repeats	73	11	1.0000	NA	17	12.7973	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2;MOBT	NA
JBEFVN010000076.1	10219	No terminal repeats	10	11	0.9999	NA	0	1.8417	NA	NA
JBEFVN010000044.1	38489	No terminal repeats	51	11	0.9999	NA	10	19.6633	T_virB2;T_virB3;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
JBEFVN010000061.1	20099	No terminal repeats	25	11	0.9999	NA	2	9.8486	T_virB3	NA
JBEFVN010000068.1	13107	No terminal repeats	14	11	0.9999	NA	0	3.3969	NA	NA
JBEFVN010000074.1	10722	No terminal repeats	6	11	0.9999	NA	1	2.4488	NA	NA
JBEFVN010000056.1	27554	No terminal repeats	32	11	0.9998	NA	1	4.4474	I_traY;I_traW;I_trbA	NA
JBEFVN010000079.1	8915	No terminal repeats	8	11	0.9998	NA	0	0.8399	NA	NA
JBEFVN010000027.1	68526	No terminal repeats	77	11	0.9998	NA	6	18.9949	traU;I_traN;I_traM;I_traI;I_traK	NA
JBEFVN010000070.1	12660	No terminal repeats	10	11	0.9997	NA	0	0.4902	NA	NA
JBEFVN010000045.1	38303	No terminal repeats	40	11	0.9997	NA	0	9.4956	NA	NA
JBEFVN010000060.1	20930	No terminal repeats	23	11	0.9997	NA	0	1.1415	NA	NA
JBEFVN010000062.1	17619	No terminal repeats	17	11	0.9997	NA	6	10.9683	T_virB6;virb4;T_virB3;T_virB2;T_virB9;T_virB8	NA
JBEFVN010000041.1	44299	No terminal repeats	40	11	0.9996	NA	2	2.9553	NA	NA
JBEFVN010000075.1	10293	No terminal repeats	12	11	0.9983	NA	0	1.1242	NA	NA
JBEFVN010000066.1	14866	No terminal repeats	12	11	0.9857	NA	0	1.1230	NA	NA
JBEFVN010000087.1	4470	No terminal repeats	5	11	0.9806	NA	0	0.2163	NA	NA
JBEFVN010000067.1	14369	No terminal repeats	18	11	0.9728	NA	0	0.8214	NA	NA
JBEFVN010000048.1	36159	No terminal repeats	27	11	0.9346	NA	0	2.2085	NA	NA
JBEFVN010000083.1	5224	No terminal repeats	5	11	0.9312	NA	0	0.2071	NA	NA
