JAYIUX010000007.1_tRNA1_Ala	123568	123643
JAYIUX010000008.1_tRNA1_???	107767	107839
JAYIUX010000014.1_tRNA1_Arg	115375	115451
JAYIUX010000014.1_tRNA2_Arg	115548	115624
JAYIUX010000019.1_tRNA1_Ser	14169	14258
JAYIUX010000025.1_tRNA1_Asp	1	75
JAYIUX010000025.1_tRNA2_Asp	172	248
JAYIUX010000025.1_tRNA3_Val	278	352
JAYIUX010000025.1_tRNA4_Leu	7069	7153
JAYIUX010000025.1_tRNA5_Lys	7231	7306
JAYIUX010000025.1_tRNA6_His	7390	7466
JAYIUX010000025.1_tRNA7_Arg	7499	7575
JAYIUX010000025.1_tRNA8_Pro	7619	7695
JAYIUX010000034.1_tRNA1_Val	21611	21685
JAYIUX010000034.1_tRNA2_Ser	45540	45632
JAYIUX010000034.1_tRNA3_Ser	51770	51860
JAYIUX010000034.1_tRNA4_Asp	60238	60314
