hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JBEFWB010000001.1_124	JBEFWB010000001.1	124	411	HEC-01__HEC-01B	4.3e-106	353.1	0.982	0.985	4	408
JBEFWB010000001.1_153	JBEFWB010000001.1	153	368	Veles__VlsB1	9.7e-105	348.6	0.951	0.957	15	366
JBEFWB010000001.1_153	JBEFWB010000001.1	153	368	Veles__VlsB2	5.7e-105	349.4	0.923	0.954	16	366
JBEFWB010000001.1_163	JBEFWB010000001.1	163	800	Wadjet__JetC_III	1.1e-06	24.3	0.49	0.271	489	705
JBEFWB010000001.1_176	JBEFWB010000001.1	176	133	Dpd__QueD	1.8e-57	190.8	0.967	0.872	17	132
JBEFWB010000001.1_309	JBEFWB010000001.1	309	247	Zorya_III__ZorG3	4.6e-91	303.0	0.892	0.992	1	245
JBEFWB010000001.1_311	JBEFWB010000001.1	311	218	Zorya__ZorB	1.1e-13	49.1	0.8	0.881	10	201
JBEFWB010000001.1_312	JBEFWB010000001.1	312	238	Zorya_III__ZorF3	1.5e-73	245.6	0.827	0.979	1	233
JBEFWB010000001.1_345	JBEFWB010000001.1	345	379	PsyrTA__PsyrA	5.0000000000000004e-30	102.7	0.751	0.784	73	369
JBEFWB010000001.1_345	JBEFWB010000001.1	345	379	ShosTA__ShosA	6e-58	194.3	0.683	0.541	80	284
JBEFWB010000001.1_420	JBEFWB010000001.1	420	583	UG6__DnaG	1.9e-34	117.1	0.817	0.492	34	320
JBEFWB010000002.1_40	JBEFWB010000002.1	475	180	DarTG__DarG	2.2999999999999997e-67	225.1	0.739	0.972	1	175
JBEFWB010000003.1_8	JBEFWB010000003.1	734	693	Gabija__GajB_2	1.1e-43	147.7	0.746	0.678	210	679
JBEFWB010000003.1_11	JBEFWB010000003.1	737	961	RM_Type_II__Type_II_MTases_FAM_1	3.6e-12	44.2	0.48	0.171	162	325
JBEFWB010000003.1_11	JBEFWB010000003.1	737	961	RM_Type_II__Type_II_MTases_FAM_3	6.699999999999999e-22	76.1	0.907	0.361	159	505
JBEFWB010000003.1_11	JBEFWB010000003.1	737	961	RM_Type_II__Type_II_MTases_FAM_37	3.7e-39	132.7	0.779	0.358	163	506
JBEFWB010000003.1_11	JBEFWB010000003.1	737	961	RM_Type_III__Type_III_MTases_FAM_0	1e-113	379.4	0.972	0.873	7	845
JBEFWB010000003.1_70	JBEFWB010000003.1	796	322	RM_Type_II__Type_II_MTases_FAM_39	6.5e-15	53.1	0.517	0.547	80	255
JBEFWB010000003.1_70	JBEFWB010000003.1	796	322	RM_Type_II__Type_II_MTases_FAM_11	7.6e-35	118.6	0.855	0.944	2	305
JBEFWB010000003.1_70	JBEFWB010000003.1	796	322	RM_Type_II__Type_II_MTases_FAM_5	2.4e-64	215.8	0.868	0.953	2	308
JBEFWB010000003.1_71	JBEFWB010000003.1	797	741	RM_Type_II__Type_II_MTases_FAM_33	4.2e-11	40.2	0.411	0.355	72	334
JBEFWB010000003.1_71	JBEFWB010000003.1	797	741	RM_Type_II__Type_II_REase36	4e-91	304.9	0.962	0.974	1	722
JBEFWB010000003.1_98	JBEFWB010000003.1	824	246	DEDDh_I_II_III_IV_V_VI_1	3.5e-36	122.7	0.994	0.663	4	166
JBEFWB010000003.1_105	JBEFWB010000003.1	831	824	Dodola__DolB	2.2e-10	38.1	0.405	0.2	311	475
JBEFWB010000004.1_105	JBEFWB010000004.1	1135	414	Dnd__DndA	9e-35	118.2	0.865	0.821	33	372
JBEFWB010000004.1_169	JBEFWB010000004.1	1199	521	DISARM__drmC	5.6e-15	53.5	0.494	0.269	329	468
JBEFWB010000005.1_8	JBEFWB010000005.1	1271	215	DEDDh_I_II_III_IV_V_VI_1	1.9e-24	84.6	0.994	0.814	26	200
JBEFWB010000005.1_39	JBEFWB010000005.1	1302	482	DEDDh_I_II_III_IV_V_VI_1	2.3e-16	58.3	0.975	0.373	6	185
JBEFWB010000005.1_56	JBEFWB010000005.1	1319	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.7e-10	38.5	0.635	0.406	657	1130
JBEFWB010000005.1_56	JBEFWB010000005.1	1319	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	4.5e-13	46.1	0.434	0.415	1	485
JBEFWB010000005.1_56	JBEFWB010000005.1	1319	1168	Wadjet__JetC_I	6.6e-14	48.6	0.45	0.43	341	842
JBEFWB010000005.1_92	JBEFWB010000005.1	1355	319	RT_I_II_III_IV_V_VI_1	1.4e-18	64.8	0.603	0.545	69	242
JBEFWB010000005.1_92	JBEFWB010000005.1	1355	319	Retron__RT_Tot_13	2.5999999999999997e-29	100.1	0.667	0.702	38	261
JBEFWB010000005.1_92	JBEFWB010000005.1	1355	319	Retron__RT_Tot_3	1.8e-31	107.4	0.696	0.743	28	264
JBEFWB010000005.1_92	JBEFWB010000005.1	1355	319	Retron__RT_Tot_5	7e-33	111.7	0.434	0.696	38	259
JBEFWB010000005.1_92	JBEFWB010000005.1	1355	319	Retron__RT_Tot_1	5.9999999999999996e-40	135.2	0.862	0.868	39	315
JBEFWB010000005.1_92	JBEFWB010000005.1	1355	319	Retron__RT_Tot_6	2.2e-40	136.4	0.742	0.828	38	301
JBEFWB010000005.1_92	JBEFWB010000005.1	1355	319	Retron__RT_Tot_7	2.9e-45	152.7	0.677	0.843	38	306
JBEFWB010000005.1_92	JBEFWB010000005.1	1355	319	Retron__RT_Tot_4	9.5e-50	167.4	0.862	0.875	38	316
JBEFWB010000005.1_92	JBEFWB010000005.1	1355	319	Retron__RT_Tot_2	4.8000000000000005e-106	352.3	0.994	0.994	1	317
JBEFWB010000005.1_96	JBEFWB010000005.1	1359	407	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	2e-47	161.1	0.979	0.963	11	402
JBEFWB010000005.1_97	JBEFWB010000005.1	1360	162	Lamassu-Fam__LmuC_acc_Cap4_nuclease	1.1e-06	27.1	0.853	0.852	10	147
JBEFWB010000005.1_98	JBEFWB010000005.1	1361	653	Lamassu-Fam__LmuB_SMC_Mrr	1.4e-19	68.0	0.846	0.822	26	562
JBEFWB010000005.1_98	JBEFWB010000005.1	1361	653	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	8.5e-104	346.7	0.993	0.986	3	646
JBEFWB010000005.1_102	JBEFWB010000005.1	1365	436	pAgo__GbbAgaS	2.2e-13	47.8	0.403	0.392	194	364
JBEFWB010000005.1_102	JBEFWB010000005.1	1365	436	PD-T7-2__PD-T7-2_A	2.7e-45	152.7	0.891	0.883	17	401
JBEFWB010000005.1_102	JBEFWB010000005.1	1365	436	Gao_Her_SIR__SIR2	1.2e-87	292.7	0.754	0.697	111	414
JBEFWB010000005.1_103	JBEFWB010000005.1	1366	589	PD-T7-2__PD-T7-2_B	1.8e-72	242.4	0.954	0.98	3	579
JBEFWB010000005.1_103	JBEFWB010000005.1	1366	589	Gao_Her_SIR__HerA_SIR2	2.3e-137	457.0	0.98	0.968	5	574
JBEFWB010000005.1_139	JBEFWB010000005.1	1402	374	Veles__VlsB1	4.7e-115	382.5	0.949	0.933	18	366
JBEFWB010000005.1_139	JBEFWB010000005.1	1402	374	Veles__VlsB2	1.1e-115	384.6	0.921	0.941	15	366
JBEFWB010000006.1_54	JBEFWB010000006.1	1547	383	SoFic__SoFic	2.8000000000000003e-108	360.3	0.983	0.953	17	381
JBEFWB010000006.1_55	JBEFWB010000006.1	1548	832	BREX__brxHI	2.6e-43	146.3	0.463	0.406	77	414
JBEFWB010000006.1_92	JBEFWB010000006.1	1585	487	DISARM__drmC	4.4e-18	63.7	0.604	0.31	301	451
JBEFWB010000006.1_109	JBEFWB010000006.1	1602	920	Thoeris_IV__ThsA_Casp4	5.4e-25	86.4	0.651	0.245	496	720
JBEFWB010000006.1_136	JBEFWB010000006.1	1629	527	DRT2__RmuC	3e-06	23.9	0.491	0.438	250	480
JBEFWB010000006.1_186	JBEFWB010000006.1	1679	203	Dpd__FolE	1.1e-58	195.8	0.978	0.877	19	196
JBEFWB010000006.1_187	JBEFWB010000006.1	1680	490	Wadjet__JetA_I	4.7e-156	518.5	0.994	0.992	2	487
JBEFWB010000006.1_188	JBEFWB010000006.1	1681	236	Wadjet__JetB_I	2.7999999999999998e-67	224.5	0.839	0.975	3	232
JBEFWB010000006.1_191	JBEFWB010000006.1	1684	1338	Wadjet__JetC_I	0.0	1188.6	0.994	0.821	25	1122
JBEFWB010000007.1_24	JBEFWB010000007.1	1717	251	Retron_VII_2__DUF3800	6.5e-10	37.5	0.972	0.817	8	212
JBEFWB010000007.1_66	JBEFWB010000007.1	1759	928	UG9__DNA_pol	5.7e-31	105.9	0.669	0.401	524	895
JBEFWB010000007.1_72	JBEFWB010000007.1	1765	724	Gabija__GajB_3	5e-13	46.9	0.654	0.378	21	294
JBEFWB010000007.1_72	JBEFWB010000007.1	1765	724	Gabija__GajB_1	2.0000000000000003e-34	117.2	0.916	0.834	13	616
JBEFWB010000007.1_72	JBEFWB010000007.1	1765	724	UG35__UvrD	2.3e-77	258.7	0.532	0.599	4	437
JBEFWB010000007.1_72	JBEFWB010000007.1	1765	724	Gabija__GajB_2	8.499999999999999e-103	342.8	0.779	0.891	1	645
JBEFWB010000007.1_74	JBEFWB010000007.1	1767	473	DISARM__drmC	7.5e-17	59.6	0.57	0.3	294	435
JBEFWB010000008.1_29	JBEFWB010000008.1	1901	503	RM_Type_II__Type_II_MTases_FAM_29	2e-06	24.5	0.496	0.581	165	456
JBEFWB010000008.1_29	JBEFWB010000008.1	1901	503	RM_Type_II__Type_II_MTases_FAM_14	2.9e-13	47.0	0.433	0.481	176	417
JBEFWB010000008.1_29	JBEFWB010000008.1	1901	503	RM_Type_II__Type_II_MTases_FAM_13	1.4e-13	48.2	0.412	0.481	158	399
JBEFWB010000008.1_29	JBEFWB010000008.1	1901	503	RM_Type_II__Type_II_MTases_FAM_6	1e-16	58.6	0.441	0.487	177	421
JBEFWB010000008.1_29	JBEFWB010000008.1	1901	503	RM_Type_II__Type_II_MTases_FAM_33	5.1e-39	132.3	0.451	0.477	159	398
JBEFWB010000008.1_29	JBEFWB010000008.1	1901	503	RM__Type_I_MTases_FAM_1	4.3e-57	191.6	0.747	0.722	133	495
JBEFWB010000008.1_29	JBEFWB010000008.1	1901	503	RM__Type_I_MTases_FAM_3	1e-59	200.3	0.68	0.849	10	436
JBEFWB010000008.1_29	JBEFWB010000008.1	1901	503	PrrC__EcoprrI	6.2e-98	327.1	0.958	0.994	1	500
JBEFWB010000008.1_29	JBEFWB010000008.1	1901	503	RM__Type_I_MTases_FAM_0	3.6000000000000004e-168	558.5	0.992	0.99	4	501
JBEFWB010000008.1_32	JBEFWB010000008.1	1904	375	RM__Type_I_S_06	3.8999999999999995e-22	76.7	0.61	0.859	48	369
JBEFWB010000008.1_32	JBEFWB010000008.1	1904	375	RM__Type_I_S_04	1.6000000000000002e-46	157.3	0.647	0.872	43	369
JBEFWB010000008.1_32	JBEFWB010000008.1	1904	375	RM__Type_I_S_51	6.399999999999999e-60	200.8	0.662	0.861	49	371
JBEFWB010000008.1_33	JBEFWB010000008.1	1905	1097	RM__Type_I_REases_FAM_0.einsi_trimmed	3.5e-230	765.0	0.98	0.964	10	1067
JBEFWB010000008.1_58	JBEFWB010000008.1	1930	308	Brig1__ADP_ribosyl	1.7000000000000002e-58	196.5	0.436	0.929	5	290
JBEFWB010000008.1_76	JBEFWB010000008.1	1948	601	PsyrTA__PsyrT	3.5e-90	301.0	0.517	0.576	4	349
JBEFWB010000008.1_92	JBEFWB010000008.1	1964	225	Dpd__QueC	2.8e-52	175.1	0.986	0.978	2	221
JBEFWB010000008.1_93	JBEFWB010000008.1	1965	228	Dpd__QueE	7.8e-07	26.8	0.652	0.658	71	220
JBEFWB010000008.1_155	JBEFWB010000008.1	2027	862	Dodola__DolB	2.3999999999999996e-22	77.4	0.597	0.277	485	723
JBEFWB010000010.1_115	JBEFWB010000010.1	2324	831	BREX__brxHI	1.2e-50	170.5	0.854	0.762	23	655
JBEFWB010000010.1_115	JBEFWB010000010.1	2324	831	Shango__SngC	2.7e-63	212.6	0.869	0.771	16	656
JBEFWB010000011.1_14	JBEFWB010000011.1	2379	366	Gabija__GajB_3	4.9e-114	379.2	0.969	0.932	7	347
JBEFWB010000011.1_15	JBEFWB010000011.1	2380	527	Septu__PtuA	6.4999999999999995e-22	76.8	0.791	0.677	1	357
JBEFWB010000011.1_15	JBEFWB010000011.1	2380	527	Gabija__GajA	6.1e-38	128.9	0.8	0.924	1	487
JBEFWB010000011.1_70	JBEFWB010000011.1	2435	195	DEDDh_I_II_III_IV_V_VI_1	3.2e-11	41.6	0.956	0.805	12	168
JBEFWB010000011.1_131	JBEFWB010000011.1	2496	155	Veles__VlsC1	1.1000000000000002e-34	117.6	0.959	0.974	2	152
JBEFWB010000011.1_131	JBEFWB010000011.1	2496	155	Veles__VlsC2	6.8e-35	118.3	0.953	0.961	3	151
JBEFWB010000013.1_65	JBEFWB010000013.1	2717	379	CBASS__AG_E1_ThiF	3.6e-71	237.3	0.996	0.631	118	356
JBEFWB010000013.1_87	JBEFWB010000013.1	2739	761	Dodola__DolB	1.2000000000000001e-20	71.8	0.488	0.252	430	621
JBEFWB010000013.1_122	JBEFWB010000013.1	2774	370	Veles__VlsB1	8.3e-125	414.6	0.97	0.978	3	364
JBEFWB010000013.1_122	JBEFWB010000013.1	2774	370	Veles__VlsB2	1.3e-127	423.9	0.936	0.981	2	364
JBEFWB010000014.1_14	JBEFWB010000014.1	2799	247	Gao_Qat__QatD	4.4999999999999995e-80	266.6	0.957	0.976	4	244
