sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIKF010000001.1_Old_exonuclease_2	Old_exonuclease	Old_exonuclease	Defense	JAYIKF010000001.1_293	JAYIKF010000001.1_293	JAYIKF010000001.1_293	1	Old_exonuclease__Old_exonuclease
JAYIKF010000003.1_Avs_IV_4	Avs	Avs_IV	Defense	JAYIKF010000003.1_165	JAYIKF010000003.1_165	JAYIKF010000003.1_165	1	Avs_IV__Avs4A
JAYIKF010000007.1_Zorya_TypeIII_5	Zorya	Zorya_TypeIII	Defense	JAYIKF010000007.1_121	JAYIKF010000007.1_124	JAYIKF010000007.1_121,JAYIKF010000007.1_122,JAYIKF010000007.1_123,JAYIKF010000007.1_124	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JAYIKF010000009.1_RM_Type_IV_12	RM	RM_Type_IV	Defense	JAYIKF010000009.1_52	JAYIKF010000009.1_53	JAYIKF010000009.1_52,JAYIKF010000009.1_53	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIKF010000012.1_SoFic_3	SoFIC	SoFic	Defense	JAYIKF010000012.1_63	JAYIKF010000012.1_63	JAYIKF010000012.1_63	1	SoFic__SoFic
JAYIKF010000015.1_SoFic_8	SoFIC	SoFic	Defense	JAYIKF010000015.1_26	JAYIKF010000015.1_26	JAYIKF010000015.1_26	1	SoFic__SoFic
JAYIKF010000015.1_CAS_Class1-Subtype-I-F_13	Cas	CAS_Class1-Subtype-I-F	Defense	JAYIKF010000015.1_47	JAYIKF010000015.1_52	JAYIKF010000015.1_47,JAYIKF010000015.1_48,JAYIKF010000015.1_49,JAYIKF010000015.1_50,JAYIKF010000015.1_51,JAYIKF010000015.1_52	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
JAYIKF010000023.1_AbiD_1	AbiD	AbiD	Defense	JAYIKF010000023.1_18	JAYIKF010000023.1_18	JAYIKF010000023.1_18	1	AbiD__AbiD
JAYIKF010000035.1_BstA_9	BstA	BstA	Defense	JAYIKF010000035.1_25	JAYIKF010000035.1_25	JAYIKF010000035.1_25	1	BstA__BstA
JAYIKF010000036.1_Wadjet_I_7	Wadjet	Wadjet_I	Defense	JAYIKF010000036.1_24	JAYIKF010000036.1_27	JAYIKF010000036.1_24,JAYIKF010000036.1_25,JAYIKF010000036.1_27	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIKF010000052.1_RM_Type_I_11	RM	RM_Type_I	Defense	JAYIKF010000052.1_8	JAYIKF010000052.1_12	JAYIKF010000052.1_8,JAYIKF010000052.1_11,JAYIKF010000052.1_12	3	RM__Type_I_MTases_FAM_1,RM__Type_I_REases_FAM_2.einsi_trimmed,RM__Type_I_S_52
