sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIKC010000001.1_Shango_4	Shango	Shango	Defense	JAYIKC010000001.1_276	JAYIKC010000001.1_278	JAYIKC010000001.1_276,JAYIKC010000001.1_277,JAYIKC010000001.1_278	3	Shango__SngA,Shango__SngB,Shango__SngC
JAYIKC010000002.1_RM_Type_IV_17	RM	RM_Type_IV	Defense	JAYIKC010000002.1_101	JAYIKC010000002.1_102	JAYIKC010000002.1_101,JAYIKC010000002.1_102	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIKC010000003.1_RloC_12	RloC	RloC	Defense	JAYIKC010000003.1_64	JAYIKC010000003.1_64	JAYIKC010000003.1_64	1	RloC__RloC
JAYIKC010000008.1_Hna_8	Hna	Hna	Defense	JAYIKC010000008.1_21	JAYIKC010000008.1_21	JAYIKC010000008.1_21	1	Hna__Hna
JAYIKC010000009.1_RM_Type_I_16	RM	RM_Type_I	Defense	JAYIKC010000009.1_79	JAYIKC010000009.1_82	JAYIKC010000009.1_79,JAYIKC010000009.1_81,JAYIKC010000009.1_82	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_06
JAYIKC010000011.1_Zorya_TypeIII_5	Zorya	Zorya_TypeIII	Defense	JAYIKC010000011.1_140	JAYIKC010000011.1_143	JAYIKC010000011.1_140,JAYIKC010000011.1_141,JAYIKC010000011.1_142,JAYIKC010000011.1_143	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JAYIKC010000012.1_DS-20_6	DS-20	DS-20	Defense	JAYIKC010000012.1_2	JAYIKC010000012.1_2	JAYIKC010000012.1_2	1	DS-20__DS-20
JAYIKC010000012.1_SoFic_7	SoFIC	SoFic	Defense	JAYIKC010000012.1_11	JAYIKC010000012.1_11	JAYIKC010000012.1_11	1	SoFic__SoFic
JAYIKC010000014.1_SoFic_11	SoFIC	SoFic	Defense	JAYIKC010000014.1_95	JAYIKC010000014.1_95	JAYIKC010000014.1_95	1	SoFic__SoFic
JAYIKC010000018.1_CAS_Class1-Subtype-I-F_18	Cas	CAS_Class1-Subtype-I-F	Defense	JAYIKC010000018.1_8	JAYIKC010000018.1_13	JAYIKC010000018.1_8,JAYIKC010000018.1_9,JAYIKC010000018.1_10,JAYIKC010000018.1_11,JAYIKC010000018.1_12,JAYIKC010000018.1_13	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
JAYIKC010000020.1_Druantia_I_1	Druantia	Druantia_I	Defense	JAYIKC010000020.1_12	JAYIKC010000020.1_14	JAYIKC010000020.1_12,JAYIKC010000020.1_13,JAYIKC010000020.1_14	3	Druantia_I__DruA,Druantia_I__DruD,Druantia__DruE_1
JAYIKC010000021.1_MADS_2	MADS	MADS	Defense	JAYIKC010000021.1_26	JAYIKC010000021.1_33	JAYIKC010000021.1_26,JAYIKC010000021.1_27,JAYIKC010000021.1_28,JAYIKC010000021.1_29,JAYIKC010000021.1_32,JAYIKC010000021.1_33	6	MADS__mad1,MADS__mad2,MADS__mad5,MADS__mad6,MADS__mad7,MADS__mad8
JAYIKC010000021.1_MADS3-4_3	MADS3-4	MADS3-4	Defense	JAYIKC010000021.1_30	JAYIKC010000021.1_31	JAYIKC010000021.1_30,JAYIKC010000021.1_31	2	MADS__mad3,MADS__mad4
JAYIKC010000032.1_AbiD_13	AbiD	AbiD	Defense	JAYIKC010000032.1_18	JAYIKC010000032.1_18	JAYIKC010000032.1_18	1	AbiD__AbiD
JAYIKC010000033.1_Wadjet_I_10	Wadjet	Wadjet_I	Defense	JAYIKC010000033.1_6	JAYIKC010000033.1_9	JAYIKC010000033.1_6,JAYIKC010000033.1_8,JAYIKC010000033.1_9	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIKC010000040.1_RloC_14	RloC	RloC	Defense	JAYIKC010000040.1_4	JAYIKC010000040.1_4	JAYIKC010000040.1_4	1	RloC__RloC
