sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYILV010000001.1_Old_exonuclease_1	Old_exonuclease	Old_exonuclease	Defense	JAYILV010000001.1_133	JAYILV010000001.1_133	JAYILV010000001.1_133	1	Old_exonuclease__Old_exonuclease
JAYILV010000002.1_Avs_IV_2	Avs	Avs_IV	Defense	JAYILV010000002.1_110	JAYILV010000002.1_110	JAYILV010000002.1_110	1	Avs_IV__Avs4A
JAYILV010000007.1_RM_Type_IV_12	RM	RM_Type_IV	Defense	JAYILV010000007.1_89	JAYILV010000007.1_90	JAYILV010000007.1_89,JAYILV010000007.1_90	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYILV010000008.1_Zorya_TypeIII_6	Zorya	Zorya_TypeIII	Defense	JAYILV010000008.1_121	JAYILV010000008.1_124	JAYILV010000008.1_121,JAYILV010000008.1_122,JAYILV010000008.1_123,JAYILV010000008.1_124	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JAYILV010000014.1_SoFic_7	SoFIC	SoFic	Defense	JAYILV010000014.1_63	JAYILV010000014.1_63	JAYILV010000014.1_63	1	SoFic__SoFic
JAYILV010000015.1_SoFic_5	SoFIC	SoFic	Defense	JAYILV010000015.1_26	JAYILV010000015.1_26	JAYILV010000015.1_26	1	SoFic__SoFic
JAYILV010000015.1_CAS_Class1-Subtype-I-F_13	Cas	CAS_Class1-Subtype-I-F	Defense	JAYILV010000015.1_48	JAYILV010000015.1_53	JAYILV010000015.1_48,JAYILV010000015.1_49,JAYILV010000015.1_50,JAYILV010000015.1_51,JAYILV010000015.1_52,JAYILV010000015.1_53	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
JAYILV010000019.1_AbiD_9	AbiD	AbiD	Defense	JAYILV010000019.1_18	JAYILV010000019.1_18	JAYILV010000019.1_18	1	AbiD__AbiD
JAYILV010000032.1_Wadjet_I_4	Wadjet	Wadjet_I	Defense	JAYILV010000032.1_10	JAYILV010000032.1_13	JAYILV010000032.1_10,JAYILV010000032.1_12,JAYILV010000032.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYILV010000033.1_BstA_8	BstA	BstA	Defense	JAYILV010000033.1_7	JAYILV010000033.1_7	JAYILV010000033.1_7	1	BstA__BstA
JAYILV010000048.1_RM_Type_I_11	RM	RM_Type_I	Defense	JAYILV010000048.1_8	JAYILV010000048.1_12	JAYILV010000048.1_8,JAYILV010000048.1_9,JAYILV010000048.1_12	3	RM__Type_I_MTases_FAM_1,RM__Type_I_REases_FAM_2.einsi_trimmed,RM__Type_I_S_52
