sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIJW010000001.1_RM_Type_IV_15	RM	RM_Type_IV	Defense	JAYIJW010000001.1_478	JAYIJW010000001.1_479	JAYIJW010000001.1_478,JAYIJW010000001.1_479	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIJW010000006.1_PD-T7-3_6	PD-T7-3	PD-T7-3	Defense	JAYIJW010000006.1_62	JAYIJW010000006.1_62	JAYIJW010000006.1_62	1	PD-T7-3__PD-T7-3
JAYIJW010000007.1_RM_Type_I_14	RM	RM_Type_I	Defense	JAYIJW010000007.1_108	JAYIJW010000007.1_112	JAYIJW010000007.1_108,JAYIJW010000007.1_109,JAYIJW010000007.1_112	3	RM__Type_I_MTases_FAM_1,RM__Type_I_REases_FAM_2.einsi_trimmed,RM__Type_I_S_04
JAYIJW010000012.1_SoFic_12	SoFIC	SoFic	Defense	JAYIJW010000012.1_15	JAYIJW010000012.1_15	JAYIJW010000012.1_15	1	SoFic__SoFic
JAYIJW010000016.1_BREX_I_2	BREX	BREX_I	Defense	JAYIJW010000016.1_2	JAYIJW010000016.1_7	JAYIJW010000016.1_2,JAYIJW010000016.1_3,JAYIJW010000016.1_4,JAYIJW010000016.1_5,JAYIJW010000016.1_6,JAYIJW010000016.1_7	6	BREX__brxA_DUF1819,BREX__brxB_DUF1788,BREX__brxC,BREX__brxL,BREX__pglX1,BREX__pglZA
JAYIJW010000017.1_CBASS_I_8	CBASS	CBASS_I	Defense	JAYIJW010000017.1_4	JAYIJW010000017.1_5	JAYIJW010000017.1_4,JAYIJW010000017.1_5	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
JAYIJW010000017.1_SoFic_9	SoFIC	SoFic	Defense	JAYIJW010000017.1_12	JAYIJW010000017.1_12	JAYIJW010000017.1_12	1	SoFic__SoFic
JAYIJW010000023.1_PD-T7-2_11	PD-T7-2	PD-T7-2	Defense	JAYIJW010000023.1_2	JAYIJW010000023.1_3	JAYIJW010000023.1_2,JAYIJW010000023.1_3	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
JAYIJW010000030.1_CAS_Class1-Subtype-I-F_16	Cas	CAS_Class1-Subtype-I-F	Defense	JAYIJW010000030.1_2	JAYIJW010000030.1_7	JAYIJW010000030.1_2,JAYIJW010000030.1_3,JAYIJW010000030.1_4,JAYIJW010000030.1_5,JAYIJW010000030.1_6,JAYIJW010000030.1_7	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
JAYIJW010000037.1_Wadjet_I_4	Wadjet	Wadjet_I	Defense	JAYIJW010000037.1_6	JAYIJW010000037.1_10	JAYIJW010000037.1_6,JAYIJW010000037.1_9,JAYIJW010000037.1_10	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIJW010000038.1_Septu_5	Septu	Septu	Defense	JAYIJW010000038.1_32	JAYIJW010000038.1_33	JAYIJW010000038.1_32,JAYIJW010000038.1_33	2	Septu__PtuA,Septu__PtuB
JAYIJW010000044.1_Zorya_TypeIII_10	Zorya	Zorya_TypeIII	Defense	JAYIJW010000044.1_20	JAYIJW010000044.1_23	JAYIJW010000044.1_20,JAYIJW010000044.1_21,JAYIJW010000044.1_23	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
