sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYGWZ010000001.1_Zorya_TypeIII_1	Zorya	Zorya_TypeIII	Defense	JAYGWZ010000001.1_147	JAYGWZ010000001.1_150	JAYGWZ010000001.1_147,JAYGWZ010000001.1_149,JAYGWZ010000001.1_150	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYGWZ010000002.1_RM_Type_II_12	RM	RM_Type_II	Defense	JAYGWZ010000002.1_41	JAYGWZ010000002.1_42	JAYGWZ010000002.1_41,JAYGWZ010000002.1_42	2	RM_Type_II__Type_II_MTases_FAM_5,RM_Type_II__Type_II_REase36
JAYGWZ010000005.1_Gao_Her_SIR_3	Gao_Her	Gao_Her_SIR	Defense	JAYGWZ010000005.1_121	JAYGWZ010000005.1_122	JAYGWZ010000005.1_121,JAYGWZ010000005.1_122	2	Gao_Her_SIR__HerA_SIR2,Gao_Her_SIR__SIR2
JAYGWZ010000005.1_Lamassu-Cap4_nuclease_4	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	JAYGWZ010000005.1_126	JAYGWZ010000005.1_128	JAYGWZ010000005.1_126,JAYGWZ010000005.1_127,JAYGWZ010000005.1_128	3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease
JAYGWZ010000006.1_SoFic_9	SoFIC	SoFic	Defense	JAYGWZ010000006.1_168	JAYGWZ010000006.1_168	JAYGWZ010000006.1_168	1	SoFic__SoFic
JAYGWZ010000007.1_RM_Type_I_14	RM	RM_Type_I	Defense	JAYGWZ010000007.1_127	JAYGWZ010000007.1_131	JAYGWZ010000007.1_127,JAYGWZ010000007.1_128,JAYGWZ010000007.1_131	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAYGWZ010000011.1_SoFic_10	SoFIC	SoFic	Defense	JAYGWZ010000011.1_53	JAYGWZ010000011.1_53	JAYGWZ010000011.1_53	1	SoFic__SoFic
JAYGWZ010000018.1_Wadjet_I_6	Wadjet	Wadjet_I	Defense	JAYGWZ010000018.1_10	JAYGWZ010000018.1_13	JAYGWZ010000018.1_10,JAYGWZ010000018.1_12,JAYGWZ010000018.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYGWZ010000021.1_Gao_Qat_2	Gao_Qat	Gao_Qat	Defense	JAYGWZ010000021.1_58	JAYGWZ010000021.1_61	JAYGWZ010000021.1_58,JAYGWZ010000021.1_59,JAYGWZ010000021.1_60,JAYGWZ010000021.1_61	4	Gao_Qat__QatA,Gao_Qat__QatB,Gao_Qat__QatC,Gao_Qat__QatD
JAYGWZ010000032.1_PARIS_II_11	Paris	PARIS_II	Defense	JAYGWZ010000032.1_18	JAYGWZ010000032.1_19	JAYGWZ010000032.1_18,JAYGWZ010000032.1_19	2	Paris_II__AriA_AAA21,Paris_II__AriB_DUF4435_II
JAYGWZ010000045.1_Gabija_8	Gabija	Gabija	Defense	JAYGWZ010000045.1_8	JAYGWZ010000045.1_9	JAYGWZ010000045.1_8,JAYGWZ010000045.1_9	2	Gabija__GajA,Gabija__GajB_3
JAYGWZ010000056.1_Kiwa_7	Kiwa	Kiwa	Defense	JAYGWZ010000056.1_2	JAYGWZ010000056.1_3	JAYGWZ010000056.1_2,JAYGWZ010000056.1_3	2	Kiwa__KwaA,Kiwa__KwaB_2
