sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIKJ010000001.1_RM_Type_IV_19	RM	RM_Type_IV	Defense	JAYIKJ010000001.1_327	JAYIKJ010000001.1_328	JAYIKJ010000001.1_327,JAYIKJ010000001.1_328	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIKJ010000001.1_Shedu_8	Shedu	Shedu	Defense	JAYIKJ010000001.1_332	JAYIKJ010000001.1_332	JAYIKJ010000001.1_332	1	Shedu__SduA
JAYIKJ010000001.1_Avs_I_7	Avs	Avs_I	Defense	JAYIKJ010000001.1_343	JAYIKJ010000001.1_345	JAYIKJ010000001.1_343,JAYIKJ010000001.1_344,JAYIKJ010000001.1_345	3	Avs_I__Avs1A,Avs_I__Avs1B,Avs_I__Avs1C
JAYIKJ010000002.1_Avs_III_1	Avs	Avs_III	Defense	JAYIKJ010000002.1_5	JAYIKJ010000002.1_7	JAYIKJ010000002.1_5,JAYIKJ010000002.1_7	2	Avs_III__Avs3A,Avs_III__Avs3B
JAYIKJ010000002.1_Zorya_TypeIII_2	Zorya	Zorya_TypeIII	Defense	JAYIKJ010000002.1_260	JAYIKJ010000002.1_263	JAYIKJ010000002.1_260,JAYIKJ010000002.1_262,JAYIKJ010000002.1_263	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIKJ010000003.1_PrrC_17	PrrC	PrrC	Defense	JAYIKJ010000003.1_189	JAYIKJ010000003.1_192	JAYIKJ010000003.1_189,JAYIKJ010000003.1_190,JAYIKJ010000003.1_191,JAYIKJ010000003.1_192	4	PrrC__EcoprrI,PrrC__PrrC,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_01
JAYIKJ010000010.1_CAS_Class1-Subtype-I-F_21	Cas	CAS_Class1-Subtype-I-F	Defense	JAYIKJ010000010.1_92	JAYIKJ010000010.1_97	JAYIKJ010000010.1_92,JAYIKJ010000010.1_93,JAYIKJ010000010.1_94,JAYIKJ010000010.1_95,JAYIKJ010000010.1_96,JAYIKJ010000010.1_97	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
JAYIKJ010000011.1_SoFic_6	SoFIC	SoFic	Defense	JAYIKJ010000011.1_62	JAYIKJ010000011.1_62	JAYIKJ010000011.1_62	1	SoFic__SoFic
JAYIKJ010000011.1_NLR_like_bNACHT01_4	NLR	NLR_like_bNACHT01	Defense	JAYIKJ010000011.1_70	JAYIKJ010000011.1_70	JAYIKJ010000011.1_70	1	NLR_like_bNACHT01__NLR_like_bNACHT01
JAYIKJ010000011.1_PD-T7-2_5	PD-T7-2	PD-T7-2	Defense	JAYIKJ010000011.1_137	JAYIKJ010000011.1_138	JAYIKJ010000011.1_137,JAYIKJ010000011.1_138	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
JAYIKJ010000013.1_Thoeris_IV_10	Thoeris	Thoeris_IV	Defense	JAYIKJ010000013.1_8	JAYIKJ010000013.1_9	JAYIKJ010000013.1_8,JAYIKJ010000013.1_9	2	Thoeris_IV__ThsA_Casp4,Thoeris__ThsB_Global
JAYIKJ010000014.1_Wadjet_I_14	Wadjet	Wadjet_I	Defense	JAYIKJ010000014.1_9	JAYIKJ010000014.1_12	JAYIKJ010000014.1_9,JAYIKJ010000014.1_10,JAYIKJ010000014.1_11,JAYIKJ010000014.1_12	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
JAYIKJ010000014.1_HEC-01_11	HEC-01	HEC-01	Defense	JAYIKJ010000014.1_13	JAYIKJ010000014.1_14	JAYIKJ010000014.1_13,JAYIKJ010000014.1_14	2	HEC-01__HEC-01A,HEC-01__HEC-01B
JAYIKJ010000014.1_HEC-04_12	HEC-04	HEC-04	Defense	JAYIKJ010000014.1_42	JAYIKJ010000014.1_42	JAYIKJ010000014.1_42	1	HEC-04__HEC-04
JAYIKJ010000018.1_DarTG_3	DarTG	DarTG	Defense	JAYIKJ010000018.1_3	JAYIKJ010000018.1_4	JAYIKJ010000018.1_3,JAYIKJ010000018.1_4	2	DarTG__DarG,DarTG__DarT
JAYIKJ010000030.1_Gabija_16	Gabija	Gabija	Defense	JAYIKJ010000030.1_2	JAYIKJ010000030.1_3	JAYIKJ010000030.1_2,JAYIKJ010000030.1_3	2	Gabija__GajA,Gabija__GajB_2
JAYIKJ010000031.1_Shango_15	Shango	Shango	Defense	JAYIKJ010000031.1_4	JAYIKJ010000031.1_6	JAYIKJ010000031.1_4,JAYIKJ010000031.1_5,JAYIKJ010000031.1_6	3	Shango__SngA,Shango__SngB,Shango__SngC
JAYIKJ010000031.1_RM_Type_IV_20	RM	RM_Type_IV	Defense	JAYIKJ010000031.1_9	JAYIKJ010000031.1_9	JAYIKJ010000031.1_9	1	RM_Type_IV__Type_IV_03
JAYIKJ010000034.1_Hypnos_9	Hypnos	Hypnos	Defense	JAYIKJ010000034.1_6	JAYIKJ010000034.1_6	JAYIKJ010000034.1_6	1	Hypnos__HyoA
