sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIKM010000001.1_RM_Type_IV_13	RM	RM_Type_IV	Defense	JAYIKM010000001.1_35	JAYIKM010000001.1_36	JAYIKM010000001.1_35,JAYIKM010000001.1_36	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIKM010000005.1_DS-12B_1	DS-12B	DS-12B	Defense	JAYIKM010000005.1_148	JAYIKM010000005.1_148	JAYIKM010000005.1_148	1	DS-12__DS-12B
JAYIKM010000006.1_RM_Type_III_12	RM	RM_Type_III	Defense	JAYIKM010000006.1_160	JAYIKM010000006.1_162	JAYIKM010000006.1_160,JAYIKM010000006.1_162	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_0.einsi_trimmed
JAYIKM010000018.1_SoFic_6	SoFIC	SoFic	Defense	JAYIKM010000018.1_62	JAYIKM010000018.1_62	JAYIKM010000018.1_62	1	SoFic__SoFic
JAYIKM010000020.1_CAS_Class1-Subtype-I-F_14	Cas	CAS_Class1-Subtype-I-F	Defense	JAYIKM010000020.1_7	JAYIKM010000020.1_12	JAYIKM010000020.1_7,JAYIKM010000020.1_8,JAYIKM010000020.1_9,JAYIKM010000020.1_10,JAYIKM010000020.1_11,JAYIKM010000020.1_12	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
JAYIKM010000032.1_Wadjet_I_11	Wadjet	Wadjet_I	Defense	JAYIKM010000032.1_10	JAYIKM010000032.1_13	JAYIKM010000032.1_10,JAYIKM010000032.1_12,JAYIKM010000032.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIKM010000034.1_SoFic_8	SoFIC	SoFic	Defense	JAYIKM010000034.1_11	JAYIKM010000034.1_11	JAYIKM010000034.1_11	1	SoFic__SoFic
JAYIKM010000036.1_ShosTA_5	ShosTA	ShosTA	Defense	JAYIKM010000036.1_5	JAYIKM010000036.1_6	JAYIKM010000036.1_5,JAYIKM010000036.1_6	2	ShosTA__ShosA,ShosTA__ShosT
JAYIKM010000036.1_Kiwa_3	Kiwa	Kiwa	Defense	JAYIKM010000036.1_7	JAYIKM010000036.1_8	JAYIKM010000036.1_7,JAYIKM010000036.1_8	2	Kiwa__KwaA,Kiwa__KwaB
JAYIKM010000036.1_Shango_4	Shango	Shango	Defense	JAYIKM010000036.1_23	JAYIKM010000036.1_25	JAYIKM010000036.1_23,JAYIKM010000036.1_24,JAYIKM010000036.1_25	3	Shango__SngA,Shango__SngB,Shango__SngC
JAYIKM010000036.1_Erebus_2	Erebus	Erebus	Defense	JAYIKM010000036.1_28	JAYIKM010000036.1_28	JAYIKM010000036.1_28	1	Erebus__EruA
JAYIKM010000040.1_AbiD_9	AbiD	AbiD	Defense	JAYIKM010000040.1_18	JAYIKM010000040.1_18	JAYIKM010000040.1_18	1	AbiD__AbiD
JAYIKM010000043.1_Zorya_TypeIII_7	Zorya	Zorya_TypeIII	Defense	JAYIKM010000043.1_17	JAYIKM010000043.1_20	JAYIKM010000043.1_17,JAYIKM010000043.1_18,JAYIKM010000043.1_20	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
