sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIJZ010000003.1_RM_Type_IV_13	RM	RM_Type_IV	Defense	JAYIJZ010000003.1_218	JAYIJZ010000003.1_219	JAYIJZ010000003.1_218,JAYIJZ010000003.1_219	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIJZ010000007.1_CBASS_III_3	CBASS	CBASS_III	Defense	JAYIJZ010000007.1_3	JAYIJZ010000007.1_6	JAYIJZ010000007.1_3,JAYIJZ010000007.1_4,JAYIJZ010000007.1_5,JAYIJZ010000007.1_6	4	CBASS__Cyclase_II,CBASS__Sensing_TPALS,CBASS__TRIP13,CBASS__bacHORMA_1
JAYIJZ010000008.1_Zorya_TypeIII_7	Zorya	Zorya_TypeIII	Defense	JAYIJZ010000008.1_124	JAYIJZ010000008.1_127	JAYIJZ010000008.1_124,JAYIJZ010000008.1_125,JAYIJZ010000008.1_127	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIJZ010000010.1_RM_Type_I_12	RM	RM_Type_I	Defense	JAYIJZ010000010.1_79	JAYIJZ010000010.1_83	JAYIJZ010000010.1_79,JAYIJZ010000010.1_82,JAYIJZ010000010.1_83	3	RM__Type_I_MTases_FAM_1,RM__Type_I_REases_FAM_2.einsi_trimmed,RM__Type_I_S_04
JAYIJZ010000014.1_SoFic_10	SoFIC	SoFic	Defense	JAYIJZ010000014.1_14	JAYIJZ010000014.1_14	JAYIJZ010000014.1_14	1	SoFic__SoFic
JAYIJZ010000018.1_SoFic_9	SoFIC	SoFic	Defense	JAYIJZ010000018.1_39	JAYIJZ010000018.1_39	JAYIJZ010000018.1_39	1	SoFic__SoFic
JAYIJZ010000019.1_CAS_Class1-Subtype-I-F_14	Cas	CAS_Class1-Subtype-I-F	Defense	JAYIJZ010000019.1_64	JAYIJZ010000019.1_69	JAYIJZ010000019.1_64,JAYIJZ010000019.1_65,JAYIJZ010000019.1_66,JAYIJZ010000019.1_67,JAYIJZ010000019.1_68,JAYIJZ010000019.1_69	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
JAYIJZ010000029.1_Wadjet_I_6	Wadjet	Wadjet_I	Defense	JAYIJZ010000029.1_10	JAYIJZ010000029.1_13	JAYIJZ010000029.1_10,JAYIJZ010000029.1_12,JAYIJZ010000029.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYIJZ010000029.1_PD-T7-3_4	PD-T7-3	PD-T7-3	Defense	JAYIJZ010000029.1_28	JAYIJZ010000029.1_28	JAYIJZ010000029.1_28	1	PD-T7-3__PD-T7-3
JAYIJZ010000033.1_Taranis_8	Taranis	Taranis	Defense	JAYIJZ010000033.1_28	JAYIJZ010000033.1_28	JAYIJZ010000033.1_28	1	Taranis__VCA0396
