hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JAYIJS010000001.1_147	JAYIJS010000001.1	147	521	DISARM__drmC	1.4e-14	52.2	0.494	0.269	329	468
JAYIJS010000001.1_171	JAYIJS010000001.1	171	432	RM_Type_IV__Type_IV_01	1.8e-49	167.7	0.691	0.801	39	384
JAYIJS010000001.1_171	JAYIJS010000001.1	171	432	RM_Type_IV__FAM_2	2.1e-55	186.0	0.886	0.891	1	385
JAYIJS010000001.1_172	JAYIJS010000001.1	172	843	RM_Type_IV__FAM_1	8e-84	280.6	0.492	0.563	311	785
JAYIJS010000001.1_208	JAYIJS010000001.1	208	414	Dnd__DndA	1.1000000000000002e-34	117.9	0.865	0.821	33	372
JAYIJS010000001.1_352	JAYIJS010000001.1	352	308	Brig1__ADP_ribosyl	3.9e-58	195.3	0.436	0.929	5	290
JAYIJS010000001.1_370	JAYIJS010000001.1	370	601	PsyrTA__PsyrT	8.199999999999999e-91	303.0	0.517	0.576	4	349
JAYIJS010000001.1_386	JAYIJS010000001.1	386	225	Dpd__QueC	4.1e-52	174.5	0.986	0.978	2	221
JAYIJS010000001.1_387	JAYIJS010000001.1	387	228	Dpd__QueE	9.6e-07	26.5	0.652	0.658	71	220
JAYIJS010000001.1_444	JAYIJS010000001.1	444	862	Dodola__DolB	2.8999999999999997e-22	77.2	0.592	0.275	487	723
JAYIJS010000002.1_19	JAYIJS010000002.1	483	636	Lamassu-Fam__LmuB_SMC_PDDEXK	9e-12	42.0	0.56	0.586	240	612
JAYIJS010000002.1_19	JAYIJS010000002.1	483	636	Lamassu-Fam__LmuB_SMC_Cap4_nuclease	7.1e-12	42.4	0.699	0.686	20	455
JAYIJS010000002.1_19	JAYIJS010000002.1	483	636	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	2.1e-29	100.9	0.943	0.939	15	611
