sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYILA010000005.1_CBASS_III_5	CBASS	CBASS_III	Defense	JAYILA010000005.1_3	JAYILA010000005.1_6	JAYILA010000005.1_3,JAYILA010000005.1_4,JAYILA010000005.1_5,JAYILA010000005.1_6	4	CBASS__Cyclase_II,CBASS__Sensing_TPALS,CBASS__TRIP13,CBASS__bacHORMA_1
JAYILA010000006.1_Zorya_TypeIII_10	Zorya	Zorya_TypeIII	Defense	JAYILA010000006.1_125	JAYILA010000006.1_128	JAYILA010000006.1_125,JAYILA010000006.1_126,JAYILA010000006.1_128	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYILA010000010.1_RM_Type_IV_13	RM	RM_Type_IV	Defense	JAYILA010000010.1_38	JAYILA010000010.1_39	JAYILA010000010.1_38,JAYILA010000010.1_39	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYILA010000015.1_CAS_Class1-Subtype-I-F_14	Cas	CAS_Class1-Subtype-I-F	Defense	JAYILA010000015.1_96	JAYILA010000015.1_101	JAYILA010000015.1_96,JAYILA010000015.1_97,JAYILA010000015.1_98,JAYILA010000015.1_99,JAYILA010000015.1_100,JAYILA010000015.1_101	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
JAYILA010000018.1_RM_Type_I_12	RM	RM_Type_I	Defense	JAYILA010000018.1_22	JAYILA010000018.1_26	JAYILA010000018.1_22,JAYILA010000018.1_25,JAYILA010000018.1_26	3	RM__Type_I_MTases_FAM_1,RM__Type_I_REases_FAM_2.einsi_trimmed,RM__Type_I_S_04
JAYILA010000019.1_SoFic_1	SoFIC	SoFic	Defense	JAYILA010000019.1_42	JAYILA010000019.1_42	JAYILA010000019.1_42	1	SoFic__SoFic
JAYILA010000032.1_Wadjet_I_9	Wadjet	Wadjet_I	Defense	JAYILA010000032.1_10	JAYILA010000032.1_13	JAYILA010000032.1_10,JAYILA010000032.1_12,JAYILA010000032.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYILA010000032.1_PD-T7-3_7	PD-T7-3	PD-T7-3	Defense	JAYILA010000032.1_28	JAYILA010000032.1_28	JAYILA010000032.1_28	1	PD-T7-3__PD-T7-3
JAYILA010000039.1_Taranis_6	Taranis	Taranis	Defense	JAYILA010000039.1_16	JAYILA010000039.1_16	JAYILA010000039.1_16	1	Taranis__VCA0396
JAYILA010000041.1_SoFic_2	SoFIC	SoFic	Defense	JAYILA010000041.1_12	JAYILA010000041.1_12	JAYILA010000041.1_12	1	SoFic__SoFic
