hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JAYGWZ010000001.1_14	JAYGWZ010000001.1	14	133	Dpd__QueD	1.8e-57	190.8	0.967	0.872	17	132
JAYGWZ010000001.1_147	JAYGWZ010000001.1	147	247	Zorya_III__ZorG3	4.6e-91	303.0	0.892	0.992	1	245
JAYGWZ010000001.1_149	JAYGWZ010000001.1	149	218	Zorya__ZorB	1.1e-13	49.1	0.8	0.881	10	201
JAYGWZ010000001.1_150	JAYGWZ010000001.1	150	238	Zorya_III__ZorF3	1.5e-73	245.6	0.827	0.979	1	233
JAYGWZ010000001.1_183	JAYGWZ010000001.1	183	379	PsyrTA__PsyrA	5.0000000000000004e-30	102.7	0.751	0.784	73	369
JAYGWZ010000001.1_183	JAYGWZ010000001.1	183	379	ShosTA__ShosA	6e-58	194.3	0.683	0.541	80	284
JAYGWZ010000001.1_257	JAYGWZ010000001.1	257	583	UG6__DnaG	1.9e-34	117.1	0.817	0.492	34	320
JAYGWZ010000002.1_41	JAYGWZ010000002.1	313	322	RM_Type_II__Type_II_MTases_FAM_39	6.5e-15	53.1	0.517	0.547	80	255
JAYGWZ010000002.1_41	JAYGWZ010000002.1	313	322	RM_Type_II__Type_II_MTases_FAM_11	7.7e-35	118.6	0.855	0.944	2	305
JAYGWZ010000002.1_41	JAYGWZ010000002.1	313	322	RM_Type_II__Type_II_MTases_FAM_5	2.4e-64	215.8	0.868	0.953	2	308
JAYGWZ010000002.1_42	JAYGWZ010000002.1	314	741	RM_Type_II__Type_II_MTases_FAM_33	4.3e-11	40.2	0.411	0.355	72	334
JAYGWZ010000002.1_42	JAYGWZ010000002.1	314	741	RM_Type_II__Type_II_REase36	4e-91	304.9	0.962	0.974	1	722
JAYGWZ010000002.1_70	JAYGWZ010000002.1	342	246	DEDDh_I_II_III_IV_V_VI_1	3.5e-36	122.7	0.994	0.663	4	166
JAYGWZ010000002.1_77	JAYGWZ010000002.1	349	824	Dodola__DolB	2.2e-10	38.1	0.405	0.2	311	475
JAYGWZ010000003.1_65	JAYGWZ010000003.1	612	521	DISARM__drmC	5.6e-15	53.5	0.494	0.269	329	468
JAYGWZ010000003.1_129	JAYGWZ010000003.1	676	414	Dnd__DndA	9.1e-35	118.2	0.865	0.821	33	372
JAYGWZ010000004.1_160	JAYGWZ010000004.1	940	180	DarTG__DarG	2.2999999999999997e-67	225.1	0.739	0.972	1	175
JAYGWZ010000005.1_87	JAYGWZ010000005.1	1067	381	Veles__VlsB1	4.7e-115	382.5	0.949	0.916	25	373
JAYGWZ010000005.1_87	JAYGWZ010000005.1	1067	381	Veles__VlsB2	6.1e-116	385.5	0.933	0.95	12	373
JAYGWZ010000005.1_121	JAYGWZ010000005.1	1101	589	PD-T7-2__PD-T7-2_B	1.8e-72	242.4	0.954	0.98	3	579
JAYGWZ010000005.1_121	JAYGWZ010000005.1	1101	589	Gao_Her_SIR__HerA_SIR2	2.4e-137	457.0	0.98	0.968	5	574
JAYGWZ010000005.1_122	JAYGWZ010000005.1	1102	288	pAgo__GbbAgaS	7.8e-14	49.3	0.406	0.597	46	217
JAYGWZ010000005.1_122	JAYGWZ010000005.1	1102	288	PD-T7-2__PD-T7-2_A	1.8999999999999998e-39	133.5	0.59	0.795	25	253
JAYGWZ010000005.1_122	JAYGWZ010000005.1	1102	288	Gao_Her_SIR__SIR2	4.8e-85	284.1	0.614	0.854	21	266
