sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYILQ010000007.1_CBASS_III_5	CBASS	CBASS_III	Defense	JAYILQ010000007.1_178	JAYILQ010000007.1_181	JAYILQ010000007.1_178,JAYILQ010000007.1_179,JAYILQ010000007.1_180,JAYILQ010000007.1_181	4	CBASS__Cyclase_II,CBASS__Sensing_TPALS,CBASS__TRIP13,CBASS__bacHORMA_1
JAYILQ010000008.1_Zorya_TypeIII_2	Zorya	Zorya_TypeIII	Defense	JAYILQ010000008.1_124	JAYILQ010000008.1_127	JAYILQ010000008.1_124,JAYILQ010000008.1_125,JAYILQ010000008.1_127	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYILQ010000011.1_RM_Type_I_12	RM	RM_Type_I	Defense	JAYILQ010000011.1_79	JAYILQ010000011.1_83	JAYILQ010000011.1_79,JAYILQ010000011.1_82,JAYILQ010000011.1_83	3	RM__Type_I_MTases_FAM_1,RM__Type_I_REases_FAM_2.einsi_trimmed,RM__Type_I_S_04
JAYILQ010000013.1_RM_Type_IV_13	RM	RM_Type_IV	Defense	JAYILQ010000013.1_40	JAYILQ010000013.1_41	JAYILQ010000013.1_40,JAYILQ010000013.1_41	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYILQ010000019.1_SoFic_1	SoFIC	SoFic	Defense	JAYILQ010000019.1_39	JAYILQ010000019.1_39	JAYILQ010000019.1_39	1	SoFic__SoFic
JAYILQ010000022.1_CAS_Class1-Subtype-I-F_14	Cas	CAS_Class1-Subtype-I-F	Defense	JAYILQ010000022.1_64	JAYILQ010000022.1_69	JAYILQ010000022.1_64,JAYILQ010000022.1_65,JAYILQ010000022.1_66,JAYILQ010000022.1_67,JAYILQ010000022.1_68,JAYILQ010000022.1_69	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
JAYILQ010000030.1_Wadjet_I_9	Wadjet	Wadjet_I	Defense	JAYILQ010000030.1_10	JAYILQ010000030.1_13	JAYILQ010000030.1_10,JAYILQ010000030.1_12,JAYILQ010000030.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYILQ010000030.1_PD-T7-3_7	PD-T7-3	PD-T7-3	Defense	JAYILQ010000030.1_28	JAYILQ010000030.1_28	JAYILQ010000030.1_28	1	PD-T7-3__PD-T7-3
JAYILQ010000039.1_Taranis_6	Taranis	Taranis	Defense	JAYILQ010000039.1_16	JAYILQ010000039.1_16	JAYILQ010000039.1_16	1	Taranis__VCA0396
JAYILQ010000041.1_SoFic_10	SoFIC	SoFic	Defense	JAYILQ010000041.1_12	JAYILQ010000041.1_12	JAYILQ010000041.1_12	1	SoFic__SoFic
