replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYILG010000002.1	JAYILG010000002.1_255	Zorya_III__ZorG3	632	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYILG010000002.1_Zorya_TypeIII_4	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	245	1.4e-90	301.3	0.892	0.992	1	243			Zorya	Zorya_TypeIII	Defense
JAYILG010000002.1	JAYILG010000002.1_257	Zorya__ZorB	634	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYILG010000002.1_Zorya_TypeIII_4	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	215	2.8e-14	51.0	0.804	0.898	10	202			Zorya	Zorya_TypeIII	Defense
JAYILG010000002.1	JAYILG010000002.1_258	Zorya_III__ZorF3	635	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYILG010000002.1_Zorya_TypeIII_4	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	238	2.6e-73	244.8	0.827	0.975	1	232			Zorya	Zorya_TypeIII	Defense
JAYILG010000005.1	JAYILG010000005.1_211	Wadjet__JetA_I	1435	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYILG010000005.1_Wadjet_I_3	1	1	0.75	3.0	1	Wadjet__JetA_I	mandatory	490	4.6e-156	518.5	0.994	0.992	2	487		JAYILG010000005.1_Wadjet_2	Wadjet	Wadjet_I	Defense
JAYILG010000005.1	JAYILG010000005.1_212	Wadjet__JetB_I	1436	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYILG010000005.1_Wadjet_I_3	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	236	1.2e-66	222.4	0.847	0.983	1	232		JAYILG010000005.1_Wadjet_2	Wadjet	Wadjet_I	Defense
JAYILG010000005.1	JAYILG010000005.1_214	Wadjet__JetC_I	1438	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYILG010000005.1_Wadjet_I_3	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1339	0.0	1190.2	0.994	0.82	25	1122		JAYILG010000005.1_Wadjet_2	Wadjet	Wadjet_I	Defense
JAYILG010000011.1	JAYILG010000011.1_60	SoFic__SoFic	2321	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYILG010000011.1_SoFic_5	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	373	1.0999999999999999e-120	401.0	0.975	0.93	9	355			SoFIC	SoFic	Defense
JAYILG010000011.1	JAYILG010000011.1_87	cas6f_I_II_III_IV_V_VI_3	2348	CasFinder/CAS_Class1-Subtype-I-F	JAYILG010000011.1_CAS_Class1-Subtype-I-F_9	1	1	1.0	6.0	1	cas6f_I_II_III_IV_V_VI_3	accessory	189	5.3e-62	207.2	1.0	0.979	4	188		JAYILG010000011.1_CAS_Class1-Type-I_10,JAYILG010000011.1_CAS_Cluster_11	Cas	CAS_Class1-Subtype-I-F	Defense
JAYILG010000011.1	JAYILG010000011.1_88	cas7f_I-F_2	2349	CasFinder/CAS_Class1-Subtype-I-F	JAYILG010000011.1_CAS_Class1-Subtype-I-F_9	1	1	1.0	6.0	1	cas7f_I-F_3	mandatory	346	3.3e-140	465.0	0.997	0.971	7	342		JAYILG010000011.1_CAS_Class1-Type-I_10,JAYILG010000011.1_CAS_Cluster_11	Cas	CAS_Class1-Subtype-I-F	Defense
JAYILG010000011.1	JAYILG010000011.1_89	cas5f_I-F_4	2350	CasFinder/CAS_Class1-Subtype-I-F	JAYILG010000011.1_CAS_Class1-Subtype-I-F_9	1	1	1.0	6.0	1	cas5f_I-F_4	mandatory	336	3.5e-109	362.5	1.0	0.905	11	314		JAYILG010000011.1_CAS_Class1-Type-I_10,JAYILG010000011.1_CAS_Cluster_11	Cas	CAS_Class1-Subtype-I-F	Defense
JAYILG010000011.1	JAYILG010000011.1_90	cas8f_I-F_8	2351	CasFinder/CAS_Class1-Subtype-I-F	JAYILG010000011.1_CAS_Class1-Subtype-I-F_9	1	1	1.0	6.0	1	cas8f_I-F_8	mandatory	452	5.6e-132	438.2	1.0	0.863	39	428		JAYILG010000011.1_CAS_Class1-Type-I_10,JAYILG010000011.1_CAS_Cluster_11	Cas	CAS_Class1-Subtype-I-F	Defense
JAYILG010000011.1	JAYILG010000011.1_91	cas3f_I-F_1	2352	CasFinder/CAS_Class1-Subtype-I-F	JAYILG010000011.1_CAS_Class1-Subtype-I-F_9	1	1	1.0	6.0	1	cas3f_I-F_1	mandatory	1124	0.0	1239.3	0.999	0.995	1	1118		JAYILG010000011.1_CAS_Class1-Type-I_10,JAYILG010000011.1_CAS_Cluster_11	Cas	CAS_Class1-Subtype-I-F	Defense
JAYILG010000011.1	JAYILG010000011.1_92	cas1_I-F_1	2353	CasFinder/CAS_Class1-Subtype-I-F	JAYILG010000011.1_CAS_Class1-Subtype-I-F_9	1	1	1.0	6.0	1	cas1_I-F_1	mandatory	330	2.3e-155	514.3	0.997	0.924	12	316		JAYILG010000011.1_CAS_Class1-Type-I_10,JAYILG010000011.1_CAS_Cluster_11	Cas	CAS_Class1-Subtype-I-F	Defense
JAYILG010000021.1	JAYILG010000021.1_2	RM__Type_I_REases_FAM_0.einsi_trimmed	3299	defense-finder-models/RM/PrrC/PrrC	JAYILG010000021.1_PrrC_7	1	1	1.0	4.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1005	2.3e-140	467.6	0.445	0.466	1	468		JAYILG010000021.1_RM_Type_I_8	PrrC	PrrC	Defense
JAYILG010000021.1	JAYILG010000021.1_3	RM__Type_I_S_51	3300	defense-finder-models/RM/PrrC/PrrC	JAYILG010000021.1_PrrC_7	1	1	1.0	4.0	1	RM__Type_I_S_01	mandatory	415	1.2e-28	97.6	0.418	0.504	14	222		JAYILG010000021.1_RM_Type_I_8	PrrC	PrrC	Defense
