replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEFWB010000001.1	JBEFWB010000001.1_309	Zorya_III__ZorG3	309	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEFWB010000001.1_Zorya_TypeIII_7	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	247	4.6e-91	303.0	0.892	0.992	1	245			Zorya	Zorya_TypeIII	Defense
JBEFWB010000001.1	JBEFWB010000001.1_311	Zorya__ZorB	311	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEFWB010000001.1_Zorya_TypeIII_7	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	218	1.1e-13	49.1	0.8	0.881	10	201			Zorya	Zorya_TypeIII	Defense
JBEFWB010000001.1	JBEFWB010000001.1_312	Zorya_III__ZorF3	312	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEFWB010000001.1_Zorya_TypeIII_7	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	238	1.5e-73	245.6	0.827	0.979	1	233			Zorya	Zorya_TypeIII	Defense
JBEFWB010000003.1	JBEFWB010000003.1_70	RM_Type_II__Type_II_MTases_FAM_5	796	defense-finder-models/RM/RM/RM_Type_II	JBEFWB010000003.1_RM_Type_II_11	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	322	2.4e-64	215.8	0.868	0.953	2	308			RM	RM_Type_II	Defense
JBEFWB010000003.1	JBEFWB010000003.1_71	RM_Type_II__Type_II_REase36	797	defense-finder-models/RM/RM/RM_Type_II	JBEFWB010000003.1_RM_Type_II_11	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	741	3.9999999999999995e-91	304.9	0.962	0.974	1	722			RM	RM_Type_II	Defense
JBEFWB010000005.1	JBEFWB010000005.1_96	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	1359	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	JBEFWB010000005.1_Lamassu-Cap4_nuclease_6	1	1	1.0	2.5	1	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	mandatory	407	2e-47	161.1	0.979	0.963	11	402			Lamassu-Fam	Lamassu-Cap4_nuclease	Defense
JBEFWB010000005.1	JBEFWB010000005.1_97	Lamassu-Fam__LmuC_acc_Cap4_nuclease	1360	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	JBEFWB010000005.1_Lamassu-Cap4_nuclease_6	1	1	1.0	2.5	1	Lamassu-Fam__LmuC_acc_Lipase	accessory	162	1.1e-06	27.1	0.853	0.852	10	147			Lamassu-Fam	Lamassu-Cap4_nuclease	Defense
JBEFWB010000005.1	JBEFWB010000005.1_98	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1361	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	JBEFWB010000005.1_Lamassu-Cap4_nuclease_6	1	1	1.0	2.5	1	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	653	8.5e-104	346.7	0.993	0.986	3	646			Lamassu-Fam	Lamassu-Cap4_nuclease	Defense
JBEFWB010000005.1	JBEFWB010000005.1_102	Gao_Her_SIR__SIR2	1365	defense-finder-models/DefenseFinder/Gao_Her/Gao_Her_SIR	JBEFWB010000005.1_Gao_Her_SIR_5	1	1	1.0	2.0	1	Gao_Her_SIR__SIR2	mandatory	436	1.2e-87	292.7	0.754	0.697	111	414			Gao_Her	Gao_Her_SIR	Defense
JBEFWB010000005.1	JBEFWB010000005.1_103	Gao_Her_SIR__HerA_SIR2	1366	defense-finder-models/DefenseFinder/Gao_Her/Gao_Her_SIR	JBEFWB010000005.1_Gao_Her_SIR_5	1	1	1.0	2.0	1	Gao_Her_SIR__HerA_SIR2	mandatory	589	2.3e-137	457.0	0.98	0.968	5	574			Gao_Her	Gao_Her_SIR	Defense
