hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
RRWY01000002.1_2	RRWY01000002.1	4	394	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed	1.4e-94	315.7	0.418	0.954	18	393
RRWY01000003.1_3	RRWY01000003.1	18	309	AbiEii__AbiEii	6.6e-43	145.4	0.967	0.851	10	272
RRWY01000003.1_4	RRWY01000003.1	19	253	AbiEii__AbiEi_4	7.9e-08	30.4	0.694	0.134	25	58
RRWY01000003.1_4	RRWY01000003.1	19	253	AbiEii__AbiEi_3	6.3e-34	115.0	0.918	0.569	101	244
RRWY01000004.1_7	RRWY01000004.1	30	527	Septu__PtuA	8.3e-22	76.6	0.791	0.677	1	357
RRWY01000004.1_7	RRWY01000004.1	30	527	Gabija__GajA	3.1e-38	129.9	0.8	0.924	1	487
RRWY01000004.1_8	RRWY01000004.1	31	366	Gabija__GajB_3	5.1999999999999995e-114	379.2	0.969	0.932	7	347
RRWY01000005.1_4	RRWY01000005.1	40	408	Dpd__DpdB	9.4e-16	55.2	0.525	0.566	5	235
RRWY01000007.1_12	RRWY01000007.1	89	123	Thoeris__ThsB_Global	2e-09	35.6	0.513	0.772	5	99
RRWY01000008.1_2	RRWY01000008.1	92	155	Eleos__LeoC	0.00024	19.1	0.507	0.742	32	146
RRWY01000009.1_1	RRWY01000009.1	113	283	Thoeris_IV__ThsA_Casp4	7.2e-107	355.6	0.841	0.972	8	282
RRWY01000014.1_6	RRWY01000014.1	222	1088	Mokosh_type_I__MkoA_D	9.6e-75	250.8	0.674	0.79	209	1067
RRWY01000017.1_35	RRWY01000017.1	322	831	BREX__brxHI	3.5e-50	169.1	0.854	0.762	23	655
RRWY01000017.1_35	RRWY01000017.1	322	831	Shango__SngC	5.900000000000001e-63	211.6	0.869	0.771	16	656
RRWY01000017.1_173	RRWY01000017.1	460	277	CBASS__AG_E1_ThiF	6.2000000000000004e-34	115.5	0.582	0.516	20	162
RRWY01000017.1_174	RRWY01000017.1	461	256	Gao_Qat__QatD	2.8e-17	60.9	0.953	0.973	2	250
RRWY01000017.1_184	RRWY01000017.1	471	242	Zorya__ZorB	1.2e-11	42.5	0.562	0.558	93	227
RRWY01000017.1_198	RRWY01000017.1	485	307	PD-Lambda-5__PD-Lambda-5_B	4e-10	37.4	0.872	0.798	40	284
RRWY01000017.1_198	RRWY01000017.1	485	307	RM_Type_II__Type_II_MTases_FAM_4	1.6999999999999998e-73	245.2	0.945	0.831	35	289
RRWY01000017.1_199	RRWY01000017.1	486	595	RM_Type_IV__FAM_1	6.9e-41	139.0	0.476	0.561	206	539
RRWY01000017.1_214	RRWY01000017.1	501	230	DarTG__DarT	2.5e-22	77.6	0.93	0.739	40	209
RRWY01000017.1_227	RRWY01000017.1	514	400	pAgo__GbbAgaS	1.2e-13	48.7	0.913	0.887	5	359
RRWY01000017.1_228	RRWY01000017.1	515	655	RM_Type_II__Type_II_REase06	3.6999999999999997e-23	80.8	0.661	0.499	31	357
RRWY01000017.1_287	RRWY01000017.1	574	215	DEDDh_I_II_III_IV_V_VI_1	2e-24	84.6	0.994	0.814	26	200
RRWY01000017.1_318	RRWY01000017.1	605	482	DEDDh_I_II_III_IV_V_VI_1	6.2e-17	60.2	0.975	0.373	6	185
RRWY01000017.1_335	RRWY01000017.1	622	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.1e-10	39.2	0.635	0.406	657	1130
RRWY01000017.1_335	RRWY01000017.1	622	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	4.8e-13	46.1	0.434	0.415	1	485
RRWY01000017.1_335	RRWY01000017.1	622	1168	Wadjet__JetC_I	3e-14	49.8	0.451	0.431	340	842
RRWY01000017.1_368	RRWY01000017.1	655	449	RT_I_II_III_IV_V_VI_1	2.3e-25	87.1	0.549	0.361	64	225
RRWY01000017.1_373	RRWY01000017.1	660	605	RM_Type_II__Type_II_MTases_FAM_0	2.1e-18	64.7	0.546	0.403	24	267
RRWY01000017.1_373	RRWY01000017.1	660	605	Druantia_II__DruM	1.3999999999999999e-24	85.0	0.499	0.428	24	282
RRWY01000017.1_388	RRWY01000017.1	675	316	SspBCDE__SspD	5.1e-05	20.9	0.44	0.402	116	242
RRWY01000021.1_6	RRWY01000021.1	783	382	Dpd__DpdA	5.4e-08	29.9	0.52	0.545	141	348
RRWY01000022.1_13	RRWY01000022.1	812	180	DarTG__DarG	2.5e-67	225.1	0.739	0.972	1	175
RRWY01000022.1_58	RRWY01000022.1	857	387	SspBCDE__SspD	2.5e-08	31.7	0.433	0.362	36	175
RRWY01000022.1_58	RRWY01000022.1	857	387	Dnd__DndC	3.7000000000000004e-160	532.6	0.593	0.935	12	373
RRWY01000022.1_60	RRWY01000022.1	859	693	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	4.7e-19	66.9	0.931	0.906	26	653
RRWY01000022.1_60	RRWY01000022.1	859	693	Dnd__DndD	9.999999999999999e-135	448.7	0.872	0.991	1	687
