replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYIKK010000001.1	JAYIKK010000001.1_430	PD-Lambda-1__PD-Lambda-1	430	defense-finder-models/DefenseFinder/PD-Lambda-1/PD-Lambda-1	JAYIKK010000001.1_PD-Lambda-1_4	1	1	1.0	1.0	1	PD-Lambda-1__PD-Lambda-1	mandatory	436	2.3000000000000002e-123	410.4	0.807	0.883	45	429			PD-Lambda-1	PD-Lambda-1	Defense
JAYIKK010000001.1	JAYIKK010000001.1_603	DS-37__DS-37	603	defense-finder-models/DefenseFinder/DS-37/DS-37	JAYIKK010000001.1_DS-37_3	1	1	1.0	1.0	1	DS-37__DS-37	mandatory	449	6.3e-135	448.2	0.981	0.973	1	437			DS-37	DS-37	Defense
JAYIKK010000001.1	JAYIKK010000001.1_604	CBASS__Cyclase_SMODS	604	defense-finder-models/DefenseFinder/CBASS/CBASS_I	JAYIKK010000001.1_CBASS_I_2	1	1	1.0	2.0	1	CBASS__Cyclase_SMODS	mandatory	478	7.1e-42	141.3	1.0	0.341	1	163		JAYIKK010000001.1_CBASS_1	CBASS	CBASS_I	Defense
JAYIKK010000001.1	JAYIKK010000001.1_605	CBASS__Effector_4TM_S_4TM	605	defense-finder-models/DefenseFinder/CBASS/CBASS_I	JAYIKK010000001.1_CBASS_I_2	1	1	1.0	2.0	1	CBASS__Effector_2TM_S_2TMBeta	mandatory	310	2.7e-91	303.9	0.997	0.932	6	294		JAYIKK010000001.1_CBASS_1	CBASS	CBASS_I	Defense
JAYIKK010000001.1	JAYIKK010000001.1_611	RM_Type_IV__FAM_2	611	defense-finder-models/RM/RM/RM_Type_IV	JAYIKK010000001.1_RM_Type_IV_9	1	1	0.167	1.0	1	RM_Type_IV__FAM_2	mandatory	391	2.2e-36	123.4	0.668	0.573	3	226			RM	RM_Type_IV	Defense
JAYIKK010000003.1	JAYIKK010000003.1_10	Wadjet__JetC_I	1211	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYIKK010000003.1_Wadjet_I_7	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1338	0.0	1192.4	0.994	0.821	25	1122		JAYIKK010000003.1_Wadjet_6	Wadjet	Wadjet_I	Defense
JAYIKK010000003.1	JAYIKK010000003.1_11	Wadjet__JetB_I	1212	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYIKK010000003.1_Wadjet_I_7	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	236	4.4e-67	223.8	0.839	0.975	3	232		JAYIKK010000003.1_Wadjet_6	Wadjet	Wadjet_I	Defense
JAYIKK010000003.1	JAYIKK010000003.1_12	Wadjet__JetA_I	1213	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYIKK010000003.1_Wadjet_I_7	1	1	0.75	3.0	1	Wadjet__JetA_I	mandatory	490	4.6e-156	518.5	0.994	0.992	2	487		JAYIKK010000003.1_Wadjet_6	Wadjet	Wadjet_I	Defense
JAYIKK010000006.1	JAYIKK010000006.1_23	Retron_VI__HTH	2438	defense-finder-models/DefenseFinder/Retron/Retron_VI	JAYIKK010000006.1_Retron_VI_5	1	1	1.0	2.0	1	Retron_VI__HTH	mandatory	104	5.200000000000001e-28	94.9	0.96	0.885	1	92			Retron	Retron_VI	Defense
JAYIKK010000006.1	JAYIKK010000006.1_24	Retron__RT_Tot_10	2439	defense-finder-models/DefenseFinder/Retron/Retron_VI	JAYIKK010000006.1_Retron_VI_5	1	1	1.0	2.0	1	Retron__RT_Tot_1	mandatory	335	8.1e-81	269.6	0.966	0.934	4	316			Retron	Retron_VI	Defense
