sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYILC010000002.1_SoFic_4	SoFIC	SoFic	Defense	JAYILC010000002.1_37	JAYILC010000002.1_37	JAYILC010000002.1_37	1	SoFic__SoFic
JAYILC010000002.1_CAS_Class1-Subtype-I-F_15	Cas	CAS_Class1-Subtype-I-F	Defense	JAYILC010000002.1_57	JAYILC010000002.1_63	JAYILC010000002.1_57,JAYILC010000002.1_59,JAYILC010000002.1_60,JAYILC010000002.1_61,JAYILC010000002.1_62,JAYILC010000002.1_63	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
JAYILC010000002.1_AbiD_3	AbiD	AbiD	Defense	JAYILC010000002.1_143	JAYILC010000002.1_143	JAYILC010000002.1_143	1	AbiD__AbiD
JAYILC010000008.1_SoFic_1	SoFIC	SoFic	Defense	JAYILC010000008.1_106	JAYILC010000008.1_106	JAYILC010000008.1_106	1	SoFic__SoFic
JAYILC010000020.1_Thoeris_I_10	Thoeris	Thoeris_I	Defense	JAYILC010000020.1_77	JAYILC010000020.1_78	JAYILC010000020.1_77,JAYILC010000020.1_78	2	Thoeris_I__ThsA_new_grand,Thoeris__ThsB_Global
JAYILC010000022.1_Zorya_TypeIII_8	Zorya	Zorya_TypeIII	Defense	JAYILC010000022.1_48	JAYILC010000022.1_51	JAYILC010000022.1_48,JAYILC010000022.1_49,JAYILC010000022.1_51	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYILC010000034.1_RM_Type_I_14	RM	RM_Type_I	Defense	JAYILC010000034.1_25	JAYILC010000034.1_29	JAYILC010000034.1_25,JAYILC010000034.1_26,JAYILC010000034.1_29	3	RM__Type_I_MTases_FAM_1,RM__Type_I_REases_FAM_2.einsi_trimmed,RM__Type_I_S_52
JAYILC010000035.1_DS-1_2	DS-1	DS-1	Defense	JAYILC010000035.1_32	JAYILC010000035.1_33	JAYILC010000035.1_32,JAYILC010000035.1_33	2	DS-1__DS-1A,DS-1__DS-1B
JAYILC010000039.1_RloC_11	RloC	RloC	Defense	JAYILC010000039.1_3	JAYILC010000039.1_3	JAYILC010000039.1_3	1	RloC__RloC
JAYILC010000040.1_Wadjet_I_6	Wadjet	Wadjet_I	Defense	JAYILC010000040.1_10	JAYILC010000040.1_13	JAYILC010000040.1_10,JAYILC010000040.1_12,JAYILC010000040.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYILC010000043.1_RM_Type_IV_12	RM	RM_Type_IV	Defense	JAYILC010000043.1_2	JAYILC010000043.1_3	JAYILC010000043.1_2,JAYILC010000043.1_3	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYILC010000069.1_DS-33_7	DS-33	DS-33	Defense	JAYILC010000069.1_7	JAYILC010000069.1_7	JAYILC010000069.1_7	1	DS-33__DS-33
JAYILC010000080.1_Sucellos_9	Sucellos	Sucellos	Defense	JAYILC010000080.1_4	JAYILC010000080.1_5	JAYILC010000080.1_4,JAYILC010000080.1_5	2	Sucellos__SclA_VCA0367,Sucellos__SclB_VCA0368
