replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYIKO010000001.1	JAYIKO010000001.1_173	RM_Type_IV__FAM_1	173	defense-finder-models/RM/RM/RM_Type_IV	JAYIKO010000001.1_RM_Type_IV_12	1	1	0.333	2.0	1	RM_Type_IV__FAM_1	mandatory	843	7.999999999999999e-84	280.6	0.492	0.563	311	785			RM	RM_Type_IV	Defense
JAYIKO010000001.1	JAYIKO010000001.1_174	RM_Type_IV__FAM_2	174	defense-finder-models/RM/RM/RM_Type_IV	JAYIKO010000001.1_RM_Type_IV_12	1	1	0.333	2.0	1	RM_Type_IV__FAM_2	mandatory	432	1.9e-55	186.1	0.886	0.891	1	385			RM	RM_Type_IV	Defense
JAYIKO010000002.1	JAYIKO010000002.1_418	Zorya_III__ZorG3	998	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYIKO010000002.1_Zorya_TypeIII_7	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	245	1.5999999999999998e-90	301.1	0.892	0.992	1	243			Zorya	Zorya_TypeIII	Defense
JAYIKO010000002.1	JAYIKO010000002.1_420	Zorya__ZorB	1000	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYIKO010000002.1_Zorya_TypeIII_7	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	218	6.1e-15	53.1	0.8	0.881	10	201			Zorya	Zorya_TypeIII	Defense
JAYIKO010000002.1	JAYIKO010000002.1_421	Zorya_III__ZorF3	1001	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYIKO010000002.1_Zorya_TypeIII_7	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	238	1.4e-73	245.7	0.823	0.971	2	232			Zorya	Zorya_TypeIII	Defense
JAYIKO010000002.1	JAYIKO010000002.1_489	RM_Type_II__Type_II_MTases_FAM_2	1069	defense-finder-models/RM/RM/RM_Type_II	JAYIKO010000002.1_RM_Type_II_11	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	454	2.1e-79	264.9	0.994	0.96	1	436			RM	RM_Type_II	Defense
JAYIKO010000002.1	JAYIKO010000002.1_491	RM_Type_II__Type_II_REase38	1071	defense-finder-models/RM/RM/RM_Type_II	JAYIKO010000002.1_RM_Type_II_11	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	753	8.3e-63	210.7	0.556	0.594	69	515			RM	RM_Type_II	Defense
JAYIKO010000004.1	JAYIKO010000004.1_93	Shango__SngC	1678	defense-finder-models/DefenseFinder/Shango/Shango	JAYIKO010000004.1_Shango_4	1	1	1.0	2.0	1	Shango__SngC	accessory	702	1.1000000000000001e-253	842.0	0.956	0.989	2	695			Shango	Shango	Defense
JAYIKO010000004.1	JAYIKO010000004.1_94	Shango__SngB	1679	defense-finder-models/DefenseFinder/Shango/Shango	JAYIKO010000004.1_Shango_4	1	1	1.0	2.0	1	Shango__SngB	accessory	433	7.7e-183	606.2	0.995	0.995	2	432			Shango	Shango	Defense
JAYIKO010000004.1	JAYIKO010000004.1_95	Shango__SngA	1680	defense-finder-models/DefenseFinder/Shango/Shango	JAYIKO010000004.1_Shango_4	1	1	1.0	2.0	1	Shango__SngA	mandatory	683	1.9e-102	342.3	0.945	0.994	4	682			Shango	Shango	Defense
JAYIKO010000005.1	JAYIKO010000005.1_89	SoFic__SoFic	2079	defense-finder-models/DefenseFinder/SoFIC/SoFic	JAYIKO010000005.1_SoFic_1	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	1.6e-107	357.8	0.983	0.953	17	381			SoFIC	SoFic	Defense
JAYIKO010000005.1	JAYIKO010000005.1_218	Wadjet__JetA_I	2208	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYIKO010000005.1_Wadjet_I_3	1	1	0.75	3.0	1	Wadjet__JetA_I	mandatory	490	9.9e-156	517.4	0.994	0.992	2	487		JAYIKO010000005.1_Wadjet_2	Wadjet	Wadjet_I	Defense
JAYIKO010000005.1	JAYIKO010000005.1_219	Wadjet__JetB_I	2209	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYIKO010000005.1_Wadjet_I_3	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	236	5.4999999999999994e-68	226.7	0.843	0.979	3	233		JAYIKO010000005.1_Wadjet_2	Wadjet	Wadjet_I	Defense
JAYIKO010000005.1	JAYIKO010000005.1_220	Wadjet__JetC_I	2210	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYIKO010000005.1_Wadjet_I_3	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1339	0.0	1187.8	0.994	0.82	25	1122		JAYIKO010000005.1_Wadjet_2	Wadjet	Wadjet_I	Defense
JAYIKO010000008.1	JAYIKO010000008.1_61	PsyrTA__PsyrA	2709	defense-finder-models/DefenseFinder/PsyrTA/PsyrTA	JAYIKO010000008.1_PsyrTA_6	1	1	1.0	2.0	1	PsyrTA__PsyrA	mandatory	296	4.6e-68	227.9	0.555	0.976	1	289			PsyrTA	PsyrTA	Defense
