hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JBEFWD010000001.1_252	JBEFWD010000001.1	252	180	DarTG__DarG	2.2999999999999997e-67	225.1	0.739	0.972	1	175
JBEFWD010000001.1_305	JBEFWD010000001.1	305	293	PD-T7-2__PD-T7-2_A	4.5e-28	96.1	0.579	0.877	17	273
JBEFWD010000001.1_305	JBEFWD010000001.1	305	293	Gao_Her_SIR__SIR2	1e-48	164.4	0.417	0.584	111	281
JBEFWD010000002.1_43	JBEFWD010000002.1	348	831	BREX__brxHI	2.3e-50	169.6	0.854	0.762	23	655
JBEFWD010000002.1_43	JBEFWD010000002.1	348	831	Shango__SngC	4.8e-63	211.8	0.869	0.771	16	656
JBEFWD010000002.1_180	JBEFWD010000002.1	485	277	CBASS__AG_E1_ThiF	3.7e-35	119.4	0.582	0.516	20	162
JBEFWD010000002.1_181	JBEFWD010000002.1	486	256	Gao_Qat__QatD	4.5e-17	60.1	0.953	0.973	2	250
JBEFWD010000002.1_191	JBEFWD010000002.1	496	242	Zorya__ZorB	1.7e-11	41.8	0.562	0.558	93	227
JBEFWD010000002.1_261	JBEFWD010000002.1	566	215	DEDDh_I_II_III_IV_V_VI_1	1.9e-24	84.6	0.994	0.814	26	200
JBEFWD010000002.1_292	JBEFWD010000002.1	597	482	DEDDh_I_II_III_IV_V_VI_1	5.8e-17	60.2	0.975	0.373	6	185
JBEFWD010000002.1_310	JBEFWD010000002.1	615	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.1e-10	39.1	0.635	0.406	657	1130
JBEFWD010000002.1_310	JBEFWD010000002.1	615	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	7.6e-12	42.0	0.434	0.415	1	485
JBEFWD010000002.1_310	JBEFWD010000002.1	615	1168	Wadjet__JetC_I	1.2e-13	47.8	0.45	0.43	341	842
JBEFWD010000003.1_35	JBEFWD010000003.1	678	299	Ukko__UkkD1	1.7e-60	202.6	0.947	0.88	20	282
JBEFWD010000003.1_35	JBEFWD010000003.1	678	299	Ukko__UkkD2	1.7e-60	202.6	0.947	0.88	20	282
JBEFWD010000003.1_171	JBEFWD010000003.1	814	416	RM_Type_II__Type_II_MTases_FAM_22	5.6e-34	115.8	0.451	0.399	74	239
JBEFWD010000003.1_171	JBEFWD010000003.1	814	416	DISARM_2__drmMII	7.7e-37	125.1	0.477	0.406	70	238
JBEFWD010000003.1_171	JBEFWD010000003.1	814	416	RM_Type_II__Type_II_MTases_FAM_0	1.6e-40	137.5	0.497	0.416	70	242
JBEFWD010000003.1_171	JBEFWD010000003.1	814	416	RM_Type_II__Type_II_MTases_FAM_2	1.9000000000000002e-58	196.1	0.527	0.43	72	250
JBEFWD010000003.1_171	JBEFWD010000003.1	814	416	Druantia_II__DruM	1.1e-61	207.1	0.848	0.74	71	378
JBEFWD010000003.1_227	JBEFWD010000003.1	870	1624	Mokosh_type_I__MkoA_D	4.9e-69	231.8	0.688	0.631	447	1470
JBEFWD010000003.1_242	JBEFWD010000003.1	885	322	WYL_I_II_III_IV_V_VI_4	1e-39	134.3	0.965	0.528	144	313
JBEFWD010000003.1_242	JBEFWD010000003.1	885	322	WYL_I_II_III_IV_V_VI_1	2.1999999999999998e-67	225.7	0.984	0.994	1	320
JBEFWD010000004.1_34	JBEFWD010000004.1	963	374	Veles__VlsB1	4.7e-115	382.5	0.949	0.933	18	366
JBEFWD010000004.1_34	JBEFWD010000004.1	963	374	Veles__VlsB2	1.1e-115	384.6	0.921	0.941	15	366
JBEFWD010000004.1_241	JBEFWD010000004.1	1170	330	Zorya__ZorB	8.2e-06	23.2	0.596	0.461	124	275
JBEFWD010000004.1_244	JBEFWD010000004.1	1173	869	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	3.1e-07	27.7	0.599	0.505	252	690
JBEFWD010000004.1_244	JBEFWD010000004.1	1173	869	RloC__RloC	2.7e-109	364.8	0.99	0.901	80	862
JBEFWD010000005.1_121	JBEFWD010000005.1	1295	368	Veles__VlsB1	9.7e-105	348.6	0.951	0.957	15	366
JBEFWD010000005.1_121	JBEFWD010000005.1	1295	368	Veles__VlsB2	5.7e-105	349.4	0.923	0.954	16	366
JBEFWD010000005.1_144	JBEFWD010000005.1	1318	118	Dpd__QueD	1.4e-57	191.1	0.958	0.975	3	117
JBEFWD010000006.1_24	JBEFWD010000006.1	1468	195	DEDDh_I_II_III_IV_V_VI_1	3.2e-11	41.6	0.956	0.805	12	168
JBEFWD010000006.1_170	JBEFWD010000006.1	1614	1465	Shango__SngC	1.6e-66	223.3	0.732	0.366	25	560
JBEFWD010000006.1_170	JBEFWD010000006.1	1614	1465	BREX__brxHI	2.5e-69	232.2	0.696	0.36	24	550
JBEFWD010000006.1_179	JBEFWD010000006.1	1623	340	WYL_I_II_III_IV_V_VI_4	1.3e-25	88.3	0.977	0.497	143	311
JBEFWD010000006.1_179	JBEFWD010000006.1	1623	340	WYL_I_II_III_IV_V_VI_1	4.3e-51	172.2	0.974	0.918	4	315
JBEFWD010000006.1_232	JBEFWD010000006.1	1676	382	Dpd__DpdA	4.2e-08	30.2	0.52	0.545	141	348
JBEFWD010000007.1_138	JBEFWD010000007.1	1830	251	Retron_VII_2__DUF3800	1.9e-09	36.0	0.972	0.817	8	212
JBEFWD010000007.1_174	JBEFWD010000007.1	1866	257	CapRel__CapRel	3.4e-21	73.7	0.417	0.626	2	162
JBEFWD010000007.1_195	JBEFWD010000007.1	1887	928	UG9__DNA_pol	4.7e-31	106.1	0.667	0.4	524	894
JBEFWD010000007.1_202	JBEFWD010000007.1	1894	724	Gabija__GajB_3	5e-13	46.9	0.654	0.378	21	294
JBEFWD010000007.1_202	JBEFWD010000007.1	1894	724	Gabija__GajB_1	9.8e-35	118.2	0.916	0.834	13	616
JBEFWD010000007.1_202	JBEFWD010000007.1	1894	724	UG35__UvrD	2.3e-77	258.7	0.532	0.599	4	437
JBEFWD010000007.1_202	JBEFWD010000007.1	1894	724	Gabija__GajB_2	8.499999999999999e-103	342.8	0.777	0.88	1	637
JBEFWD010000007.1_204	JBEFWD010000007.1	1896	475	DISARM__drmC	7.5e-17	59.6	0.57	0.299	296	437
JBEFWD010000008.1_205	JBEFWD010000008.1	2149	521	DISARM__drmC	5.6e-15	53.5	0.494	0.269	329	468
JBEFWD010000010.1_48	JBEFWD010000010.1	2421	1028	RM__Type_I_REases_FAM_0.einsi_trimmed	1.2e-69	233.6	0.679	0.73	118	867
JBEFWD010000010.1_48	JBEFWD010000010.1	2421	1028	RM__Type_I_REases_FAM_1.einsi_trimmed	0.0	1100.5	0.993	0.984	4	1015
JBEFWD010000010.1_49	JBEFWD010000010.1	2422	440	RM__Type_I_S_06	2.3e-22	77.5	0.641	0.845	63	434
JBEFWD010000010.1_49	JBEFWD010000010.1	2422	440	RM__Type_I_S_03	5.2e-28	96.4	0.832	0.968	9	434
JBEFWD010000010.1_49	JBEFWD010000010.1	2422	440	RM__Type_I_S_51	1.1e-38	130.7	0.82	0.973	7	434
JBEFWD010000010.1_49	JBEFWD010000010.1	2422	440	RM__Type_I_S_04	6.9e-54	181.6	0.746	0.968	9	434
JBEFWD010000010.1_49	JBEFWD010000010.1	2422	440	RM__Type_I_S_52	1.1999999999999998e-67	227.0	0.67	0.968	9	434
JBEFWD010000010.1_51	JBEFWD010000010.1	2424	729	RM_Type_II__Type_II_MTases_FAM_33	2.5e-27	93.8	0.438	0.354	166	423
JBEFWD010000010.1_51	JBEFWD010000010.1	2424	729	PrrC__EcoprrI	4.600000000000001e-46	156.2	0.961	0.783	1	571
JBEFWD010000010.1_51	JBEFWD010000010.1	2424	729	RM__Type_I_MTases_FAM_0	4.9e-75	251.2	0.855	0.66	1	481
JBEFWD010000010.1_51	JBEFWD010000010.1	2424	729	RM__Type_I_MTases_FAM_3	5.7e-258	855.4	0.995	0.995	2	726
JBEFWD010000010.1_121	JBEFWD010000010.1	2494	671	RM_Type_II__Type_II_REase06	7.1999999999999995e-93	310.6	0.958	0.94	25	655
JBEFWD010000010.1_122	JBEFWD010000010.1	2495	349	RM_Type_II__Type_II_MTases_FAM_22	9.3e-11	39.3	0.449	0.476	7	172
JBEFWD010000010.1_122	JBEFWD010000010.1	2495	349	RM_Type_II__Type_II_MTases_FAM_16	2.2e-17	61.0	0.929	0.94	10	337
