replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYILT010000002.1	JAYILT010000002.1_310	Shango__SngA	878	defense-finder-models/DefenseFinder/Shango/Shango	JAYILT010000002.1_Shango_4	1	1	1.0	2.0	1	Shango__SngA	mandatory	683	1.9e-102	342.3	0.945	0.994	4	682			Shango	Shango	Defense
JAYILT010000002.1	JAYILT010000002.1_311	Shango__SngB	879	defense-finder-models/DefenseFinder/Shango/Shango	JAYILT010000002.1_Shango_4	1	1	1.0	2.0	1	Shango__SngB	accessory	433	7.8e-183	606.2	0.995	0.995	2	432			Shango	Shango	Defense
JAYILT010000002.1	JAYILT010000002.1_312	Shango__SngC	880	defense-finder-models/DefenseFinder/Shango/Shango	JAYILT010000002.1_Shango_4	1	1	1.0	2.0	1	Shango__SngC	accessory	733	1.2e-266	884.8	0.996	0.986	4	726			Shango	Shango	Defense
JAYILT010000003.1	JAYILT010000003.1_419	Zorya_III__ZorG3	1524	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYILT010000003.1_Zorya_TypeIII_2	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	245	1.5999999999999998e-90	301.1	0.892	0.992	1	243			Zorya	Zorya_TypeIII	Defense
JAYILT010000003.1	JAYILT010000003.1_421	Zorya__ZorB	1526	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYILT010000003.1_Zorya_TypeIII_2	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	218	6.1e-15	53.1	0.8	0.881	10	201			Zorya	Zorya_TypeIII	Defense
JAYILT010000003.1	JAYILT010000003.1_422	Zorya_III__ZorF3	1527	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYILT010000003.1_Zorya_TypeIII_2	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	238	1.4e-73	245.7	0.823	0.971	2	232			Zorya	Zorya_TypeIII	Defense
JAYILT010000003.1	JAYILT010000003.1_490	RM_Type_II__Type_II_MTases_FAM_2	1595	defense-finder-models/RM/RM/RM_Type_II	JAYILT010000003.1_RM_Type_II_9	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	454	2.1e-79	264.9	0.994	0.96	1	436			RM	RM_Type_II	Defense
JAYILT010000003.1	JAYILT010000003.1_492	RM_Type_II__Type_II_REase38	1597	defense-finder-models/RM/RM/RM_Type_II	JAYILT010000003.1_RM_Type_II_9	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	753	8.3e-63	210.7	0.556	0.594	69	515			RM	RM_Type_II	Defense
JAYILT010000004.1	JAYILT010000004.1_410	RM_Type_IV__FAM_2	2074	defense-finder-models/RM/RM/RM_Type_IV	JAYILT010000004.1_RM_Type_IV_12	1	1	0.333	2.0	1	RM_Type_IV__FAM_2	mandatory	432	1.9e-55	186.1	0.886	0.891	1	385			RM	RM_Type_IV	Defense
JAYILT010000004.1	JAYILT010000004.1_411	RM_Type_IV__FAM_1	2075	defense-finder-models/RM/RM/RM_Type_IV	JAYILT010000004.1_RM_Type_IV_12	1	1	0.333	2.0	1	RM_Type_IV__FAM_1	mandatory	843	8.1e-84	280.6	0.492	0.563	311	785			RM	RM_Type_IV	Defense
JAYILT010000006.1	JAYILT010000006.1_10	Wadjet__JetC_I	2505	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAYILT010000006.1_Wadjet_I_7	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1339	0.0	1187.8	0.994	0.82	25	1122		JAYILT010000006.1_Wadjet_6	Wadjet	Wadjet_I	Defense
