sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYIMC010000001.1_Mokosh_Type_I_A_2	Mokosh	Mokosh_Type_I_A	Defense	JAYIMC010000001.1_132	JAYIMC010000001.1_133	JAYIMC010000001.1_132,JAYIMC010000001.1_133	2	Mokosh_type_I__MkoA_A,Mokosh_type_I__MkoB_A
JAYIMC010000007.1_Zorya_TypeIII_3	Zorya	Zorya_TypeIII	Defense	JAYIMC010000007.1_51	JAYIMC010000007.1_54	JAYIMC010000007.1_51,JAYIMC010000007.1_53,JAYIMC010000007.1_54	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYIMC010000008.1_CAS_Class1-Subtype-I-F_20	Cas	CAS_Class1-Subtype-I-F	Defense	JAYIMC010000008.1_78	JAYIMC010000008.1_83	JAYIMC010000008.1_78,JAYIMC010000008.1_79,JAYIMC010000008.1_80,JAYIMC010000008.1_81,JAYIMC010000008.1_82,JAYIMC010000008.1_83	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
JAYIMC010000010.1_RM_Type_IV_19	RM	RM_Type_IV	Defense	JAYIMC010000010.1_132	JAYIMC010000010.1_132	JAYIMC010000010.1_132	1	RM_Type_IV__Type_IV_03
JAYIMC010000010.1_Shango_4	Shango	Shango	Defense	JAYIMC010000010.1_135	JAYIMC010000010.1_137	JAYIMC010000010.1_135,JAYIMC010000010.1_136,JAYIMC010000010.1_137	3	Shango__SngA,Shango__SngB,Shango__SngC
JAYIMC010000012.1_RM_Type_IV_18	RM	RM_Type_IV	Defense	JAYIMC010000012.1_37	JAYIMC010000012.1_38	JAYIMC010000012.1_37,JAYIMC010000012.1_38	2	RM_Type_IV__FAM_1,RM_Type_IV__FAM_2
JAYIMC010000013.1_Avs_III_15	Avs	Avs_III	Defense	JAYIMC010000013.1_6	JAYIMC010000013.1_8	JAYIMC010000013.1_6,JAYIMC010000013.1_8	2	Avs_III__Avs3A,Avs_III__Avs3B
JAYIMC010000014.1_CBASS_I_6	CBASS	CBASS_I	Defense	JAYIMC010000014.1_36	JAYIMC010000014.1_37	JAYIMC010000014.1_36,JAYIMC010000014.1_37	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
JAYIMC010000016.1_Thoeris_IV_14	Thoeris	Thoeris_IV	Defense	JAYIMC010000016.1_7	JAYIMC010000016.1_8	JAYIMC010000016.1_7,JAYIMC010000016.1_8	2	Thoeris_IV__ThsA_Casp4,Thoeris__ThsB_Global
JAYIMC010000021.1_RM_Type_IIG_17	RM	RM_Type_IIG	Defense	JAYIMC010000021.1_75	JAYIMC010000021.1_75	JAYIMC010000021.1_75	1	RM_Type_IIG__Type_IIG_FAM_2.einsi_trimmed
JAYIMC010000023.1_Gabija_16	Gabija	Gabija	Defense	JAYIMC010000023.1_54	JAYIMC010000023.1_55	JAYIMC010000023.1_54,JAYIMC010000023.1_55	2	Gabija__GajA,Gabija__GajB_2
JAYIMC010000028.1_Wadjet_I_12	Wadjet	Wadjet_I	Defense	JAYIMC010000028.1_2	JAYIMC010000028.1_5	JAYIMC010000028.1_2,JAYIMC010000028.1_3,JAYIMC010000028.1_4,JAYIMC010000028.1_5	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
JAYIMC010000028.1_HEC-01_9	HEC-01	HEC-01	Defense	JAYIMC010000028.1_6	JAYIMC010000028.1_7	JAYIMC010000028.1_6,JAYIMC010000028.1_7	2	HEC-01__HEC-01A,HEC-01__HEC-01B
JAYIMC010000028.1_HEC-04_10	HEC-04	HEC-04	Defense	JAYIMC010000028.1_35	JAYIMC010000028.1_35	JAYIMC010000028.1_35	1	HEC-04__HEC-04
JAYIMC010000033.1_PD-T7-2_8	PD-T7-2	PD-T7-2	Defense	JAYIMC010000033.1_6	JAYIMC010000033.1_7	JAYIMC010000033.1_6,JAYIMC010000033.1_7	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
JAYIMC010000042.1_DarTG_13	DarTG	DarTG	Defense	JAYIMC010000042.1_18	JAYIMC010000042.1_19	JAYIMC010000042.1_18,JAYIMC010000042.1_19	2	DarTG__DarG,DarTG__DarT
JAYIMC010000044.1_Hypnos_7	Hypnos	Hypnos	Defense	JAYIMC010000044.1_6	JAYIMC010000044.1_6	JAYIMC010000044.1_6	1	Hypnos__HyoA
