hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JAYIJZ010000001.1_151	JAYIJZ010000001.1	151	180	DarTG__DarG	2.1999999999999998e-67	225.1	0.739	0.972	1	175
JAYIJZ010000001.1_237	JAYIJZ010000001.1	237	862	Dodola__DolB	2.8e-22	77.2	0.595	0.276	486	723
JAYIJZ010000001.1_298	JAYIJZ010000001.1	298	228	Dpd__QueE	7e-07	26.9	0.652	0.658	71	220
JAYIJZ010000001.1_299	JAYIJZ010000001.1	299	225	Dpd__QueC	2.8e-52	175.1	0.986	0.978	2	221
JAYIJZ010000002.1_83	JAYIJZ010000002.1	382	368	Ukko__UkkD1	1.8000000000000002e-28	97.5	0.477	0.361	3	135
JAYIJZ010000002.1_83	JAYIJZ010000002.1	382	368	Ukko__UkkD2	1.8000000000000002e-28	97.5	0.477	0.361	3	135
JAYIJZ010000002.1_86	JAYIJZ010000002.1	385	264	Ukko__UkkA2	2.2e-92	307.3	0.941	0.962	9	262
JAYIJZ010000002.1_86	JAYIJZ010000002.1	385	264	Ukko__UkkA1	2.2e-92	307.3	0.941	0.962	9	262
JAYIJZ010000002.1_138	JAYIJZ010000002.1	437	461	RosmerTA__RmrA_2734955840	0.00089	16.3	0.437	0.41	15	203
JAYIJZ010000002.1_168	JAYIJZ010000002.1	467	831	BREX__brxHI	1.6e-50	170.0	0.854	0.762	23	655
JAYIJZ010000002.1_168	JAYIJZ010000002.1	467	831	Shango__SngC	3.1000000000000004e-63	212.4	0.869	0.771	16	656
JAYIJZ010000002.1_305	JAYIJZ010000002.1	604	277	CBASS__AG_E1_ThiF	1.3e-34	117.6	0.582	0.516	20	162
JAYIJZ010000002.1_306	JAYIJZ010000002.1	605	256	Gao_Qat__QatD	6.2e-17	59.6	0.953	0.973	2	250
JAYIJZ010000002.1_316	JAYIJZ010000002.1	615	242	Zorya__ZorB	4.1e-11	40.6	0.562	0.558	93	227
JAYIJZ010000003.1_16	JAYIJZ010000003.1	644	601	PsyrTA__PsyrT	8.1e-91	303.0	0.517	0.576	4	349
JAYIJZ010000003.1_36	JAYIJZ010000003.1	664	308	Brig1__ADP_ribosyl	5.799999999999999e-59	198.0	0.436	0.929	5	290
JAYIJZ010000003.1_182	JAYIJZ010000003.1	810	414	Dnd__DndA	1.9e-34	117.1	0.865	0.821	33	372
JAYIJZ010000003.1_218	JAYIJZ010000003.1	846	843	RM_Type_IV__FAM_1	8e-84	280.6	0.492	0.563	311	785
JAYIJZ010000003.1_219	JAYIJZ010000003.1	847	432	RM_Type_IV__Type_IV_01	1.8e-49	167.7	0.667	0.801	39	384
JAYIJZ010000003.1_219	JAYIJZ010000003.1	847	432	RM_Type_IV__FAM_2	1.9000000000000002e-55	186.1	0.886	0.891	1	385
JAYIJZ010000003.1_244	JAYIJZ010000003.1	872	521	DISARM__drmC	1.4e-14	52.2	0.494	0.269	329	468
JAYIJZ010000004.1_64	JAYIJZ010000004.1	1002	398	CBASS__AG_E1_ThiF	8.300000000000001e-71	236.1	0.996	0.601	137	375
JAYIJZ010000004.1_85	JAYIJZ010000004.1	1023	761	Dodola__DolB	1.2000000000000001e-20	71.8	0.488	0.252	430	621
