replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
RRWY01000002.1	RRWY01000002.1_2	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed	4	defense-finder-models/RM/RM/RM_Type_IIG	RRWY01000002.1_RM_Type_IIG_17	1	1	0.167	1.0	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed	mandatory	394	1.4e-94	315.7	0.418	0.954	18	393			RM	RM_Type_IIG	Defense
RRWY01000003.1	RRWY01000003.1_3	AbiEii__AbiEii	18	defense-finder-models/DefenseFinder/AbiE/AbiE	RRWY01000003.1_AbiE_1	1	1	1.0	2.0	1	AbiEii__AbiEii	mandatory	309	6.5999999999999995e-43	145.4	0.967	0.851	10	272			AbiE	AbiE	Defense
RRWY01000003.1	RRWY01000003.1_4	AbiEii__AbiEi_3	19	defense-finder-models/DefenseFinder/AbiE/AbiE	RRWY01000003.1_AbiE_1	1	1	1.0	2.0	1	AbiEii__AbiEi_1	mandatory	253	6.3e-34	115.0	0.918	0.569	101	244			AbiE	AbiE	Defense
RRWY01000004.1	RRWY01000004.1_7	Gabija__GajA	30	defense-finder-models/DefenseFinder/Gabija/Gabija	RRWY01000004.1_Gabija_2	1	1	1.0	2.0	1	Gabija__GajA	mandatory	527	3.1000000000000004e-38	129.9	0.8	0.924	1	487			Gabija	Gabija	Defense
RRWY01000004.1	RRWY01000004.1_8	Gabija__GajB_3	31	defense-finder-models/DefenseFinder/Gabija/Gabija	RRWY01000004.1_Gabija_2	1	1	1.0	2.0	1	Gabija__GajB_1	mandatory	366	5.2e-114	379.2	0.969	0.932	7	347			Gabija	Gabija	Defense
RRWY01000017.1	RRWY01000017.1_199	RM_Type_IV__FAM_1	486	defense-finder-models/RM/RM/RM_Type_IV	RRWY01000017.1_RM_Type_IV_16	1	1	0.167	1.0	1	RM_Type_IV__FAM_1	mandatory	595	6.9e-41	139.0	0.476	0.561	206	539			RM	RM_Type_IV	Defense
RRWY01000024.1	RRWY01000024.1_56	RloC__RloC	955	defense-finder-models/DefenseFinder/RloC/RloC	RRWY01000024.1_RloC_9	1	1	1.0	1.0	1	RloC__RloC	mandatory	803	1.1000000000000001e-130	435.6	0.98	0.971	2	781			RloC	RloC	Defense
RRWY01000026.1	RRWY01000026.1_260	Mokosh_TypeII__MkoC	1222	defense-finder-models/DefenseFinder/Mokosh/Mokosh_TypeII	RRWY01000026.1_Mokosh_TypeII_4	1	1	1.0	1.0	1	Mokosh_TypeII__MkoC	mandatory	928	0.0	1239.6	0.796	0.994	2	923			Mokosh	Mokosh_TypeII	Defense
RRWY01000026.1	RRWY01000026.1_261	Gabija__GajB_1	1223	defense-finder-models/DefenseFinder/Gabija/Gabija	RRWY01000026.1_Gabija_3	1	1	1.0	2.0	1	Gabija__GajB_1	mandatory	622	2.2e-108	361.1	0.977	0.976	13	619			Gabija	Gabija	Defense
RRWY01000026.1	RRWY01000026.1_262	Gabija__GajA	1224	defense-finder-models/DefenseFinder/Gabija/Gabija	RRWY01000026.1_Gabija_3	1	1	1.0	2.0	1	Gabija__GajA	mandatory	672	1.1e-102	342.8	0.872	0.967	5	654			Gabija	Gabija	Defense
RRWY01000027.1	RRWY01000027.1_305	Zorya_III__ZorG3	1646	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	RRWY01000027.1_Zorya_TypeIII_7	1	1	1.0	4.0	1	Zorya_III__ZorG3	mandatory	247	8.6e-91	302.2	0.892	0.992	1	245			Zorya	Zorya_TypeIII	Defense
RRWY01000027.1	RRWY01000027.1_306	Zorya__ZorA	1647	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	RRWY01000027.1_Zorya_TypeIII_7	1	1	1.0	4.0	1	Zorya__ZorA2	mandatory	886	4.1e-05	20.5	0.693	0.587	109	628			Zorya	Zorya_TypeIII	Defense
RRWY01000027.1	RRWY01000027.1_307	Zorya__ZorB	1648	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	RRWY01000027.1_Zorya_TypeIII_7	1	1	1.0	4.0	1	Zorya__ZorB	mandatory	218	3.5e-14	50.8	0.8	0.881	10	201			Zorya	Zorya_TypeIII	Defense
RRWY01000027.1	RRWY01000027.1_308	Zorya_III__ZorF3	1649	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	RRWY01000027.1_Zorya_TypeIII_7	1	1	1.0	4.0	1	Zorya_III__ZorF3	mandatory	238	6e-74	247.0	0.827	0.979	1	233			Zorya	Zorya_TypeIII	Defense
RRWY01000029.1	RRWY01000029.1_93	SoFic__SoFic	1770	defense-finder-models/DefenseFinder/SoFIC/SoFic	RRWY01000029.1_SoFic_10	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	373	1.4e-119	397.5	0.975	0.93	9	355			SoFIC	SoFic	Defense
RRWY01000031.1	RRWY01000031.1_10	Wadjet__JetC_I	1900	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	RRWY01000031.1_Wadjet_I_6	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1339	0.0	1187.8	0.994	0.82	25	1122		RRWY01000031.1_Wadjet_5	Wadjet	Wadjet_I	Defense
RRWY01000031.1	RRWY01000031.1_12	Wadjet__JetB_I	1902	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	RRWY01000031.1_Wadjet_I_6	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	236	3.8e-67	224.1	0.847	0.983	1	232		RRWY01000031.1_Wadjet_5	Wadjet	Wadjet_I	Defense
RRWY01000031.1	RRWY01000031.1_13	Wadjet__JetA_I	1903	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	RRWY01000031.1_Wadjet_I_6	1	1	0.75	3.0	1	Wadjet__JetA_I	mandatory	490	3.6e-155	515.7	0.99	0.984	6	487		RRWY01000031.1_Wadjet_5	Wadjet	Wadjet_I	Defense
RRWY01000033.1	RRWY01000033.1_43	RM__Type_I_S_52	2117	defense-finder-models/RM/RM/RM_Type_I	RRWY01000033.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	779	1.7000000000000001e-100	335.5	0.909	0.915	61	773		RRWY01000033.1_PrrC_12	RM	RM_Type_I	Defense
RRWY01000033.1	RRWY01000033.1_44	RM__Type_I_MTases_FAM_1	2118	defense-finder-models/RM/RM/RM_Type_I	RRWY01000033.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	490	6.5e-195	646.3	0.996	0.978	3	481		RRWY01000033.1_PrrC_12	RM	RM_Type_I	Defense
RRWY01000033.1	RRWY01000033.1_47	RM__Type_I_REases_FAM_2.einsi_trimmed	2121	defense-finder-models/RM/RM/RM_Type_I	RRWY01000033.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	794	1.1e-208	693.6	0.647	0.691	3	551		RRWY01000033.1_PrrC_12	RM	RM_Type_I	Defense
RRWY01000037.1	RRWY01000037.1_6	SoFic__SoFic	2422	defense-finder-models/DefenseFinder/SoFIC/SoFic	RRWY01000037.1_SoFic_8	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	3e-108	360.3	0.983	0.953	17	381			SoFIC	SoFic	Defense
RRWY01000039.1	RRWY01000039.1_280	RM_Type_IV__FAM_2	2946	defense-finder-models/RM/RM/RM_Type_IV	RRWY01000039.1_RM_Type_IV_11	1	1	0.333	2.0	1	RM_Type_IV__FAM_2	mandatory	432	2.0999999999999998e-55	186.1	0.886	0.891	1	385			RM	RM_Type_IV	Defense
RRWY01000039.1	RRWY01000039.1_281	RM_Type_IV__FAM_1	2947	defense-finder-models/RM/RM/RM_Type_IV	RRWY01000039.1_RM_Type_IV_11	1	1	0.333	2.0	1	RM_Type_IV__FAM_1	mandatory	843	8.8e-84	280.6	0.492	0.563	311	785			RM	RM_Type_IV	Defense
RRWY01000057.1	RRWY01000057.1_15	RM__Type_I_REases_FAM_0.einsi_trimmed	3716	defense-finder-models/RM/PrrC/PrrC	RRWY01000057.1_PrrC_14	1	1	1.0	4.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	995	1.4e-139	465.2	0.443	0.468	2	467		RRWY01000057.1_RM_Type_I_15	PrrC	PrrC	Defense
RRWY01000057.1	RRWY01000057.1_16	RM__Type_I_S_51	3717	defense-finder-models/RM/PrrC/PrrC	RRWY01000057.1_PrrC_14	1	1	1.0	4.0	1	RM__Type_I_S_01	mandatory	431	2.9e-41	139.3	0.53	0.603	164	423		RRWY01000057.1_RM_Type_I_15	PrrC	PrrC	Defense
RRWY01000057.1	RRWY01000057.1_17	PrrC__PrrC	3718	defense-finder-models/RM/PrrC/PrrC	RRWY01000057.1_PrrC_14	1	1	1.0	4.0	1	PrrC__PrrC	mandatory	367	3.6e-60	201.7	0.984	0.984	2	362			PrrC	PrrC	Defense
RRWY01000057.1	RRWY01000057.1_19	RM__Type_I_MTases_FAM_0	3720	defense-finder-models/RM/PrrC/PrrC	RRWY01000057.1_PrrC_14	1	1	1.0	4.0	1	PrrC__EcoprrI	mandatory	537	1.2e-174	580.0	0.996	0.991	1	532		RRWY01000057.1_RM_Type_I_15	PrrC	PrrC	Defense
