seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIUO010000082.1	4793	No terminal repeats	8	11	1.0000	NA	1	0.8764	NA	NA
JAYIUO010000024.1	71860	No terminal repeats	67	11	1.0000	NA	17	9.4033	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2;MOBT	NA
JAYIUO010000074.1	10219	No terminal repeats	10	11	0.9999	NA	0	1.8417	NA	NA
JAYIUO010000062.1	19825	No terminal repeats	25	11	0.9999	NA	2	9.8486	T_virB3	NA
JAYIUO010000077.1	9459	No terminal repeats	8	11	0.9998	NA	0	0.8399	NA	NA
JAYIUO010000046.1	38302	No terminal repeats	39	11	0.9998	NA	0	9.4956	NA	NA
JAYIUO010000073.1	10293	No terminal repeats	12	11	0.9995	NA	0	1.1242	NA	NA
JAYIUO010000072.1	10974	No terminal repeats	11	11	0.9994	NA	0	2.5828	NA	NA
JAYIUO010000058.1	25288	No terminal repeats	23	11	0.9994	NA	0	2.4834	NA	NA
JAYIUO010000067.1	14852	No terminal repeats	12	11	0.9920	NA	0	1.1230	NA	NA
JAYIUO010000080.1	8214	No terminal repeats	7	11	0.9918	NA	0	1.9003	NA	NA
JAYIUO010000069.1	12671	No terminal repeats	16	11	0.9098	NA	0	0.8214	NA	NA
JAYIUO010000057.1	26746	No terminal repeats	23	11	0.7267	NA	0	0.3193	NA	NA
