seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUIOQ010000043.1	38676	No terminal repeats	39	11	1.0000	NA	17	34.8978	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAUIOQ010000064.1	16120	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAUIOQ010000074.1	8867	No terminal repeats	9	11	0.9999	NA	0	2.5688	NA	NA
JAUIOQ010000084.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAUIOQ010000034.1	56702	No terminal repeats	59	11	0.9999	NA	1	14.4815	MOBQ	NF000496
JAUIOQ010000079.1	5990	No terminal repeats	5	11	0.9999	NA	1	3.4366	T_virB6	NA
JAUIOQ010000075.1	8046	No terminal repeats	10	11	0.9996	NA	0	0.7327	NA	NA
JAUIOQ010000080.1	5849	No terminal repeats	5	11	0.9996	NA	0	1.5922	NA	NA
JAUIOQ010000065.1	14970	No terminal repeats	13	11	0.9992	NA	0	2.2371	NA	NA
JAUIOQ010000085.1	2707	No terminal repeats	3	11	0.9983	NA	2	2.6906	virb4;T_virB6	NA
JAUIOQ010000045.1	36731	No terminal repeats	30	11	0.9978	NA	0	3.3434	NA	NA
JAUIOQ010000056.1	27384	No terminal repeats	26	11	0.9872	NA	0	1.6063	NA	NA
JAUIOQ010000073.1	9649	No terminal repeats	7	11	0.9815	NA	0	0.2071	NA	NA
