seq_name	chromosome_score	plasmid_score	virus_score
JAUIPE010000001.1	0.4861	0.4952	0.0187
JAUIPE010000002.1	0.4765	0.5006	0.0229
JAUIPE010000003.1	0.4947	0.4840	0.0214
JAUIPE010000004.1	0.4788	0.4910	0.0302
JAUIPE010000005.1	0.4573	0.4591	0.0836
JAUIPE010000006.1	0.4063	0.5790	0.0147
JAUIPE010000007.1	0.3850	0.5499	0.0651
JAUIPE010000008.1	0.3953	0.5632	0.0414
JAUIPE010000009.1	0.3716	0.5939	0.0345
JAUIPE010000010.1	0.3790	0.5807	0.0403
JAUIPE010000011.1	0.4182	0.5413	0.0405
JAUIPE010000012.1	0.3831	0.5545	0.0624
JAUIPE010000013.1	0.3716	0.5936	0.0349
JAUIPE010000014.1	0.4414	0.5506	0.0080
JAUIPE010000015.1	0.4038	0.5785	0.0177
JAUIPE010000016.1	0.3035	0.6406	0.0559
JAUIPE010000017.1	0.4561	0.5391	0.0048
JAUIPE010000018.1	0.3891	0.5827	0.0282
JAUIPE010000019.1	0.4901	0.4944	0.0156
JAUIPE010000020.1	0.5479	0.3742	0.0779
JAUIPE010000021.1	0.4281	0.5400	0.0319
JAUIPE010000022.1	0.5448	0.4360	0.0192
JAUIPE010000023.1	0.4344	0.5433	0.0223
JAUIPE010000024.1	0.5250	0.4541	0.0209
JAUIPE010000025.1	0.4203	0.5320	0.0478
JAUIPE010000026.1	0.5714	0.4104	0.0183
JAUIPE010000027.1	0.4987	0.4741	0.0273
JAUIPE010000028.1	0.4253	0.5628	0.0119
JAUIPE010000029.1	0.4919	0.4537	0.0544
JAUIPE010000030.1	0.4710	0.4756	0.0534
JAUIPE010000031.1	0.4765	0.4916	0.0319
JAUIPE010000032.1	0.3981	0.5439	0.0581
JAUIPE010000033.1	0.6575	0.3349	0.0076
JAUIPE010000034.1	0.4701	0.4872	0.0427
JAUIPE010000035.1	0.3945	0.4784	0.1271
JAUIPE010000036.1	0.3701	0.5372	0.0927
JAUIPE010000037.1	0.5127	0.4580	0.0293
