seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIWC010000080.1	2414	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAYIWC010000064.1	8597	No terminal repeats	9	11	1.0000	NA	1	7.8724	G_tfc23;G_tfc22;G_tfc18;G_tfc19	NA
JAYIWC010000060.1	11547	No terminal repeats	10	11	1.0000	NA	2	5.1548	B_traI;T_virB6	NA
JAYIWC010000069.1	5725	No terminal repeats	6	11	0.9999	NA	1	3.4366	T_virB6	NA
JAYIWC010000073.1	4621	No terminal repeats	5	11	0.9992	NA	0	0.7327	NA	NA
JAYIWC010000044.1	32188	No terminal repeats	30	11	0.9983	NA	0	2.0578	NA	NA
JAYIWC010000061.1	9827	No terminal repeats	8	11	0.9980	NA	0	1.3549	NA	NA
JAYIWC010000057.1	17730	No terminal repeats	4	11	0.9945	NA	0	1.3078	NA	NA
JAYIWC010000066.1	7845	No terminal repeats	8	11	0.9925	NA	0	0.9301	NA	NA
JAYIWC010000091.1	1227	No terminal repeats	1	11	0.9882	NA	1	1.1254	MOBH	NA
JAYIWC010000042.1	35950	No terminal repeats	29	11	0.9869	NA	1	1.6166	NA	NF012174
JAYIWC010000062.1	9616	No terminal repeats	7	11	0.9281	NA	0	0.2071	NA	NA
JAYIWC010000051.1	27325	No terminal repeats	20	11	0.8836	NA	0	0.2089	NA	NF033135
