seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYITK010000069.1	8597	No terminal repeats	9	11	1.0000	NA	1	7.8724	G_tfc19;G_tfc18;G_tfc22;G_tfc23	NA
JAYITK010000065.1	11204	No terminal repeats	9	11	1.0000	NA	2	5.1548	B_traI;T_virB6	NA
JAYITK010000080.1	3398	No terminal repeats	6	11	1.0000	NA	1	1.0908	T_virB6	NA
JAYITK010000061.1	17499	No terminal repeats	9	11	0.9999	NA	0	3.4713	NA	NA
JAYITK010000041.1	40675	No terminal repeats	36	11	0.9999	NA	2	6.4674	NA	NA
JAYITK010000043.1	36644	No terminal repeats	40	11	0.9999	NA	0	9.7728	NA	NF000496
JAYITK010000081.1	2781	No terminal repeats	3	11	0.9999	NA	1	1.7183	T_virB6	NA
JAYITK010000014.1	125339	No terminal repeats	134	11	0.9998	NA	8	24.5135	traU;I_traN;I_traM;I_traI;I_traK;I_traY;I_traW;I_trbA	NA
JAYITK010000066.1	9826	No terminal repeats	7	11	0.9987	NA	0	1.3549	NA	NA
JAYITK010000077.1	4621	No terminal repeats	5	11	0.9986	NA	0	0.7327	NA	NA
JAYITK010000048.1	32189	No terminal repeats	30	11	0.9983	NA	0	2.0578	NA	NA
JAYITK010000060.1	17729	No terminal repeats	4	11	0.9968	NA	0	1.3078	NA	NA
JAYITK010000071.1	7845	No terminal repeats	8	11	0.9949	NA	0	0.9301	NA	NA
JAYITK010000091.1	1227	No terminal repeats	1	11	0.9888	NA	1	1.1254	MOBH	NA
JAYITK010000044.1	35963	No terminal repeats	29	11	0.9885	NA	1	1.6166	NA	NF012174
JAYITK010000067.1	9616	No terminal repeats	7	11	0.9471	NA	0	0.2071	NA	NA
JAYITK010000053.1	27336	No terminal repeats	20	11	0.8877	NA	0	0.2089	NA	NF033135
