seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUIOC010000083.1	3564	DTR	5	11	1.0000	NA	2	7.4142	MOBQ	NA
JAUIOC010000081.1	3809	No terminal repeats	7	11	1.0000	NA	2	5.5043	MOBQ	NA
JAUIOC010000101.1	1469	No terminal repeats	3	11	1.0000	NA	1	1.3753	NA	NA
JAUIOC010000063.1	16099	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAUIOC010000115.1	994	No terminal repeats	1	11	0.9999	NA	1	1.7114	NA	NA
JAUIOC010000072.1	8527	No terminal repeats	8	11	0.9999	NA	0	2.5688	NA	NA
JAUIOC010000030.1	70352	No terminal repeats	68	11	0.9999	NA	17	30.8536	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAUIOC010000097.1	1586	No terminal repeats	3	11	0.9999	NA	1	3.4366	T_virB6	NA
JAUIOC010000082.1	3765	No terminal repeats	3	11	0.9999	NA	0	1.7183	NA	NA
JAUIOC010000031.1	65853	No terminal repeats	71	11	0.9999	NA	1	15.0410	MOBQ	NF000496
JAUIOC010000071.1	9163	No terminal repeats	9	11	0.9999	NA	0	1.5596	NA	NA
JAUIOC010000077.1	5849	No terminal repeats	5	11	0.9999	NA	0	1.5922	NA	NA
JAUIOC010000084.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAUIOC010000165.1	572	No terminal repeats	2	11	0.9995	NA	1	1.5453	NA	NA
JAUIOC010000045.1	36739	No terminal repeats	30	11	0.9982	NA	0	3.3434	NA	NA
JAUIOC010000085.1	3004	No terminal repeats	3	11	0.9977	NA	2	2.6906	virb4;T_virB6	NA
JAUIOC010000047.1	35218	No terminal repeats	28	11	0.9976	NA	1	2.9471	NA	NA
JAUIOC010000055.1	27371	No terminal repeats	26	11	0.9870	NA	0	1.6063	NA	NA
JAUIOC010000069.1	9649	No terminal repeats	7	11	0.9658	NA	0	0.2071	NA	NA
JAUIOC010000035.1	55216	No terminal repeats	40	11	0.9595	NA	0	0.8870	NA	NF012174
JAUIOC010000073.1	8271	No terminal repeats	4	11	0.8954	NA	0	0.7223	NA	NA
