gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	taxid	taxname	annotation_accessions	annotation_description
JAYGQC010000007.1|provirus_1_21875_1	1	444	444	1	0.685	11	None	GENOMAD.021660.VV	2.359e-12	66	0	0	0	1246	Caudoviricetes	NA	NA	COG3179;K18950	Predicted chitinase
JAYGQC010000007.1|provirus_1_21875_2	444	932	489	1	0.663	11	None	GENOMAD.138205.VP	2.979e-52	182	0	0	0	1246	Caudoviricetes	NA	NA	PF10828	NA
JAYGQC010000007.1|provirus_1_21875_3	929	1348	420	1	0.629	11	GGAG/GAGG	GENOMAD.125799.VP	2.712e-34	129	0	0	1	1246	Caudoviricetes	NA	NA	PF06891	P2 phage tail completion protein R (GpR)
JAYGQC010000007.1|provirus_1_21875_4	1336	1782	447	1	0.626	11	None	GENOMAD.134219.VP	5.503e-64	215	0	0	1	1246	Caudoviricetes	NA	NA	PF05069;TIGR01635;COG5005	phage virion morphogenesis (putative tail completion) protein
JAYGQC010000007.1|provirus_1_21875_5	1946	3202	1257	1	0.472	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYGQC010000007.1|provirus_1_21875_6	3453	4343	891	1	0.636	11	GGA/GAG/AGG	GENOMAD.105501.VV	1.769e-86	288	0	0	1	1246	Caudoviricetes	NA	NA	PF03434;COG3948	Phage-related baseplate assembly protein
JAYGQC010000007.1|provirus_1_21875_7	4336	4884	549	1	0.670	11	None	GENOMAD.114503.VV	8.447e-32	124	0	0	1	1246	Caudoviricetes	NA	NA	PF09684;COG4385;TIGR01634	Bacteriophage P2-related tail formation protein
JAYGQC010000007.1|provirus_1_21875_8	4888	6093	1206	1	0.665	11	GGA/GAG/AGG	GENOMAD.032536.VV	4.122e-39	154	0	0	1	1246	Caudoviricetes	NA	NA	COG5301	Phage-related tail fibre protein
JAYGQC010000007.1|provirus_1_21875_9	6095	6322	228	1	0.566	11	GGA/GAG/AGG	GENOMAD.169047.VV	1.906e-32	120	0	0	0	1	NA	NA	NA	NA	NA
JAYGQC010000007.1|provirus_1_21875_10	6401	6964	564	1	0.665	11	None	GENOMAD.119442.VP	1.155e-48	173	0	0	1	1246	Caudoviricetes	NA	NA	PF04717;COG4540;TIGR01644	Phage P2 baseplate assembly protein gpV
JAYGQC010000007.1|provirus_1_21875_11	6961	7320	360	1	0.697	11	GGxGG	GENOMAD.136378.VP	8.77e-13	66	0	0	1	1246	Caudoviricetes	NA	NA	PF05136;PF04965;TIGR01539;K06903;COG5511	phage portal protein, lambda family
