seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIRK010000073.1	7241	No terminal repeats	8	11	1.0000	NA	0	5.4218	NA	NA
JAYIRK010000084.1	2412	No terminal repeats	2	11	1.0000	NA	1	3.4366	T_virB6	NA
JAYIRK010000065.1	11547	No terminal repeats	10	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAYIRK010000071.1	8597	No terminal repeats	9	11	1.0000	NA	1	7.8724	G_tfc23;G_tfc22;G_tfc18;G_tfc19	NA
JAYIRK010000078.1	4621	No terminal repeats	5	11	0.9986	NA	0	0.7327	NA	NA
JAYIRK010000069.1	9827	No terminal repeats	8	11	0.9980	NA	0	1.3549	NA	NA
JAYIRK010000046.1	32211	No terminal repeats	30	11	0.9974	NA	0	2.0578	NA	NA
JAYIRK010000045.1	35950	No terminal repeats	29	11	0.9959	NA	1	1.6166	NA	NF012174
JAYIRK010000058.1	17733	No terminal repeats	4	11	0.9957	NA	0	1.3078	NA	NA
JAYIRK010000072.1	7845	No terminal repeats	8	11	0.9949	NA	0	0.9301	NA	NA
JAYIRK010000092.1	1227	No terminal repeats	1	11	0.9882	NA	1	1.1254	MOBH	NA
JAYIRK010000063.1	11819	No terminal repeats	9	11	0.9113	NA	0	0.8983	NA	NA
JAYIRK010000050.1	27324	No terminal repeats	20	11	0.8815	NA	0	0.2089	NA	NF033135
