system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
2,JBEFUN010000002.1,RM_type_I,JBEFUN010000002.1_84,PDLC03049,REase_I_00010,REase_I,4.8999999999999986e-130,3.6e-122,0.706,0.677,88198,90540,-,-,84,308,"PDLC03049,REase_I_00010, 1, 3.6e-122, 0.706, 0.677 | PDLC03049,REase_I_00010, 2, 1.8e-06, 0.168, 0.157 | PDLC03047,REase_I_00008, 1, 1.1e-26, 0.47, 0.304 | PDLC03047,REase_I_00008, 2, 6.2e-09, 0.146, 0.107 | PDLC03050,REase_I_00011, 1, 360, 0.041, 0.146 | PDLC03050,REase_I_00011, 2, 0.00024, 0.168, 0.58 | PDLC03045,REase_I_00006, 1, 0.00027, 0.256, 0.192 | PDLC03042,REase_I_00003, 1, 14, 0.054, 0.036 | PDLC03042,REase_I_00003, 2, 1.3e-10, 0.102, 0.062 | PDLC03042,REase_I_00003, 3, 3.2e-22, 0.3, 0.214 | PDLC03040,REase_I_00001, 1, 4.1e-05, 0.266, 0.209 | PDLC03040,REase_I_00001, 2, 160, 0.063, 0.047 | PDLC03048,REase_I_00009, 1, 3e-08, 0.242, 0.18","PDLC03049, REase_I_00010, 3.6e-122, 0.706, 0.677 | PDLC03047, REase_I_00008, 1.1e-26, 0.47, 0.304 | PDLC03042, REase_I_00003, 3.2e-22, 0.3, 0.214 | PDLC03048, REase_I_00009, 3e-08, 0.242, 0.18 | PDLC03040, REase_I_00001, 4.1e-05, 0.266, 0.209"
1,JBEFUN010000002.1,AbiD,JBEFUN010000002.1_87,PDLC02344,AbiD,AbiD,5.5e-56,7.3999999999999995e-56,0.946,0.968,91292,92293,-,-,87,308,"PDLC02344,AbiD, 1, 7.4e-56, 0.946, 0.968","PDLC02344, AbiD, 7.4e-56, 0.946, 0.968"
2,JBEFUN010000002.1,RM_type_I,JBEFUN010000002.1_88,PDLC03107,Specificity_I_00056,Specificity_I,4.0999999999999995e-34,8.2e-28,0.728,0.76,92304,93551,-,-,88,308,"PDLC03111,Specificity_I_00060, 1, 0.11, 0.137, 0.261 | PDLC03111,Specificity_I_00060, 2, 4.1, 0.175, 0.348 | PDLC03117,Specificity_I_00066, 1, 1.1e-08, 0.406, 0.326 | PDLC03117,Specificity_I_00066, 2, 4.4e-06, 0.173, 0.129 | PDLC03188,Specificity_I_00137, 1, 6.2e-10, 0.2, 0.183 | PDLC03188,Specificity_I_00137, 2, 2e-06, 0.168, 0.153 | PDLC03067,Specificity_I_00016, 1, 4.7e-15, 0.635, 0.679 | PDLC03094,Specificity_I_00043, 1, 0.58, 0.192, 0.208 | PDLC03094,Specificity_I_00043, 2, 0.18, 0.137, 0.146 | PDLC03187,Specificity_I_00136, 1, 3e-04, 0.257, 0.289 | PDLC03187,Specificity_I_00136, 2, 0.51, 0.202, 0.227 | PDLC03121,Specificity_I_00070, 1, 0.056, 0.288, 0.299 | PDLC03121,Specificity_I_00070, 2, 0.0012, 0.298, 0.312 | PDLC03074,Specificity_I_00023, 1, 0.00011, 0.228, 0.235 | PDLC03148,Specificity_I_00097, 1, 2.3e-09, 0.435, 0.373 | PDLC03148,Specificity_I_00097, 2, 1.1e-05, 0.255, 0.234 | PDLC03089,Specificity_I_00038, 1, 3e-20, 0.394, 0.363 | PDLC03089,Specificity_I_00038, 2, 2.3e-09, 0.315, 0.294 | PDLC03080,Specificity_I_00029, 1, 0.0015, 0.305, 0.216 | PDLC03080,Specificity_I_00029, 2, 0.00036, 0.325, 0.232 | PDLC03096,Specificity_I_00045, 1, 2.1e-13, 0.428, 0.272 | PDLC03096,Specificity_I_00045, 2, 1.9e-08, 0.327, 0.202 | PDLC03073,Specificity_I_00022, 1, 9.4e-15, 0.43, 0.41 | PDLC03073,Specificity_I_00022, 2, 5.6e-06, 0.238, 0.229 | PDLC03200,Specificity_I_00149, 1, 3e-08, 0.209, 0.474 | PDLC03200,Specificity_I_00149, 2, 97, 0.151, 0.311 | PDLC03112,Specificity_I_00061, 1, 1.3e-05, 0.281, 0.307 | PDLC03112,Specificity_I_00061, 2, 1.9, 0.224, 0.246 | PDLC03066,Specificity_I_00015, 1, 9e-12, 0.438, 0.429 | PDLC03066,Specificity_I_00015, 2, 0.011, 0.418, 0.356 | PDLC03140,Specificity_I_00089, 1, 0.00048, 0.404, 0.388 | PDLC03140,Specificity_I_00089, 2, 69, 0.322, 0.321 | PDLC03085,Specificity_I_00034, 1, 0.035, 0.257, 0.25 | PDLC03085,Specificity_I_00034, 2, 2, 0.233, 0.221 | PDLC03068,Specificity_I_00017, 1, 2.9e-14, 0.399, 0.402 | PDLC03068,Specificity_I_00017, 2, 0.00071, 0.228, 0.231 | PDLC03061,Specificity_I_00010, 1, 0.46, 0.255, 0.306 | PDLC03061,Specificity_I_00010, 2, 6.2e-06, 0.135, 0.144 | PDLC03061,Specificity_I_00010, 3, 0.13, 0.308, 0.328 | PDLC03115,Specificity_I_00064, 1, 0.00049, 0.202, 0.177 | PDLC03115,Specificity_I_00064, 2, 0.011, 0.19, 0.171 | PDLC03166,Specificity_I_00115, 1, 0.0011, 0.411, 0.303 | PDLC03166,Specificity_I_00115, 2, 0.078, 0.262, 0.193 | PDLC03185,Specificity_I_00134, 1, 0.0091, 0.387, 0.385 | PDLC03185,Specificity_I_00134, 2, 61, 0.082, 0.083 | PDLC03107,Specificity_I_00056, 1, 9.3e-05, 0.228, 0.25 | PDLC03107,Specificity_I_00056, 2, 8.2e-28, 0.728, 0.76 | PDLC03146,Specificity_I_00095, 1, 3e-05, 0.236, 0.233 | PDLC03146,Specificity_I_00095, 2, 0.17, 0.322, 0.307 | PDLC03038,MTase_I_00021, 1, 0.00039, 0.224, 0.104 | PDLC03038,MTase_I_00021, 2, 0.67, 0.325, 0.14 | PDLC03133,Specificity_I_00082, 1, 0.61, 0.108, 0.108 | PDLC03133,Specificity_I_00082, 2, 18, 0.139, 0.139 | PDLC03093,Specificity_I_00042, 1, 0.02, 0.132, 0.147 | PDLC03093,Specificity_I_00042, 2, 120, 0.079, 0.096 | PDLC03139,Specificity_I_00088, 1, 1.4, 0.113, 0.11 | PDLC03139,Specificity_I_00088, 2, 0.094, 0.293, 0.272 | PDLC03109,Specificity_I_00058, 1, 1.9e-13, 0.411, 0.294 | PDLC03109,Specificity_I_00058, 2, 1.3e-11, 0.416, 0.301 | PDLC03180,Specificity_I_00129, 1, 3.4e-06, 0.358, 0.365 | PDLC03180,Specificity_I_00129, 2, 0.014, 0.214, 0.212 | PDLC03079,Specificity_I_00028, 1, 2.5e-14, 0.298, 0.257 | PDLC03079,Specificity_I_00028, 2, 3.1e-09, 0.341, 0.304 | PDLC03090,Specificity_I_00039, 1, 2.8e-15, 0.433, 0.403 | PDLC03090,Specificity_I_00039, 2, 1.3e-11, 0.329, 0.306 | PDLC03158,Specificity_I_00107, 1, 0.0011, 0.325, 0.321 | PDLC03158,Specificity_I_00107, 2, 0.0019, 0.267, 0.252 | PDLC03167,Specificity_I_00116, 1, 0.23, 0.142, 0.108 | PDLC03167,Specificity_I_00116, 2, 3.7e-12, 0.397, 0.307 | PDLC03075,Specificity_I_00024, 1, 0.034, 0.361, 0.349 | PDLC03075,Specificity_I_00024, 2, 44, 0.135, 0.128 | PDLC03124,Specificity_I_00073, 1, 4.6e-11, 0.387, 0.39 | PDLC03124,Specificity_I_00073, 2, 0.0083, 0.226, 0.232 | PDLC03195,Specificity_I_00144, 1, 8.4e-11, 0.478, 0.387 | PDLC03195,Specificity_I_00144, 2, 0.0017, 0.385, 0.312 | PDLC03153,Specificity_I_00102, 1, 4.8e-16, 0.387, 0.388 | PDLC03153,Specificity_I_00102, 2, 3.4e-07, 0.404, 0.41 | PDLC03194,Specificity_I_00143, 1, 1.6e-26, 0.728, 0.737 | PDLC03191,Specificity_I_00140, 1, 0.13, 0.168, 0.165 | PDLC03191,Specificity_I_00140, 2, 260, 0.065, 0.064 | PDLC03191,Specificity_I_00140, 3, 300, 0.062, 0.06 | PDLC03078,Specificity_I_00027, 1, 1.7e-07, 0.389, 0.384 | PDLC03078,Specificity_I_00027, 2, 0.18, 0.305, 0.308 | PDLC03126,Specificity_I_00075, 1, 2.4e-05, 0.173, 0.106 | PDLC03126,Specificity_I_00075, 2, 0.062, 0.286, 0.171 | PDLC03175,Specificity_I_00124, 1, 3.8e-09, 0.452, 0.412 | PDLC03175,Specificity_I_00124, 2, 0.002, 0.26, 0.237 | PDLC03186,Specificity_I_00135, 1, 8e-04, 0.267, 0.284 | PDLC03186,Specificity_I_00135, 2, 3.1, 0.344, 0.339 | PDLC03070,Specificity_I_00019, 1, 6e-06, 0.267, 0.251 | PDLC03070,Specificity_I_00019, 2, 0.016, 0.255, 0.244 | PDLC03057,Specificity_I_00006, 1, 8.8e-12, 0.389, 0.391 | PDLC03057,Specificity_I_00006, 2, 0.059, 0.161, 0.165 | PDLC03097,Specificity_I_00046, 1, 0.00011, 0.358, 0.357 | PDLC03097,Specificity_I_00046, 2, 8, 0.079, 0.078 | PDLC03165,Specificity_I_00114, 1, 6.2e-08, 0.413, 0.404 | PDLC03165,Specificity_I_00114, 2, 0.0043, 0.332, 0.321 | PDLC03142,Specificity_I_00091, 1, 2e-04, 0.647, 0.584 | PDLC03122,Specificity_I_00071, 1, 1.2e-09, 0.349, 0.354 | PDLC03122,Specificity_I_00071, 2, 90, 0.084, 0.083 | PDLC03122,Specificity_I_00071, 3, 5.9e-10, 0.214, 0.23 | PDLC03174,Specificity_I_00123, 1, 9e-08, 0.209, 0.19 | PDLC03174,Specificity_I_00123, 2, 0.88, 0.163, 0.15 | PDLC03171,Specificity_I_00120, 1, 0.00056, 0.284, 0.181 | PDLC03171,Specificity_I_00120, 2, 0.59, 0.303, 0.193 | PDLC03118,Specificity_I_00067, 1, 0.00011, 0.416, 0.404 | PDLC03118,Specificity_I_00067, 2, 1.5e-06, 0.252, 0.24 | PDLC03184,Specificity_I_00133, 1, 8.2e-10, 0.805, 0.565 | PDLC03164,Specificity_I_00113, 1, 3.5e-09, 0.339, 0.345 | PDLC03164,Specificity_I_00113, 2, 0.0022, 0.195, 0.196 | PDLC03128,Specificity_I_00077, 1, 140, 0.082, 0.087 | PDLC03128,Specificity_I_00077, 2, 0.15, 0.089, 0.097 | PDLC03128,Specificity_I_00077, 3, 0.29, 0.183, 0.186 | PDLC03147,Specificity_I_00096, 1, 0.022, 0.115, 0.111 | PDLC03147,Specificity_I_00096, 2, 22, 0.236, 0.232 | PDLC03053,Specificity_I_00002, 1, 0.059, 0.334, 0.332 | PDLC03129,Specificity_I_00078, 1, 0.077, 0.224, 0.218 | PDLC03129,Specificity_I_00078, 2, 4.3e-16, 0.724, 0.701 | PDLC03179,Specificity_I_00128, 1, 4.1e-14, 0.462, 0.323 | PDLC03179,Specificity_I_00128, 2, 2.4e-08, 0.406, 0.285 | PDLC03092,Specificity_I_00041, 1, 0.00056, 0.156, 0.159 | PDLC03092,Specificity_I_00041, 2, 0.017, 0.411, 0.408 | PDLC03071,Specificity_I_00020, 1, 2.2e-05, 0.281, 0.271 | PDLC03071,Specificity_I_00020, 2, 0.00021, 0.413, 0.407 | PDLC03098,Specificity_I_00047, 1, 3.9e-09, 0.394, 0.366 | PDLC03098,Specificity_I_00047, 2, 2e-04, 0.226, 0.21 | PDLC03076,Specificity_I_00025, 1, 4.6e-11, 0.293, 0.248 | PDLC03076,Specificity_I_00025, 2, 0.00017, 0.257, 0.217 | PDLC03154,Specificity_I_00103, 1, 9.3e-11, 0.392, 0.387 | PDLC03154,Specificity_I_00103, 2, 0.003, 0.332, 0.337 | PDLC03152,Specificity_I_00101, 1, 8.3e-05, 0.288, 0.295 | PDLC03152,Specificity_I_00101, 2, 0.28, 0.228, 0.226 | PDLC03086,Specificity_I_00035, 1, 1.2e-16, 0.351, 0.314 | PDLC03086,Specificity_I_00035, 2, 2.4e-11, 0.341, 0.312 | PDLC03123,Specificity_I_00072, 1, 0.038, 0.224, 0.232 | PDLC03123,Specificity_I_00072, 2, 810, 0.077, 0.08 | PDLC03108,Specificity_I_00057, 1, 6.2e-15, 0.433, 0.389 | PDLC03108,Specificity_I_00057, 2, 1.4e-20, 0.44, 0.394 | PDLC03062,Specificity_I_00011, 1, 2.2e-06, 0.135, 0.136 | PDLC03062,Specificity_I_00011, 2, 0.0016, 0.171, 0.181 | PDLC03196,Specificity_I_00145, 1, 1.3e-10, 0.425, 0.22 | PDLC03196,Specificity_I_00145, 2, 2.5e-16, 0.406, 0.221 | PDLC03059,Specificity_I_00008, 1, 0.026, 0.274, 0.284 | PDLC03059,Specificity_I_00008, 2, 120, 0.142, 0.136 | PDLC03169,Specificity_I_00118, 1, 6.5e-21, 0.421, 0.377 | PDLC03169,Specificity_I_00118, 2, 5.6e-15, 0.435, 0.393 | PDLC03162,Specificity_I_00111, 1, 1.9e-12, 0.45, 0.429 | PDLC03162,Specificity_I_00111, 2, 4.3e-14, 0.322, 0.302 | PDLC03149,Specificity_I_00098, 1, 0.0076, 0.293, 0.284 | PDLC03149,Specificity_I_00098, 2, 1.7, 0.226, 0.237 | PDLC03103,Specificity_I_00052, 1, 5.6e-09, 0.709, 0.74 | PDLC03064,Specificity_I_00013, 1, 3.7e-09, 0.387, 0.384 | PDLC03064,Specificity_I_00013, 2, 0.37, 0.226, 0.22 | PDLC03055,Specificity_I_00004, 1, 1.3e-08, 0.88, 0.868 | PDLC03069,Specificity_I_00018, 1, 4.8e-10, 0.276, 0.302 | PDLC03069,Specificity_I_00018, 2, 7.7e-27, 0.678, 0.716 | PDLC03100,Specificity_I_00049, 1, 1.2e-18, 0.469, 0.5 | PDLC03100,Specificity_I_00049, 2, 4.2e-10, 0.55, 0.577 | PDLC03106,Specificity_I_00055, 1, 5.7e-05, 0.341, 0.332 | PDLC03157,Specificity_I_00106, 1, 1.6e-08, 0.611, 0.662 | PDLC03127,Specificity_I_00076, 1, 9e-11, 0.3, 0.224 | PDLC03127,Specificity_I_00076, 2, 1e-11, 0.452, 0.335 | PDLC03173,Specificity_I_00122, 1, 8.8e-06, 0.303, 0.272 | PDLC03173,Specificity_I_00122, 2, 3.6, 0.312, 0.274 | PDLC03099,Specificity_I_00048, 1, 8.6e-08, 0.457, 0.402 | PDLC03099,Specificity_I_00048, 2, 6.9e-10, 0.409, 0.398 | PDLC03081,Specificity_I_00030, 1, 0.00025, 0.188, 0.194 | PDLC03081,Specificity_I_00030, 2, 2.1, 0.327, 0.308 | PDLC03151,Specificity_I_00100, 1, 0.00025, 0.2, 0.188 | PDLC03151,Specificity_I_00100, 2, 0.051, 0.18, 0.174 | PDLC03141,Specificity_I_00090, 1, 0.15, 0.173, 0.191 | PDLC03141,Specificity_I_00090, 2, 31, 0.094, 0.107 | PDLC03189,Specificity_I_00138, 1, 1.9e-17, 0.459, 0.403 | PDLC03189,Specificity_I_00138, 2, 1.5e-17, 0.43, 0.386 | PDLC03119,Specificity_I_00068, 1, 1e-14, 0.404, 0.412 | PDLC03119,Specificity_I_00068, 2, 0.016, 0.221, 0.224 | PDLC03054,Specificity_I_00003, 1, 5.8e-06, 0.368, 0.374 | PDLC03054,Specificity_I_00003, 2, 4.8e-07, 0.656, 0.706 | PDLC03192,Specificity_I_00141, 1, 3.6e-06, 0.356, 0.359 | PDLC03110,Specificity_I_00059, 1, 3.1e-05, 0.31, 0.196 | PDLC03161,Specificity_I_00110, 1, 2.4e-07, 0.81, 0.825 | PDLC03088,Specificity_I_00037, 1, 0.003, 0.224, 0.145 | PDLC03088,Specificity_I_00037, 2, 0.0062, 0.178, 0.114 | PDLC03159,Specificity_I_00108, 1, 2.9, 0.214, 0.173 | PDLC03159,Specificity_I_00108, 2, 1.3e-08, 0.305, 0.244 | PDLC03159,Specificity_I_00108, 3, 88, 0.084, 0.069 | PDLC03159,Specificity_I_00108, 4, 2.6e-05, 0.329, 0.267 | PDLC03134,Specificity_I_00083, 1, 4.8e-14, 0.885, 0.869 | PDLC03083,Specificity_I_00032, 1, 0.00097, 0.168, 0.098 | PDLC03083,Specificity_I_00032, 2, 0.094, 0.219, 0.127 | PDLC03095,Specificity_I_00044, 1, 0.04, 0.274, 0.237 | PDLC03095,Specificity_I_00044, 2, 0.061, 0.332, 0.288 | PDLC03183,Specificity_I_00132, 1, 5.9e-16, 0.899, 0.908 | PDLC03156,Specificity_I_00105, 1, 1.1e-10, 0.397, 0.4 | PDLC03156,Specificity_I_00105, 2, 0.00032, 0.325, 0.305 | PDLC03113,Specificity_I_00062, 1, 0.00022, 0.19, 0.19 | PDLC03113,Specificity_I_00062, 2, 0.0074, 0.325, 0.313 | PDLC03144,Specificity_I_00093, 1, 2.1e-08, 0.207, 0.229 | PDLC03144,Specificity_I_00093, 2, 0.0066, 0.204, 0.206 | PDLC03168,Specificity_I_00117, 1, 3.1e-13, 0.394, 0.346 | PDLC03168,Specificity_I_00117, 2, 6.2e-10, 0.38, 0.336 | PDLC03060,Specificity_I_00009, 1, 1.3e-22, 0.697, 0.721 | PDLC03077,Specificity_I_00026, 1, 6.6e-15, 0.385, 0.372 | PDLC03077,Specificity_I_00026, 2, 0.013, 0.231, 0.228 | PDLC03176,Specificity_I_00125, 1, 4.2e-06, 0.257, 0.19 | PDLC03176,Specificity_I_00125, 2, 0.088, 0.195, 0.14 | PDLC03172,Specificity_I_00121, 1, 0.00033, 0.248, 0.239 | PDLC03172,Specificity_I_00121, 2, 10, 0.392, 0.376 | PDLC03091,Specificity_I_00040, 1, 6.9e-12, 0.349, 0.342 | PDLC03091,Specificity_I_00040, 2, 0.017, 0.394, 0.353 | PDLC03170,Specificity_I_00119, 1, 4.8, 0.113, 0.105 | PDLC03170,Specificity_I_00119, 2, 0.0038, 0.156, 0.133 | PDLC03170,Specificity_I_00119, 3, 0.54, 0.269, 0.249 | PDLC03114,Specificity_I_00063, 1, 7.1e-11, 0.962, 0.92 | PDLC03056,Specificity_I_00005, 1, 3.5e-06, 0.454, 0.319 | PDLC03056,Specificity_I_00005, 2, 140, 0.075, 0.056 | PDLC03150,Specificity_I_00099, 1, 0.003, 0.361, 0.305 | PDLC03150,Specificity_I_00099, 2, 8.2e-06, 0.397, 0.343 | PDLC03084,Specificity_I_00033, 1, 1.8e-10, 0.438, 0.457 | PDLC03084,Specificity_I_00033, 2, 1.6e-07, 0.409, 0.426 | PDLC03105,Specificity_I_00054, 1, 1.4e-17, 0.389, 0.353 | PDLC03105,Specificity_I_00054, 2, 5e-10, 0.433, 0.4 | PDLC03101,Specificity_I_00050, 1, 1.4e-13, 0.43, 0.438 | PDLC03101,Specificity_I_00050, 2, 0.098, 0.25, 0.251 | PDLC03087,Specificity_I_00036, 1, 5.1e-12, 0.483, 0.481 | PDLC03087,Specificity_I_00036, 2, 2.5e-06, 0.401, 0.397 | PDLC03178,Specificity_I_00127, 1, 9.7e-20, 0.425, 0.421 | PDLC03178,Specificity_I_00127, 2, 0.0013, 0.315, 0.307 | PDLC03065,Specificity_I_00014, 1, 0.21, 0.171, 0.193 | PDLC03065,Specificity_I_00014, 2, 20, 0.065, 0.072 | PDLC03182,Specificity_I_00131, 1, 0.0032, 0.435, 0.398 | PDLC03182,Specificity_I_00131, 2, 0.022, 0.245, 0.225 | PDLC03072,Specificity_I_00021, 1, 6.1e-19, 0.438, 0.408 | PDLC03072,Specificity_I_00021, 2, 4.2e-10, 0.416, 0.391 | PDLC03193,Specificity_I_00142, 1, 0.037, 0.192, 0.202 | PDLC03193,Specificity_I_00142, 2, 0.16, 0.142, 0.151 | PDLC03199,Specificity_I_00148, 1, 6, 0.228, 0.433 | PDLC03199,Specificity_I_00148, 2, 0.18, 0.272, 0.534 | PDLC03032,MTase_I_00015, 1, 0.0018, 0.377, 0.153 | PDLC03032,MTase_I_00015, 2, 2.9e-07, 0.421, 0.17","PDLC03107, Specificity_I_00056, 8.2e-28, 0.728, 0.76 | PDLC03069, Specificity_I_00018, 7.7e-27, 0.678, 0.716 | PDLC03194, Specificity_I_00143, 1.6e-26, 0.728, 0.737 | PDLC03060, Specificity_I_00009, 1.3e-22, 0.697, 0.721 | PDLC03169, Specificity_I_00118, 6.5e-21, 0.421, 0.377"
2,JBEFUN010000002.1,RM_type_I,JBEFUN010000002.1_89,PDLC03021,MTase_I_00004,MTase_I,6.899999999999999e-154,8.599999999999999e-154,0.827,0.986,93548,95281,-,-,89,308,"PDLC03028,MTase_I_00011, 1, 1300, 0.078, 0.034 | PDLC03028,MTase_I_00011, 2, 2.1e-18, 0.362, 0.184 | PDLC03031,MTase_I_00014, 1, 4.6e-30, 0.382, 0.281 | PDLC03021,MTase_I_00004, 1, 8.6e-154, 0.827, 0.986 | PDLC03020,MTase_I_00003, 1, 1.2e-09, 0.4, 0.6 | PDLC03038,MTase_I_00021, 1, 7.3e-26, 0.42, 0.277 | PDLC03029,MTase_I_00012, 1, 1e-26, 0.427, 0.407 | PDLC03027,MTase_I_00010, 1, 4.1e-26, 0.49, 0.36 | PDLC03018,MTase_I_00001, 1, 3.2e-09, 0.078, 0.06 | PDLC03018,MTase_I_00001, 2, 6.5e-06, 0.109, 0.081 | PDLC03018,MTase_I_00001, 3, 0.0058, 0.142, 0.109 | PDLC03039,MTase_I_00022, 1, 4.7e-27, 0.415, 0.346 | PDLC03036,MTase_I_00019, 1, 6e-81, 0.702, 0.683 | PDLC03036,MTase_I_00019, 2, 0.14, 0.107, 0.094 | PDLC03035,MTase_I_00018, 1, 8.2e-27, 0.401, 0.366 | PDLC03022,MTase_I_00005, 1, 1.5e-33, 0.522, 0.368 | PDLC03026,MTase_I_00009, 1, 5.6e-71, 0.701, 0.784 | PDLC03023,MTase_I_00006, 1, 0.034, 0.156, 0.137 | PDLC03023,MTase_I_00006, 2, 5.8, 0.126, 0.119 | PDLC03033,MTase_I_00016, 1, 2.1e-15, 0.394, 0.447 | PDLC03025,MTase_I_00008, 1, 1.4e-110, 0.676, 0.668 | PDLC03025,MTase_I_00008, 2, 0.34, 0.087, 0.086 | PDLC03034,MTase_I_00017, 1, 4.2e-07, 0.109, 0.094 | PDLC03034,MTase_I_00017, 2, 0.00013, 0.182, 0.17 | PDLC03019,MTase_I_00002, 1, 6.8e-22, 0.4, 0.247 | PDLC03024,MTase_I_00007, 1, 0.064, 0.159, 0.158 | PDLC03024,MTase_I_00007, 2, 3.4, 0.069, 0.064 | PDLC03030,MTase_I_00013, 1, 55, 0.116, 0.096 | PDLC03030,MTase_I_00013, 2, 3.1e-07, 0.204, 0.203 | PDLC03030,MTase_I_00013, 3, 0.0034, 0.131, 0.113 | PDLC03032,MTase_I_00015, 1, 1.4e-16, 0.458, 0.272","PDLC03021, MTase_I_00004, 8.6e-154, 0.827, 0.986 | PDLC03025, MTase_I_00008, 1.4e-110, 0.676, 0.668 | PDLC03036, MTase_I_00019, 6e-81, 0.702, 0.683 | PDLC03026, MTase_I_00009, 5.6e-71, 0.701, 0.784 | PDLC03022, MTase_I_00005, 1.5e-33, 0.522, 0.368"
3,JBEFUN010000003.1,PsyrTA,JBEFUN010000003.1_64,PDLC03927,PsyrTA__PsyrA,PsyrA,5.399999999999999e-118,6.799999999999998e-118,0.978,0.99,68497,69867,-,-,64,261,"PDLC03927,PsyrTA__PsyrA, 1, 6.8e-118, 0.978, 0.99","PDLC03927, PsyrTA__PsyrA, 6.8e-118, 0.978, 0.99"
3,JBEFUN010000003.1,PsyrTA,JBEFUN010000003.1_65,PDLC03928,PsyrTA__PsyrT,PsyrT,4.6999999999999966e-247,5.299999999999996e-247,0.996,0.996,69864,71939,-,-,65,261,"PDLC03928,PsyrTA__PsyrT, 1, 5.3e-247, 0.996, 0.996","PDLC03928, PsyrTA__PsyrT, 5.3e-247, 0.996, 0.996"
4,JBEFUN010000006.1,SoFic,JBEFUN010000006.1_112,PDLC03963,SoFic__SoFic,SoFic,3.9999999999999996e-123,5.0999999999999994e-123,0.898,0.958,125048,126196,-,-,112,168,"PDLC03963,SoFic__SoFic, 1, 5.1e-123, 0.898, 0.958","PDLC03963, SoFic__SoFic, 5.1e-123, 0.898, 0.958"
6,JBEFUN010000007.1,PDC-S55,JBEFUN010000007.1_52,PDLC05037,PDC-S55_WP_162277864.1,PDC-S55,1.9000000000000002e-36,2.3e-36,0.932,0.984,56317,56889,+,-,52,149,"PDLC05037,PDC-S55_WP_162277864.1, 1, 2.3e-36, 0.932, 0.984","PDLC05037, PDC-S55_WP_162277864.1, 2.3e-36, 0.932, 0.984"
5,JBEFUN010000007.1,PDC-S08,JBEFUN010000007.1_54,PDLC04900,PDC-S08_WP_202707215.1,PDC-S08,1.2999999999999995e-127,1.9999999999999992e-127,0.981,0.935,57666,58631,-,-,54,149,"PDLC04900,PDC-S08_WP_202707215.1, 1, 2e-127, 0.981, 0.935","PDLC04900, PDC-S08_WP_202707215.1, 2e-127, 0.981, 0.935"
7,JBEFUN010000008.1,RM_type_I,JBEFUN010000008.1_120,PDLC03044,REase_I_00005,REase_I,9.199999999999998e-65,1.4999999999999999e-61,0.64,0.613,145280,148621,-,-,120,133,"PDLC03049,REase_I_00010, 1, 6.5, 0.022, 0.03 | PDLC03049,REase_I_00010, 2, 0.0011, 0.075, 0.104 | PDLC03046,REase_I_00007, 1, 2, 0.033, 0.036 | PDLC03046,REase_I_00007, 2, 3.1e-12, 0.185, 0.203 | PDLC03046,REase_I_00007, 3, 1.1e-07, 0.05, 0.055 | PDLC03041,REase_I_00002, 1, 1.5e-11, 0.202, 0.194 | PDLC03041,REase_I_00002, 2, 3.2e-50, 0.342, 0.317 | PDLC03041,REase_I_00002, 3, 5.8e-15, 0.069, 0.07 | PDLC03041,REase_I_00002, 4, 110, 0.068, 0.07 | PDLC03043,REase_I_00004, 1, 0.0013, 0.098, 0.294 | PDLC03045,REase_I_00006, 1, 0.0071, 0.065, 0.069 | PDLC03045,REase_I_00006, 2, 9e-04, 0.066, 0.068 | PDLC03045,REase_I_00006, 3, 0.00014, 0.066, 0.082 | PDLC03045,REase_I_00006, 4, 8e-06, 0.047, 0.052 | PDLC03044,REase_I_00005, 1, 1.5e-61, 0.64, 0.613 | PDLC03044,REase_I_00005, 2, 0.56, 0.063, 0.071 | PDLC03040,REase_I_00001, 1, 4.6e-62, 0.369, 0.362 | PDLC03040,REase_I_00001, 2, 4.1e-50, 0.474, 0.505 | PDLC03048,REase_I_00009, 1, 1.1e-44, 0.665, 0.675","PDLC03040, REase_I_00001, 4.6e-62, 0.369, 0.362 | PDLC03044, REase_I_00005, 1.5e-61, 0.64, 0.613 | PDLC03041, REase_I_00002, 3.2e-50, 0.342, 0.317 | PDLC03048, REase_I_00009, 1.1e-44, 0.665, 0.675 | PDLC03046, REase_I_00007, 3.1e-12, 0.185, 0.203"
