system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JAYINZ010000001.1,zorya_type_III,JAYINZ010000001.1_16,PDLC00652,ZorF3_00001,ZorF3,2.2999999999999996e-68,2.6999999999999993e-68,0.979,0.876,17037,17750,-,-,16,430,"PDLC00653,ZorF3_00002, 1, 6.4e-18, 0.525, 0.441 | PDLC00653,ZorF3_00002, 2, 1.4e-32, 0.458, 0.388 | PDLC00652,ZorF3_00001, 1, 2.7e-68, 0.979, 0.876 | PDLC00655,ZorF3_00004, 1, 4.9e-46, 0.95, 0.929 | PDLC00654,ZorF3_00003, 1, 4.7e-43, 0.55, 0.812","PDLC00652, ZorF3_00001, 2.7e-68, 0.979, 0.876 | PDLC00655, ZorF3_00004, 4.9e-46, 0.95, 0.929 | PDLC00654, ZorF3_00003, 4.7e-43, 0.55, 0.812 | PDLC00653, ZorF3_00002, 1.4e-32, 0.458, 0.388"
1,JAYINZ010000001.1,zorya_type_III,JAYINZ010000001.1_17,PDLC00651,ZorB3_00001,ZorB3,1.2999999999999997e-116,1.3999999999999997e-116,0.972,0.977,17747,18394,-,-,17,430,"PDLC00651,ZorB3_00001, 1, 1.4e-116, 0.972, 0.977","PDLC00651, ZorB3_00001, 1.4e-116, 0.972, 0.977"
1,JAYINZ010000001.1,zorya_type_III,JAYINZ010000001.1_18,PDLC00647,ZorA3_00001,ZorA3,0,2.7999999999999987e-176,0.406,0.467,18391,21081,-,-,18,430,"PDLC00650,ZorA3_00004, 1, 1.6e-168, 0.404, 0.341 | PDLC00650,ZorA3_00004, 2, 3.2e-11, 0.078, 0.066 | PDLC00650,ZorA3_00004, 3, 2.6e-10, 0.078, 0.066 | PDLC00650,ZorA3_00004, 4, 2.1e-38, 0.166, 0.14 | PDLC00650,ZorA3_00004, 5, 9.4e-124, 0.305, 0.257 | PDLC00647,ZorA3_00001, 1, 2.8e-176, 0.406, 0.467 | PDLC00647,ZorA3_00001, 2, 6.9e-11, 0.078, 0.09 | PDLC00647,ZorA3_00001, 3, 1.1e-10, 0.078, 0.09 | PDLC00647,ZorA3_00001, 4, 8.8e-29, 0.163, 0.187 | PDLC00647,ZorA3_00001, 5, 3e-117, 0.311, 0.358 | PDLC00648,ZorA3_00002, 1, 2.4e-154, 0.399, 0.516 | PDLC00648,ZorA3_00002, 2, 3.9e-08, 0.071, 0.092 | PDLC00648,ZorA3_00002, 3, 3.6e-07, 0.089, 0.116 | PDLC00648,ZorA3_00002, 4, 3.4e-122, 0.447, 0.574 | PDLC00649,ZorA3_00003, 1, 1.6e-173, 0.404, 0.519 | PDLC00649,ZorA3_00003, 2, 4e-13, 0.076, 0.097 | PDLC00649,ZorA3_00003, 3, 5.4e-11, 0.079, 0.102 | PDLC00649,ZorA3_00003, 4, 1.3e-149, 0.445, 0.572","PDLC00647, ZorA3_00001, 2.8e-176, 0.406, 0.467 | PDLC00649, ZorA3_00003, 1.6e-173, 0.404, 0.519 | PDLC00650, ZorA3_00004, 1.6e-168, 0.404, 0.341 | PDLC00648, ZorA3_00002, 2.4e-154, 0.399, 0.516"
1,JAYINZ010000001.1,zorya_type_III,JAYINZ010000001.1_19,PDLC00658,ZorG3_00003,ZorG3,9.999999999999997e-88,1.0999999999999997e-87,0.988,0.9,21059,21793,-,-,19,430,"PDLC00657,ZorG3_00002, 1, 2.3e-29, 0.971, 0.948 | PDLC00658,ZorG3_00003, 1, 1.1e-87, 0.988, 0.9 | PDLC00656,ZorG3_00001, 1, 3e-54, 0.8, 0.694 | PDLC00656,ZorG3_00001, 2, 1.4e-15, 0.18, 0.155","PDLC00658, ZorG3_00003, 1.1e-87, 0.988, 0.9 | PDLC00656, ZorG3_00001, 3e-54, 0.8, 0.694 | PDLC00657, ZorG3_00002, 2.3e-29, 0.971, 0.948"
2,JAYINZ010000002.1,DMS_other,JAYINZ010000002.1_301,PDLC03667,Control_protein_00004,Control_protein,4.1e-18,4.4e-18,0.821,0.911,373759,374094,+,-,301,316,"PDLC03667,Control_protein_00004, 1, 4.4e-18, 0.821, 0.911 | PDLC03665,Control_protein_00002, 1, 0.011, 0.571, 0.792 | PDLC04142,capH, 1, 2.4e-06, 0.598, 0.612 | PDLC03664,Control_protein_00001, 1, 0.0092, 0.375, 0.514","PDLC03667, Control_protein_00004, 4.4e-18, 0.821, 0.911 | PDLC04142, capH, 2.4e-06, 0.598, 0.612 | PDLC03664, Control_protein_00001, 0.0092, 0.375, 0.514 | PDLC03665, Control_protein_00002, 0.011, 0.571, 0.792"
2,JAYINZ010000002.1,DMS_other,JAYINZ010000002.1_302,PDLC02662,DndC_00004,DndC,2.2999999999999993e-121,2.899999999999999e-121,0.915,0.765,374242,375399,+,-,302,316,"PDLC03333,MTase_II_00119, 1, 6.2e-76, 0.889, 0.678 | PDLC02782,SspD_00001, 1, 3.1e-10, 0.36, 0.433 | PDLC02660,DndC_00002, 1, 1.3e-56, 0.51, 0.336 | PDLC02660,DndC_00002, 2, 1.5e-18, 0.244, 0.162 | PDLC02660,DndC_00002, 3, 0.44, 0.109, 0.07 | PDLC02510,BrxP_00001, 1, 2.1e-14, 0.479, 0.208 | PDLC02659,DndC_00001, 1, 1.3e-56, 0.51, 0.336 | PDLC02659,DndC_00001, 2, 1.5e-18, 0.244, 0.162 | PDLC02659,DndC_00001, 3, 0.44, 0.109, 0.07 | PDLC02662,DndC_00004, 1, 2.9e-121, 0.915, 0.765 | PDLC02661,DndC_00003, 1, 5.4e-118, 0.909, 0.782","PDLC02662, DndC_00004, 2.9e-121, 0.915, 0.765 | PDLC02661, DndC_00003, 5.4e-118, 0.909, 0.782 | PDLC03333, MTase_II_00119, 6.2e-76, 0.889, 0.678 | PDLC02660, DndC_00002, 1.3e-56, 0.51, 0.336 | PDLC02659, DndC_00001, 1.3e-56, 0.51, 0.336"
2,JAYINZ010000002.1,DMS_other,JAYINZ010000002.1_304,PDLC02736,PbeC_00028,PbeC,0,0,0.986,0.999,375625,377703,+,-,304,316,"PDLC02741,PbeC_00033, 1, 1.2e-05, 0.078, 0.084 | PDLC02741,PbeC_00033, 2, 2.7e-17, 0.724, 0.775 | PDLC02663,DndD_00001, 1, 1.5e-76, 0.99, 0.993 | PDLC02665,DndD_00003, 1, 5.1e-35, 0.935, 0.941 | PDLC02664,DndD_00002, 1, 1.4e-09, 0.341, 0.328 | PDLC02664,DndD_00002, 2, 3e-18, 0.349, 0.367 | PDLC02709,PbeC_00001, 1, 3.8e-35, 0.965, 0.961 | PDLC02749,PbeC_00041, 1, 0.00024, 0.391, 0.376 | PDLC02749,PbeC_00041, 2, 1.8e-12, 0.16, 0.176 | PDLC02729,PbeC_00021, 1, 5.8e-16, 0.405, 0.413 | PDLC02729,PbeC_00021, 2, 9.2e-18, 0.343, 0.352 | PDLC04135,mads_3, 1, 3.4e-10, 0.937, 0.869 | PDLC02726,PbeC_00018, 1, 1.8e-18, 0.43, 0.422 | PDLC02726,PbeC_00018, 2, 33, 0.071, 0.077 | PDLC02726,PbeC_00018, 3, 4e-18, 0.258, 0.292 | PDLC02757,PbeC_00049, 1, 0.00036, 0.375, 0.378 | PDLC02757,PbeC_00049, 2, 5.2e-11, 0.348, 0.385 | PDLC02719,PbeC_00011, 1, 2.8e-17, 0.939, 0.965 | PDLC02742,PbeC_00034, 1, 3e-04, 0.078, 0.079 | PDLC02742,PbeC_00034, 2, 0.52, 0.247, 0.254 | PDLC02742,PbeC_00034, 3, 5.4e-10, 0.281, 0.295 | PDLC02730,PbeC_00022, 1, 4.5e-16, 0.486, 0.498 | PDLC02730,PbeC_00022, 2, 3.2e-15, 0.32, 0.35 | PDLC02721,PbeC_00013, 1, 5.1e-15, 0.945, 0.96 | PDLC02712,PbeC_00004, 1, 15, 0.04, 0.045 | PDLC02712,PbeC_00004, 2, 0.7, 0.059, 0.066 | PDLC02712,PbeC_00004, 3, 41, 0.074, 0.08 | PDLC02712,PbeC_00004, 4, 6.6e-05, 0.128, 0.145 | PDLC02717,PbeC_00009, 1, 0.15, 0.079, 0.092 | PDLC02717,PbeC_00009, 2, 98, 0.075, 0.085 | PDLC02717,PbeC_00009, 3, 50, 0.11, 0.12 | PDLC02717,PbeC_00009, 4, 0.72, 0.134, 0.154 | PDLC02715,PbeC_00007, 1, 0.00032, 0.078, 0.087 | PDLC02715,PbeC_00007, 2, 0.41, 0.196, 0.216 | PDLC02715,PbeC_00007, 3, 540, 0.126, 0.134 | PDLC02715,PbeC_00007, 4, 4, 0.048, 0.053 | PDLC02750,PbeC_00042, 1, 5.5e-23, 0.447, 0.442 | PDLC02750,PbeC_00042, 2, 2.8e-12, 0.346, 0.39 | PDLC02710,PbeC_00002, 1, 61, 0.079, 0.084 | PDLC02710,PbeC_00002, 2, 4.2, 0.146, 0.166 | PDLC02710,PbeC_00002, 3, 72, 0.12, 0.113 | PDLC02710,PbeC_00002, 4, 1.3e-08, 0.113, 0.123 | PDLC02753,PbeC_00045, 1, 2.9e-23, 0.964, 0.995 | PDLC02667,DndD_00005, 1, 3e-74, 0.99, 0.995 | PDLC02727,PbeC_00019, 1, 3.1e-13, 0.469, 0.462 | PDLC02727,PbeC_00019, 2, 38, 0.097, 0.092 | PDLC02727,PbeC_00019, 3, 2.6e-12, 0.115, 0.123 | PDLC02738,PbeC_00030, 1, 0.005, 0.313, 0.299 | PDLC02738,PbeC_00030, 2, 1.2e-12, 0.163, 0.169 | PDLC02720,PbeC_00012, 1, 0.019, 0.079, 0.087 | PDLC02720,PbeC_00012, 2, 1.2, 0.18, 0.194 | PDLC02720,PbeC_00012, 3, 2.1e-06, 0.114, 0.13 | PDLC02745,PbeC_00037, 1, 0.47, 0.072, 0.074 | PDLC02745,PbeC_00037, 2, 25, 0.107, 0.109 | PDLC02745,PbeC_00037, 3, 0.012, 0.087, 0.091 | PDLC02668,DndD_00006, 1, 1.4e-84, 0.99, 0.997 | PDLC02722,PbeC_00014, 1, 0.0026, 0.076, 0.082 | PDLC02722,PbeC_00014, 2, 6.8e-13, 0.211, 0.224 | PDLC02722,PbeC_00014, 3, 1.8e-11, 0.356, 0.393 | PDLC02748,PbeC_00040, 1, 0.62, 0.045, 0.046 | PDLC02748,PbeC_00040, 2, 0.045, 0.209, 0.218 | PDLC02748,PbeC_00040, 3, 1.5e-13, 0.163, 0.17 | PDLC02732,PbeC_00024, 1, 1.2e-07, 0.381, 0.386 | PDLC02732,PbeC_00024, 2, 1.8e-09, 0.14, 0.162 | PDLC02723,PbeC_00015, 1, 1.2e-08, 0.442, 0.477 | PDLC02723,PbeC_00015, 2, 1.6e-16, 0.302, 0.337 | PDLC02746,PbeC_00038, 1, 1.8, 0.074, 0.079 | PDLC02746,PbeC_00038, 2, 1, 0.126, 0.13 | PDLC02746,PbeC_00038, 3, 110, 0.061, 0.064 | PDLC02746,PbeC_00038, 4, 68, 0.053, 0.061 | PDLC02746,PbeC_00038, 5, 2.1e-11, 0.126, 0.132 | PDLC02740,PbeC_00032, 1, 6.9e-78, 0.965, 0.986 | PDLC02728,PbeC_00020, 1, 0.0077, 0.043, 0.045 | PDLC02728,PbeC_00020, 2, 0.029, 0.216, 0.221 | PDLC02728,PbeC_00020, 3, 5.7e-09, 0.13, 0.14 | PDLC02733,PbeC_00025, 1, 4.8e-107, 0.967, 0.991 | PDLC02747,PbeC_00039, 1, 0.026, 0.076, 0.081 | PDLC02747,PbeC_00039, 2, 2.7e-25, 0.71, 0.79 | PDLC02743,PbeC_00035, 1, 7.7e-07, 0.382, 0.392 | PDLC02743,PbeC_00035, 2, 62, 0.136, 0.141 | PDLC02743,PbeC_00035, 3, 91, 0.068, 0.076 | PDLC02743,PbeC_00035, 4, 0.00094, 0.088, 0.098 | PDLC02724,PbeC_00016, 1, 1.1, 0.078, 0.082 | PDLC02724,PbeC_00016, 2, 0.0061, 0.192, 0.185 | PDLC02724,PbeC_00016, 3, 52, 0.113, 0.113 | PDLC02724,PbeC_00016, 4, 0.014, 0.124, 0.133 | PDLC02714,PbeC_00006, 1, 7.4e-17, 0.455, 0.453 | PDLC02714,PbeC_00006, 2, 2.8e-09, 0.342, 0.378 | PDLC02736,PbeC_00028, 1, 0, 0.986, 0.999 | PDLC02756,PbeC_00048, 1, 2.1e-84, 0.964, 0.995 | PDLC02755,PbeC_00047, 1, 1.1e-52, 0.962, 0.992 | PDLC02751,PbeC_00043, 1, 7.6, 0.043, 0.045 | PDLC02751,PbeC_00043, 2, 0.0057, 0.134, 0.147 | PDLC02751,PbeC_00043, 3, 2e-15, 0.281, 0.299 | PDLC02739,PbeC_00031, 1, 0.0043, 0.078, 0.084 | PDLC02739,PbeC_00031, 2, 3.2e-05, 0.723, 0.781 | PDLC02716,PbeC_00008, 1, 1.5e-07, 0.354, 0.346 | PDLC02716,PbeC_00008, 2, 6.6e-11, 0.162, 0.178 | PDLC02754,PbeC_00046, 1, 1.3e-33, 0.955, 0.975 | PDLC02718,PbeC_00010, 1, 0.033, 0.045, 0.045 | PDLC02718,PbeC_00010, 2, 99, 0.071, 0.073 | PDLC02718,PbeC_00010, 3, 2.1e-07, 0.264, 0.261 | PDLC02735,PbeC_00027, 1, 1.3e-55, 0.928, 0.948 | PDLC02725,PbeC_00017, 1, 0.0028, 0.078, 0.084 | PDLC02725,PbeC_00017, 2, 170, 0.042, 0.042 | PDLC02725,PbeC_00017, 3, 4.1e-22, 0.719, 0.774 | PDLC02734,PbeC_00026, 1, 0.0026, 0.277, 0.268 | PDLC02734,PbeC_00026, 2, 3.3e-12, 0.182, 0.202 | PDLC02666,DndD_00004, 1, 3e-11, 0.352, 0.337 | PDLC02666,DndD_00004, 2, 5.8e-11, 0.212, 0.224 | PDLC04140,mads_8, 1, 0.031, 0.042, 0.102 | PDLC04140,mads_8, 2, 0.036, 0.297, 0.525 | PDLC02752,PbeC_00044, 1, 0.0034, 0.043, 0.047 | PDLC02752,PbeC_00044, 2, 9.6e-07, 0.306, 0.325 | PDLC02752,PbeC_00044, 3, 2e-15, 0.3, 0.321 | PDLC02711,PbeC_00003, 1, 0.029, 0.079, 0.084 | PDLC02711,PbeC_00003, 2, 5.9e-10, 0.163, 0.178 | PDLC02713,PbeC_00005, 1, 0.51, 0.055, 0.059 | PDLC02713,PbeC_00005, 2, 0.036, 0.074, 0.085 | PDLC02713,PbeC_00005, 3, 0.089, 0.092, 0.102 | PDLC02731,PbeC_00023, 1, 5.4e-66, 0.928, 0.949 | PDLC02737,PbeC_00029, 1, 0.00017, 0.306, 0.285 | PDLC02737,PbeC_00029, 2, 6.3e-07, 0.131, 0.136","PDLC02736, PbeC_00028, 0, 0.986, 0.999 | PDLC02733, PbeC_00025, 4.8e-107, 0.967, 0.991 | PDLC02668, DndD_00006, 1.4e-84, 0.99, 0.997 | PDLC02756, PbeC_00048, 2.1e-84, 0.964, 0.995 | PDLC02740, PbeC_00032, 6.9e-78, 0.965, 0.986"
2,JAYINZ010000002.1,DMS_other,JAYINZ010000002.1_305,PDLC04140,mads_8,mad8,3.2e-17,5.5e-17,0.606,0.841,377705,379234,+,-,305,316,"PDLC02682,DndH_00004, 1, 3.1e-08, 0.557, 0.179 | PDLC02681,DndH_00003, 1, 0.068, 0.471, 0.152 | PDLC02680,DndH_00002, 1, 0.0077, 0.49, 0.152 | PDLC02679,DndH_00001, 1, 3.6e-09, 0.557, 0.177 | PDLC02684,DndH_00006, 1, 2.7e-18, 0.563, 0.178 | PDLC02685,DndH_00007, 1, 2.4e-15, 0.575, 0.182 | PDLC02683,DndH_00005, 1, 0.021, 0.165, 0.06 | PDLC04140,mads_8, 1, 5.5e-17, 0.606, 0.841","PDLC02684, DndH_00006, 2.7e-18, 0.563, 0.178 | PDLC04140, mads_8, 5.5e-17, 0.606, 0.841 | PDLC02685, DndH_00007, 2.4e-15, 0.575, 0.182 | PDLC02679, DndH_00001, 3.6e-09, 0.557, 0.177 | PDLC02682, DndH_00004, 3.1e-08, 0.557, 0.179"
3,JAYINZ010000002.1,PDC-S06,JAYINZ010000002.1_314,PDLC04893,PDC-S06_WP_194540461.1,PDC-S06,3.199999999999999e-277,3.7999999999999984e-277,0.987,0.882,390918,393209,-,-,314,316,"PDLC04897,PDC-S06_WP_115337947.1, 1, 12, 0.025, 0.026 | PDLC04897,PDC-S06_WP_115337947.1, 2, 220, 0.059, 0.059 | PDLC04897,PDC-S06_WP_115337947.1, 3, 6e-06, 0.179, 0.195 | PDLC04895,PDC-S06_WP_184316307.1, 1, 400, 0.02, 0.019 | PDLC04895,PDC-S06_WP_184316307.1, 2, 11, 0.059, 0.057 | PDLC04895,PDC-S06_WP_184316307.1, 3, 1.6e-11, 0.161, 0.166 | PDLC04891,PDC-S06_WP_106028275.1, 1, 1.8e-128, 0.986, 0.879 | PDLC04898,PDC-S06_WP_144626586.1, 1, 2.5, 0.06, 0.061 | PDLC04898,PDC-S06_WP_144626586.1, 2, 1.3e-08, 0.114, 0.133 | PDLC04893,PDC-S06_WP_194540461.1, 1, 3.8e-277, 0.987, 0.882 | PDLC04892,PDC-S06_WP_027430483.1, 1, 1.7e-49, 0.766, 0.692 | PDLC04896,PDC-S06_WP_102776212.1, 1, 1.2e-05, 0.204, 0.194 | PDLC04887,PDC-S06_WP_221405099.1, 1, 110, 0.024, 0.023 | PDLC04887,PDC-S06_WP_221405099.1, 2, 66, 0.067, 0.065 | PDLC04887,PDC-S06_WP_221405099.1, 3, 5.2e-06, 0.099, 0.092 | PDLC04890,PDC-S06_WP_095244428.1, 1, 4.1, 0.024, 0.025 | PDLC04890,PDC-S06_WP_095244428.1, 2, 230, 0.103, 0.104 | PDLC04890,PDC-S06_WP_095244428.1, 3, 0.0021, 0.06, 0.071 | PDLC04894,PDC-S06_WP_100093761.1, 1, 1.1, 0.025, 0.026 | PDLC04894,PDC-S06_WP_100093761.1, 2, 440, 0.063, 0.065 | PDLC04894,PDC-S06_WP_100093761.1, 3, 0.00019, 0.263, 0.269 | PDLC04888,PDC-S06_WP_216011563.1, 1, 4.4e-59, 0.982, 0.874 | PDLC04886,PDC-S06_WP_029531116.1, 1, 2.8, 0.025, 0.026 | PDLC04886,PDC-S06_WP_029531116.1, 2, 1.5e-07, 0.179, 0.201 | PDLC04889,PDC-S06_WP_156124124.1, 1, 6.1, 0.025, 0.027 | PDLC04889,PDC-S06_WP_156124124.1, 2, 0.00014, 0.115, 0.13","PDLC04893, PDC-S06_WP_194540461.1, 3.8e-277, 0.987, 0.882 | PDLC04891, PDC-S06_WP_106028275.1, 1.8e-128, 0.986, 0.879 | PDLC04888, PDC-S06_WP_216011563.1, 4.4e-59, 0.982, 0.874 | PDLC04892, PDC-S06_WP_027430483.1, 1.7e-49, 0.766, 0.692 | PDLC04895, PDC-S06_WP_184316307.1, 1.6e-11, 0.161, 0.166"
4,JAYINZ010000003.1,AVAST_type_II,JAYINZ010000003.1_157,PDLC02164,Avs2_00004,Avs2,2.4999999999999997e-115,6.399999999999999e-88,0.722,0.668,185830,189864,+,-,157,261,"PDLC02162,Avs2_00002, 1, 1.5e-61, 0.682, 0.679 | PDLC02162,Avs2_00002, 2, 0.00044, 0.141, 0.127 | PDLC02165,Avs2_00005, 1, 1.4e-41, 0.432, 0.439 | PDLC02165,Avs2_00005, 2, 2.6e-06, 0.043, 0.041 | PDLC02166,Avs2_00006, 1, 9.9e-29, 0.451, 0.405 | PDLC02166,Avs2_00006, 2, 0.012, 0.049, 0.045 | PDLC02164,Avs2_00004, 1, 6.4e-88, 0.722, 0.668 | PDLC02164,Avs2_00004, 2, 5e-26, 0.245, 0.232 | PDLC02161,Avs2_00001, 1, 2.2e-43, 0.619, 0.567 | PDLC02161,Avs2_00001, 2, 10, 0.034, 0.029 | PDLC02161,Avs2_00001, 3, 3.7e-05, 0.077, 0.068 | PDLC02163,Avs2_00003, 1, 5.2e-39, 0.447, 0.393 | PDLC02163,Avs2_00003, 2, 3.3e-06, 0.039, 0.032 | PDLC02163,Avs2_00003, 3, 1.7, 0.061, 0.047","PDLC02164, Avs2_00004, 6.4e-88, 0.722, 0.668 | PDLC02162, Avs2_00002, 1.5e-61, 0.682, 0.679 | PDLC02161, Avs2_00001, 2.2e-43, 0.619, 0.567 | PDLC02165, Avs2_00005, 1.4e-41, 0.432, 0.439 | PDLC02163, Avs2_00003, 5.2e-39, 0.447, 0.393"
