system.number,seqid,system,target.name,hmm.accession,hmm.name,protein.name,full.seq.E.value,domain.iE.value,target.coverage,hmm.coverage,start,end,strand,target.description,relative.position,contig.end,all.domains,best.hits
1,JAYIMX010000002.1,HEC-01,JAYIMX010000002.1_2,PDLC04205,HEC-01B_WP_210225848.1,HEC-01B,4.9e-97,5.699999999999999e-97,0.946,0.986,3393,4058,-,-,2,168,"PDLC04191,HEC-01B_WP_108373334.1, 1, 0.00022, 0.257, 0.266 | PDLC04197,HEC-01B_WP_138974980.1, 1, 6.3e-05, 0.333, 0.365 | PDLC04196,HEC-01B_WP_026409402.1, 1, 3.1e-05, 0.252, 0.284 | PDLC04196,HEC-01B_WP_026409402.1, 2, 92, 0.108, 0.132 | PDLC04205,HEC-01B_WP_210225848.1, 1, 5.7e-97, 0.946, 0.986 | PDLC04203,HEC-01B_WP_080599585.1, 1, 6.7e-23, 0.748, 0.932 | PDLC04194,HEC-01B_WP_026975055.1, 1, 1.9, 0.243, 0.25 | PDLC04194,HEC-01B_WP_026975055.1, 2, 1.1e-07, 0.302, 0.314 | PDLC04193,HEC-01B_WP_201788763.1, 1, 1.6e-06, 0.23, 0.246 | PDLC04204,HEC-01B_WP_117543580.1, 1, 2.4e-24, 0.721, 0.937 | PDLC04143,HEC-01A_WP_207689501.1, 1, 380, 0.09, 0.105 | PDLC04143,HEC-01A_WP_207689501.1, 2, 2.1e-07, 0.356, 0.405 | PDLC04143,HEC-01A_WP_207689501.1, 3, 0.35, 0.135, 0.158 | PDLC04207,HEC-01B_WP_093457186.1, 1, 0.066, 0.216, 0.246 | PDLC04202,HEC-01B_WP_170163002.1, 1, 9.7e-35, 0.959, 0.985 | PDLC04200,HEC-01B_WP_203408937.1, 1, 0.086, 0.257, 0.284 | PDLC04200,HEC-01B_WP_203408937.1, 2, 2.2, 0.117, 0.133 | PDLC04206,HEC-01B_WP_118569729.1, 1, 2.3e-56, 0.955, 0.982","PDLC04205, HEC-01B_WP_210225848.1, 5.7e-97, 0.946, 0.986 | PDLC04206, HEC-01B_WP_118569729.1, 2.3e-56, 0.955, 0.982 | PDLC04202, HEC-01B_WP_170163002.1, 9.7e-35, 0.959, 0.985 | PDLC04204, HEC-01B_WP_117543580.1, 2.4e-24, 0.721, 0.937 | PDLC04203, HEC-01B_WP_080599585.1, 6.7e-23, 0.748, 0.932"
1,JAYIMX010000002.1,HEC-01,JAYIMX010000002.1_3,PDLC04182,HEC-01A_WP_105482478.1,HEC-01A,5.9999999999999975e-192,6.699999999999997e-192,0.993,0.988,4061,5293,-,-,3,168,"PDLC04180,HEC-01A_WP_062996032.1, 1, 8.5e-30, 0.888, 0.89 | PDLC04175,HEC-01A_WP_211640766.1, 1, 7.5e-33, 0.915, 0.923 | PDLC04182,HEC-01A_WP_105482478.1, 1, 6.7e-192, 0.993, 0.988 | PDLC04179,HEC-01A_WP_123852116.1, 1, 5.2e-05, 0.117, 0.1 | PDLC04179,HEC-01A_WP_123852116.1, 2, 3.8e-16, 0.397, 0.351 | PDLC04184,HEC-01A_WP_097318232.1, 1, 6.7e-09, 0.109, 0.095 | PDLC04184,HEC-01A_WP_097318232.1, 2, 2.9e-25, 0.484, 0.457 | PDLC04174,HEC-01A_WP_202806903.1, 1, 1.5e-14, 0.448, 0.686 | PDLC04181,HEC-01A_WP_034574200.1, 1, 1.5e-12, 0.248, 0.235 | PDLC04181,HEC-01A_WP_034574200.1, 2, 6.7e-11, 0.37, 0.302 | PDLC04181,HEC-01A_WP_034574200.1, 3, 9.1, 0.08, 0.074 | PDLC04183,HEC-01A_WP_193205907.1, 1, 2.2e-40, 0.976, 0.973 | PDLC04177,HEC-01A_WP_199302758.1, 1, 3.5e-33, 0.903, 0.913 | PDLC04176,HEC-01A_WP_157306701.1, 1, 9.7e-34, 0.92, 0.919 | PDLC04178,HEC-01A_WP_002628442.1, 1, 9.2e-41, 0.82, 0.789 | PDLC04144,HEC-01B_WP_231583829.1, 1, 5e-97, 0.978, 0.975","PDLC04182, HEC-01A_WP_105482478.1, 6.7e-192, 0.993, 0.988 | PDLC04144, HEC-01B_WP_231583829.1, 5e-97, 0.978, 0.975 | PDLC04178, HEC-01A_WP_002628442.1, 9.2e-41, 0.82, 0.789 | PDLC04183, HEC-01A_WP_193205907.1, 2.2e-40, 0.976, 0.973 | PDLC04176, HEC-01A_WP_157306701.1, 9.7e-34, 0.92, 0.919"
2,JAYIMX010000005.1,SoFic,JAYIMX010000005.1_86,PDLC03963,SoFic__SoFic,SoFic,4.2999999999999997e-123,5.499999999999999e-123,0.898,0.958,95329,96477,-,-,86,171,"PDLC03963,SoFic__SoFic, 1, 5.5e-123, 0.898, 0.958","PDLC03963, SoFic__SoFic, 5.5e-123, 0.898, 0.958"
3,JAYIMX010000006.1,SoFic,JAYIMX010000006.1_43,PDLC03963,SoFic__SoFic,SoFic,4.099999999999999e-109,4.999999999999999e-109,0.95,0.981,43006,44154,+,-,43,149,"PDLC03963,SoFic__SoFic, 1, 5e-109, 0.95, 0.981","PDLC03963, SoFic__SoFic, 5e-109, 0.95, 0.981"
4,JAYIMX010000011.1,HEC-01,JAYIMX010000011.1_108,PDLC04184,HEC-01A_WP_097318232.1,HEC-01A,9.399999999999997e-95,1.0999999999999999e-94,0.899,0.929,138807,140225,+,-,108,130,"PDLC04180,HEC-01A_WP_062996032.1, 1, 0.00021, 0.114, 0.144 | PDLC04180,HEC-01A_WP_062996032.1, 2, 8.4e-13, 0.357, 0.432 | PDLC04175,HEC-01A_WP_211640766.1, 1, 3.9e-06, 0.112, 0.146 | PDLC04175,HEC-01A_WP_211640766.1, 2, 3.8e-22, 0.406, 0.51 | PDLC04182,HEC-01A_WP_105482478.1, 1, 0.00027, 0.08, 0.094 | PDLC04182,HEC-01A_WP_105482478.1, 2, 2.4e-26, 0.4, 0.446 | PDLC04179,HEC-01A_WP_123852116.1, 1, 1.8e-06, 0.118, 0.122 | PDLC04179,HEC-01A_WP_123852116.1, 2, 1.4e-08, 0.351, 0.344 | PDLC04184,HEC-01A_WP_097318232.1, 1, 1.1e-94, 0.899, 0.929 | PDLC04174,HEC-01A_WP_202806903.1, 1, 3.3e-14, 0.41, 0.716 | PDLC04183,HEC-01A_WP_193205907.1, 1, 3.3e-08, 0.125, 0.144 | PDLC04183,HEC-01A_WP_193205907.1, 2, 1.6e-13, 0.414, 0.468 | PDLC04177,HEC-01A_WP_199302758.1, 1, 0.0037, 0.068, 0.081 | PDLC04177,HEC-01A_WP_199302758.1, 2, 3e-19, 0.319, 0.356 | PDLC04176,HEC-01A_WP_157306701.1, 1, 4.6e-08, 0.121, 0.156 | PDLC04176,HEC-01A_WP_157306701.1, 2, 3.4e-16, 0.374, 0.45 | PDLC04178,HEC-01A_WP_002628442.1, 1, 6.3e-07, 0.123, 0.143 | PDLC04178,HEC-01A_WP_002628442.1, 2, 7.3e-22, 0.374, 0.434 | PDLC04144,HEC-01B_WP_231583829.1, 1, 0.093, 0.099, 0.119 | PDLC04144,HEC-01B_WP_231583829.1, 2, 2.3e-12, 0.366, 0.418","PDLC04184, HEC-01A_WP_097318232.1, 1.1e-94, 0.899, 0.929 | PDLC04182, HEC-01A_WP_105482478.1, 2.4e-26, 0.4, 0.446 | PDLC04175, HEC-01A_WP_211640766.1, 3.8e-22, 0.406, 0.51 | PDLC04178, HEC-01A_WP_002628442.1, 7.3e-22, 0.374, 0.434 | PDLC04177, HEC-01A_WP_199302758.1, 3e-19, 0.319, 0.356"
4,JAYIMX010000011.1,HEC-01,JAYIMX010000011.1_109,PDLC04210,HEC-01B_WP_071536491.1,HEC-01B,4.1e-14,5.8e-14,0.679,0.654,140222,140866,+,-,109,130,"PDLC04191,HEC-01B_WP_108373334.1, 1, 0.0081, 0.298, 0.302 | PDLC04191,HEC-01B_WP_108373334.1, 2, 470, 0.121, 0.141 | PDLC04197,HEC-01B_WP_138974980.1, 1, 360, 0.07, 0.078 | PDLC04197,HEC-01B_WP_138974980.1, 2, 0.00032, 0.447, 0.448 | PDLC04205,HEC-01B_WP_210225848.1, 1, 0.0014, 0.344, 0.347 | PDLC04210,HEC-01B_WP_071536491.1, 1, 5.8e-14, 0.679, 0.654 | PDLC04211,HEC-01B_WP_079384264.1, 1, 0.0097, 0.377, 0.509 | PDLC04212,HEC-01B_WP_101726552.1, 1, 0.056, 0.298, 0.32 | PDLC04206,HEC-01B_WP_118569729.1, 1, 0.037, 0.265, 0.26","PDLC04210, HEC-01B_WP_071536491.1, 5.8e-14, 0.679, 0.654 | PDLC04197, HEC-01B_WP_138974980.1, 0.00032, 0.447, 0.448 | PDLC04205, HEC-01B_WP_210225848.1, 0.0014, 0.344, 0.347 | PDLC04191, HEC-01B_WP_108373334.1, 0.0081, 0.298, 0.302 | PDLC04211, HEC-01B_WP_079384264.1, 0.0097, 0.377, 0.509"
5,JAYIMX010000012.1,PDC-S08,JAYIMX010000012.1_92,PDLC04900,PDC-S08_WP_202707215.1,PDC-S08,1.2999999999999995e-127,2.0999999999999993e-127,0.981,0.935,106923,107888,+,-,92,141,"PDLC04900,PDC-S08_WP_202707215.1, 1, 2.1e-127, 0.981, 0.935","PDLC04900, PDC-S08_WP_202707215.1, 2.1e-127, 0.981, 0.935"
6,JAYIMX010000012.1,PDC-S55,JAYIMX010000012.1_94,PDLC05037,PDC-S55_WP_162277864.1,PDC-S55,2.8999999999999997e-35,3.5e-35,0.932,0.984,108665,109237,-,-,94,141,"PDLC05037,PDC-S55_WP_162277864.1, 1, 3.5e-35, 0.932, 0.984","PDLC05037, PDC-S55_WP_162277864.1, 3.5e-35, 0.932, 0.984"
11,JAYIMX010000021.1,ppl,JAYIMX010000021.1_6,PDLC02208,Ppl_00001,Ppl,3.099999999999999e-146,4.399999999999998e-146,0.988,0.994,10312,13140,-,-,6,82,"PDLC02208,Ppl_00001, 1, 4.4e-146, 0.988, 0.994","PDLC02208, Ppl_00001, 4.4e-146, 0.988, 0.994"
7,JAYIMX010000021.1,DMS_other,JAYIMX010000021.1_8,PDLC02619,DrmD_00002,DrmD,2.899999999999999e-195,1.999999999999999e-192,0.688,0.748,14582,17485,-,-,8,82,"PDLC02572,DrmA_00006, 1, 4.3e-42, 0.55, 0.503 | PDLC02572,DrmA_00006, 2, 2200, 0.05, 0.042 | PDLC02629,DrmD_00012, 1, 6.3, 0.045, 0.085 | PDLC02629,DrmD_00012, 2, 2.2e-09, 0.066, 0.132 | PDLC02850,DpdE_00011, 1, 1e-12, 0.256, 0.184 | PDLC02850,DpdE_00011, 2, 1.1e-08, 0.148, 0.112 | PDLC02632,DrmD_00015, 1, 2.6e-35, 0.539, 0.773 | PDLC00659,HmaA_00001, 1, 3.7e-55, 0.582, 0.474 | PDLC02844,DpdE_00005, 1, 8.6e-23, 0.227, 0.198 | PDLC02844,DpdE_00005, 2, 1.1e-10, 0.112, 0.103 | PDLC02618,DrmD_00001, 1, 3.7e-14, 0.157, 0.582 | PDLC02500,BrxHI_00001, 1, 4.8e-35, 0.449, 0.463 | PDLC02500,BrxHI_00001, 1, 4.8e-35, 0.449, 0.463 | PDLC02500,BrxHI_00001, 2, 2.4e-35, 0.247, 0.243 | PDLC02500,BrxHI_00001, 2, 2.4e-35, 0.247, 0.243 | PDLC02624,DrmD_00007, 1, 5.9e-16, 0.491, 0.713 | PDLC02851,DpdE_00012, 1, 7.3e-14, 0.208, 0.185 | PDLC02851,DpdE_00012, 2, 3.6e-09, 0.098, 0.091 | PDLC02854,DpdE_00015, 1, 1e-12, 0.214, 0.207 | PDLC02854,DpdE_00015, 2, 0.0017, 0.06, 0.054 | PDLC02845,DpdE_00006, 1, 8.2e-15, 0.24, 0.167 | PDLC02845,DpdE_00006, 2, 1.2e-08, 0.205, 0.153 | PDLC02619,DrmD_00002, 1, 2e-192, 0.688, 0.748 | PDLC02619,DrmD_00002, 2, 0.016, 0.114, 0.126 | PDLC02622,DrmD_00005, 1, 2.6e-13, 0.139, 0.348 | PDLC02848,DpdE_00009, 1, 3.9e-13, 0.256, 0.276 | PDLC02848,DpdE_00009, 2, 370, 0.06, 0.062 | PDLC02849,DpdE_00010, 1, 8.2e-14, 0.244, 0.259 | PDLC02849,DpdE_00010, 2, 5.4e-07, 0.081, 0.093 | PDLC02623,DrmD_00006, 1, 3.4e-19, 0.096, 0.089 | PDLC02623,DrmD_00006, 2, 2.9e-05, 0.072, 0.063 | PDLC02623,DrmD_00006, 3, 2.7e-31, 0.12, 0.112 | PDLC02623,DrmD_00006, 4, 490, 0.06, 0.052 | PDLC02620,DrmD_00003, 1, 1.9e-28, 0.442, 0.399 | PDLC02620,DrmD_00003, 2, 5.3e-24, 0.094, 0.086 | PDLC02846,DpdE_00007, 1, 1.3e-27, 0.204, 0.186 | PDLC02846,DpdE_00007, 2, 7.4e-07, 0.062, 0.059 | PDLC02852,DpdE_00013, 1, 2.3e-13, 0.178, 0.18 | PDLC02852,DpdE_00013, 2, 7.9e-05, 0.102, 0.112 | PDLC02634,DrmD_00017, 1, 3.7e-38, 0.583, 0.604 | PDLC02627,DrmD_00010, 1, 1.2e-10, 0.196, 0.239 | PDLC02627,DrmD_00010, 2, 2.4e-08, 0.106, 0.144 | PDLC02625,DrmD_00008, 1, 1e-21, 0.307, 0.354 | PDLC02625,DrmD_00008, 2, 720, 0.035, 0.047 | PDLC02841,DpdE_00002, 1, 1.2e-14, 0.207, 0.167 | PDLC02841,DpdE_00002, 2, 2.6e-06, 0.063, 0.063 | PDLC02193,PLD_Helicase_00001, 1, 3e-10, 0.164, 0.2 | PDLC02193,PLD_Helicase_00001, 2, 1.2e-18, 0.086, 0.092 | PDLC02193,PLD_Helicase_00001, 3, 1300, 0.034, 0.036 | PDLC02842,DpdE_00003, 1, 1.6e-18, 0.245, 0.199 | PDLC02842,DpdE_00003, 2, 2.6e-05, 0.079, 0.064 | PDLC02853,DpdE_00014, 1, 2.5e-26, 0.632, 0.619 | PDLC02633,DrmD_00016, 1, 1.3e-28, 0.554, 0.631 | PDLC02861,DpdF_00007, 1, 0.0021, 0.067, 0.108 | PDLC02861,DpdF_00007, 2, 230, 0.031, 0.046 | PDLC02504,BrxHII_00001, 1, 5.8e-47, 0.628, 0.584 | PDLC02504,BrxHII_00001, 1, 5.8e-47, 0.628, 0.584 | PDLC02504,BrxHII_00001, 2, 400, 0.032, 0.03 | PDLC02504,BrxHII_00001, 2, 400, 0.032, 0.03 | PDLC02843,DpdE_00004, 1, 6.1e-31, 0.216, 0.171 | PDLC02843,DpdE_00004, 2, 1.5e-14, 0.108, 0.104 | PDLC02843,DpdE_00004, 3, 750, 0.041, 0.038 | PDLC02840,DpdE_00001, 1, 1.1e-24, 0.183, 0.144 | PDLC02840,DpdE_00001, 2, 3.7e-15, 0.146, 0.131 | PDLC02840,DpdE_00001, 3, 790, 0.067, 0.056 | PDLC02621,DrmD_00004, 1, 6.4e-60, 0.561, 0.52 | PDLC02621,DrmD_00004, 2, 250, 0.122, 0.122","PDLC02619, DrmD_00002, 2e-192, 0.688, 0.748 | PDLC02621, DrmD_00004, 6.4e-60, 0.561, 0.52 | PDLC00659, HmaA_00001, 3.7e-55, 0.582, 0.474 | PDLC02504, BrxHII_00001, 5.8e-47, 0.628, 0.584 | PDLC02504, BrxHII_00001, 5.8e-47, 0.628, 0.584"
