seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JBEFVH010000039.1	28443	No terminal repeats	30	11	1.0000	NA	17	29.0588	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JBEFVH010000051.1	6318	No terminal repeats	9	11	1.0000	NA	0	4.4958	NA	NA
JBEFVH010000038.1	31492	No terminal repeats	33	11	1.0000	NA	1	11.7221	NA	NA
JBEFVH010000048.1	7056	No terminal repeats	9	11	1.0000	NA	1	5.1548	T_virB6	NA
JBEFVH010000047.1	7664	No terminal repeats	13	11	0.9997	NA	0	1.1242	NA	NA
JBEFVH010000042.1	16837	No terminal repeats	17	11	0.9994	NA	7	11.0124	T_virB6;T_virB6;virb4;T_virB3;T_virB2;T_virB9;T_virB8	NA
JBEFVH010000030.1	57402	No terminal repeats	53	11	0.9988	NA	0	1.4652	NA	NA
JBEFVH010000041.1	17573	No terminal repeats	10	11	0.9984	NA	0	2.2828	NA	NA
JBEFVH010000033.1	37298	No terminal repeats	30	11	0.9947	NA	1	1.6166	NA	NF012174
JBEFVH010000044.1	9656	No terminal repeats	7	11	0.9752	NA	0	0.2071	NA	NA
