seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUIOX010000082.1	8597	No terminal repeats	9	11	1.0000	NA	1	7.8724	G_tfc19;G_tfc18;G_tfc22;G_tfc23	NA
JAUIOX010000075.1	11547	No terminal repeats	10	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAUIOX010000095.1	3398	No terminal repeats	6	11	1.0000	NA	1	1.0908	T_virB6	NA
JAUIOX010000096.1	2781	No terminal repeats	3	11	0.9998	NA	1	1.7183	T_virB6	NA
JAUIOX010000128.1	541	No terminal repeats	1	11	0.9998	NA	1	1.7183	T_virB6	NA
JAUIOX010000091.1	4622	No terminal repeats	5	11	0.9992	NA	0	0.7327	NA	NA
JAUIOX010000079.1	9827	No terminal repeats	8	11	0.9980	NA	0	1.3549	NA	NA
JAUIOX010000050.1	32211	No terminal repeats	30	11	0.9979	NA	0	2.0578	NA	NA
JAUIOX010000067.1	17730	No terminal repeats	4	11	0.9964	NA	0	1.3078	NA	NA
JAUIOX010000084.1	7845	No terminal repeats	8	11	0.9925	NA	0	0.9301	NA	NA
JAUIOX010000110.1	1227	No terminal repeats	1	11	0.9882	NA	1	1.1254	MOBH	NA
JAUIOX010000049.1	35950	No terminal repeats	29	11	0.9869	NA	1	1.6166	NA	NF012174
JAUIOX010000076.1	10957	No terminal repeats	8	11	0.9822	NA	0	0.3312	NA	NA
JAUIOX010000072.1	11822	No terminal repeats	9	11	0.8998	NA	0	0.8983	NA	NA
JAUIOX010000060.1	27325	No terminal repeats	20	11	0.8836	NA	0	0.2089	NA	NF033135
JAUIOX010000057.1	28271	No terminal repeats	22	11	0.7304	NA	0	2.0821	NA	NA
