seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYISC010000040.1	40267	No terminal repeats	40	11	1.0000	NA	17	36.6161	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYISC010000053.1	16100	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAYISC010000058.1	8476	No terminal repeats	8	11	1.0000	NA	0	2.5688	NA	NA
JAYISC010000068.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAYISC010000034.1	50093	No terminal repeats	54	11	0.9999	NA	1	14.4815	MOBQ	NF000496
JAYISC010000064.1	5350	No terminal repeats	7	11	0.9997	NA	0	0.7327	NA	NA
JAYISC010000032.1	54100	No terminal repeats	46	11	0.9989	NA	0	2.4688	B_traH	NF012174
JAYISC010000072.1	2707	No terminal repeats	3	11	0.9983	NA	2	2.6906	virb4;T_virB6	NA
JAYISC010000042.1	36730	No terminal repeats	30	11	0.9983	NA	0	3.3434	NA	NA
JAYISC010000045.1	27397	No terminal repeats	26	11	0.9911	NA	0	1.6063	NA	NA
JAYISC010000057.1	9649	No terminal repeats	7	11	0.9833	NA	0	0.2071	NA	NA
JAYISC010000030.1	58253	No terminal repeats	47	11	0.9036	NA	0	0.6480	NA	NF033135
