seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYGQD010000070.1	3786	No terminal repeats	4	11	1.0000	NA	0	1.3215	NA	NA
JAYGQD010000059.1	9644	No terminal repeats	15	11	0.9999	NA	0	1.7944	NA	NA
JAYGQD010000034.1	42688	No terminal repeats	38	11	0.9999	NA	9	14.2652	T_virB6;T_virB6;T_virB6;B_traI;virb4;T_virB3;T_virB2;T_virB9;T_virB8	NF012174
JAYGQD010000066.1	5697	No terminal repeats	7	11	0.9999	NA	1	2.4510	T_virB6	NA
JAYGQD010000052.1	16251	No terminal repeats	17	11	0.9999	NA	1	4.0073	NA	NA
JAYGQD010000055.1	13435	No terminal repeats	13	11	0.9999	NA	0	3.3503	NA	NF000496
JAYGQD010000039.1	33921	No terminal repeats	32	11	0.9997	NA	0	6.4225	NA	NA
JAYGQD010000042.1	30221	No terminal repeats	16	11	0.9993	NA	0	1.4978	NA	NA
JAYGQD010000061.1	7944	No terminal repeats	12	11	0.9990	NA	1	0.9746	T_virB10	NA
JAYGQD010000031.1	44805	No terminal repeats	28	11	0.9988	NA	0	1.5168	NA	NF033135
JAYGQD010000049.1	18227	No terminal repeats	15	11	0.9966	NA	0	2.2454	NA	NA
JAYGQD010000053.1	14763	No terminal repeats	13	11	0.9939	NA	1	1.3918	NA	NA
JAYGQD010000058.1	9718	No terminal repeats	8	11	0.9672	NA	0	0.2071	NA	NA
JAYGQD010000054.1	14313	No terminal repeats	14	11	0.9237	NA	0	2.8732	NA	NA
JAYGQD010000072.1	3355	No terminal repeats	2	11	0.8644	NA	0	1.0053	NA	NA
