seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYGQB010000043.1	38676	No terminal repeats	39	11	1.0000	NA	17	34.8978	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYGQB010000061.1	16098	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAYGQB010000067.1	8526	No terminal repeats	8	11	0.9999	NA	0	2.5688	NA	NA
JAYGQB010000040.1	43078	No terminal repeats	44	11	0.9999	NA	1	8.6185	MOBQ	NF000496
JAYGQB010000054.1	26546	No terminal repeats	30	11	0.9998	NA	0	8.1407	NA	NA
JAYGQB010000057.1	19157	No terminal repeats	19	11	0.9997	NA	5	5.2640	virb4;T_virB3;T_virB2;T_virB9;T_virB8	NA
JAYGQB010000076.1	5350	No terminal repeats	7	11	0.9996	NA	0	0.7327	NA	NA
JAYGQB010000082.1	2544	No terminal repeats	4	11	0.9994	NA	1	3.4366	T_virB6	NA
JAYGQB010000045.1	36739	No terminal repeats	30	11	0.9977	NA	0	3.3434	NA	NA
JAYGQB010000081.1	2707	No terminal repeats	3	11	0.9977	NA	2	2.6906	T_virB6;virb4	NA
JAYGQB010000062.1	14347	No terminal repeats	12	11	0.9952	NA	0	1.2466	NA	NA
JAYGQB010000053.1	27115	No terminal repeats	25	11	0.9912	NA	0	1.6063	NA	NA
JAYGQB010000066.1	9649	No terminal repeats	7	11	0.9815	NA	0	0.2071	NA	NA
