seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIRN010000084.1	7989	No terminal repeats	9	11	1.0000	NA	1	7.8663	MOBH;G_tfc19;G_tfc18;G_tfc22	NA
JAYIRN010000092.1	3398	No terminal repeats	6	11	1.0000	NA	1	1.0908	T_virB6	NA
JAYIRN010000076.1	11547	No terminal repeats	10	11	1.0000	NA	2	5.1548	B_traI;T_virB6	NA
JAYIRN010000089.1	5149	No terminal repeats	6	11	1.0000	NA	0	0.4377	NA	NA
JAYIRN010000039.1	50913	No terminal repeats	62	11	0.9999	NA	11	20.5470	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2	NA
JAYIRN010000045.1	43501	No terminal repeats	46	11	0.9999	NA	1	1.5541	MOBQ	NA
JAYIRN010000054.1	35677	No terminal repeats	31	11	0.9998	NA	2	6.0297	NA	NA
JAYIRN010000012.1	114018	No terminal repeats	128	11	0.9997	NA	8	26.4457	I_trbA;I_traW;I_traY;I_traK;I_traI;I_traM;I_traN;traU	NA
JAYIRN010000098.1	1943	No terminal repeats	3	11	0.9994	NA	1	2.2747	G_tfc23;G_tfc22	NA
JAYIRN010000071.1	15288	No terminal repeats	8	11	0.9988	NA	0	1.9003	NA	NA
JAYIRN010000082.1	8520	No terminal repeats	8	11	0.9979	NA	0	1.4171	NA	NA
JAYIRN010000093.1	3046	No terminal repeats	5	11	0.9978	NA	0	1.3337	NA	NA
JAYIRN010000062.1	24624	No terminal repeats	23	11	0.9963	NA	0	1.6620	NA	NF033105
JAYIRN010000053.1	36151	No terminal repeats	28	11	0.9893	NA	1	1.6166	NA	NF012174
JAYIRN010000064.1	23083	No terminal repeats	22	11	0.9831	NA	0	2.1522	NA	NA
JAYIRN010000058.1	29211	No terminal repeats	25	11	0.9729	NA	0	3.7849	NA	NA
JAYIRN010000070.1	15617	No terminal repeats	17	11	0.9481	NA	0	0.6576	NA	NF033105
JAYIRN010000075.1	11634	No terminal repeats	9	11	0.9304	NA	0	0.8983	NA	NA
JAYIRN010000057.1	31321	No terminal repeats	26	11	0.9258	NA	0	0.8914	NA	NA
JAYIRN010000078.1	11444	No terminal repeats	11	11	0.9235	NA	0	0.3825	NA	NA
JAYIRN010000081.1	8600	No terminal repeats	7	11	0.8513	NA	0	0.3254	NA	NA
JAYIRN010000079.1	10958	No terminal repeats	8	11	0.7929	NA	0	0.3312	NA	NA
