seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYITA010000046.1	6637	No terminal repeats	8	11	0.9999	NA	0	4.1533	NA	NA
JAYITA010000042.1	16798	No terminal repeats	15	11	0.9998	NA	0	3.8892	NA	NA
JAYITA010000041.1	18582	No terminal repeats	25	11	0.9998	NA	1	0.9035	MOBQ	NA
JAYITA010000050.1	3956	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYITA010000029.1	66080	No terminal repeats	60	11	0.9993	NA	0	1.8122	NA	NA
JAYITA010000035.1	45331	No terminal repeats	35	11	0.9982	NA	0	0.3269	NA	NA
JAYITA010000049.1	5227	No terminal repeats	4	11	0.9884	NA	0	0.2071	NA	NA
JAYITA010000044.1	8473	No terminal repeats	7	11	0.9690	NA	0	0.3254	NA	NA
JAYITA010000043.1	14293	No terminal repeats	12	11	0.8511	NA	0	0.9910	NA	NA
JAYITA010000034.1	47998	No terminal repeats	42	11	0.7030	NA	0	0.6741	NA	NA
