seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIQB010000039.1	38675	No terminal repeats	39	11	1.0000	NA	17	34.8978	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAYIQB010000054.1	16119	No terminal repeats	18	11	1.0000	NA	1	4.1647	NA	NA
JAYIQB010000061.1	8527	No terminal repeats	8	11	0.9999	NA	0	2.5688	NA	NA
JAYIQB010000071.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAYIQB010000041.1	37907	No terminal repeats	40	11	0.9998	NA	0	11.2812	NA	NA
JAYIQB010000033.1	59293	No terminal repeats	54	11	0.9998	NA	2	0.7925	MOBQ;T_virB11	NA
JAYIQB010000064.1	8046	No terminal repeats	10	11	0.9996	NA	0	0.7327	NA	NA
JAYIQB010000068.1	5849	No terminal repeats	5	11	0.9996	NA	0	1.5922	NA	NA
JAYIQB010000073.1	2707	No terminal repeats	3	11	0.9983	NA	2	2.6906	virb4;T_virB6	NA
JAYIQB010000042.1	36731	No terminal repeats	30	11	0.9978	NA	0	3.3434	NA	NA
JAYIQB010000048.1	27423	No terminal repeats	26	11	0.9914	NA	0	1.6063	NA	NA
JAYIQB010000059.1	10225	No terminal repeats	9	11	0.9781	NA	0	0.2071	NA	NA
JAYIQB010000062.1	8407	No terminal repeats	4	11	0.7941	NA	0	0.7223	NA	NA
