seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUIOZ010000039.1	38675	No terminal repeats	39	11	1.0000	NA	17	34.8978	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAUIOZ010000057.1	16120	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAUIOZ010000066.1	8475	No terminal repeats	8	11	1.0000	NA	0	2.5688	NA	NA
JAUIOZ010000079.1	3179	No terminal repeats	4	11	0.9999	NA	1	3.4366	T_virB6	NA
JAUIOZ010000017.1	100331	No terminal repeats	99	11	0.9999	NA	1	2.9055	MOBQ	NF000496
JAUIOZ010000075.1	5990	No terminal repeats	5	11	0.9997	NA	1	3.4366	T_virB6	NA
JAUIOZ010000069.1	8046	No terminal repeats	10	11	0.9996	NA	0	0.7327	NA	NA
JAUIOZ010000049.1	25300	No terminal repeats	23	11	0.9994	NA	0	2.4834	NA	NA
JAUIOZ010000080.1	2707	No terminal repeats	3	11	0.9983	NA	2	2.6906	virb4;T_virB6	NA
JAUIOZ010000042.1	35018	No terminal repeats	27	11	0.9895	NA	1	2.9471	NA	NA
JAUIOZ010000047.1	27371	No terminal repeats	26	11	0.9870	NA	0	1.6063	NA	NA
JAUIOZ010000065.1	9649	No terminal repeats	7	11	0.9815	NA	0	0.2071	NA	NA
JAUIOZ010000068.1	8240	No terminal repeats	4	11	0.8756	NA	0	0.7223	NA	NA
