seq_name	chromosome_score	plasmid_score	virus_score
JBEFUU010000001.1	0.9667	0.0307	0.0026
JBEFUU010000002.1	0.9388	0.0572	0.0040
JBEFUU010000003.1	0.9803	0.0175	0.0022
JBEFUU010000004.1	0.9748	0.0230	0.0022
JBEFUU010000005.1	0.9536	0.0430	0.0034
JBEFUU010000006.1	0.9561	0.0405	0.0033
JBEFUU010000007.1	0.9437	0.0524	0.0039
JBEFUU010000008.1	0.9717	0.0260	0.0022
JBEFUU010000009.1	0.9046	0.0889	0.0065
JBEFUU010000010.1	0.9432	0.0529	0.0039
JBEFUU010000011.1	0.9513	0.0449	0.0038
JBEFUU010000012.1	0.9458	0.0505	0.0037
JBEFUU010000013.1	0.9545	0.0420	0.0035
JBEFUU010000014.1	0.9496	0.0463	0.0041
JBEFUU010000015.1	0.9654	0.0316	0.0030
JBEFUU010000016.1	0.9844	0.0141	0.0015
JBEFUU010000017.1	0.9381	0.0575	0.0044
JBEFUU010000018.1	0.8990	0.0945	0.0065
JBEFUU010000019.1	0.9739	0.0239	0.0022
JBEFUU010000020.1	0.8842	0.1083	0.0074
JBEFUU010000021.1	0.9586	0.0381	0.0033
JBEFUU010000022.1	0.9323	0.0630	0.0047
JBEFUU010000023.1	0.9912	0.0078	0.0011
JBEFUU010000024.1	0.9542	0.0424	0.0033
JBEFUU010000025.1	0.9771	0.0212	0.0018
JBEFUU010000026.1	0.9055	0.0889	0.0056
JBEFUU010000027.1	0.9760	0.0215	0.0025
JBEFUU010000028.1	0.0008	0.9990	0.0002
JBEFUU010000029.1	0.9508	0.0459	0.0032
JBEFUU010000030.1	0.9565	0.0397	0.0038
JBEFUU010000031.1	0.9296	0.0658	0.0045
JBEFUU010000032.1	0.8876	0.1062	0.0062
JBEFUU010000033.1	0.8684	0.1258	0.0059
JBEFUU010000034.1	0.9832	0.0149	0.0019
JBEFUU010000035.1	0.8508	0.1422	0.0069
JBEFUU010000036.1	0.0006	0.9993	0.0001
JBEFUU010000037.1	0.9263	0.0686	0.0050
JBEFUU010000038.1	0.9706	0.0273	0.0022
JBEFUU010000039.1	0.5208	0.4714	0.0078
JBEFUU010000040.1	0.9617	0.0354	0.0029
JBEFUU010000041.1	0.0025	0.9972	0.0003
JBEFUU010000042.1	0.0002	0.9998	0.0001
JBEFUU010000043.1	0.9665	0.0310	0.0024
JBEFUU010000044.1	0.9663	0.0309	0.0028
JBEFUU010000045.1	0.8760	0.1193	0.0047
JBEFUU010000046.1	0.6746	0.3168	0.0086
JBEFUU010000047.1	0.9272	0.0665	0.0063
JBEFUU010000048.1	0.0021	0.9976	0.0003
JBEFUU010000049.1	0.9802	0.0180	0.0018
JBEFUU010000050.1	0.9963	0.0029	0.0008
JBEFUU010000051.1	0.0002	0.9998	0.0001
JBEFUU010000052.1	0.0800	0.9093	0.0107
JBEFUU010000053.1	0.0000	1.0000	0.0000
JBEFUU010000054.1	0.0366	0.8842	0.0792
JBEFUU010000055.1	0.1650	0.8302	0.0048
JBEFUU010000056.1	0.9539	0.0440	0.0022
JBEFUU010000057.1	0.0000	0.9998	0.0002
JBEFUU010000058.1	0.9305	0.0533	0.0162
JBEFUU010000059.1	0.1039	0.5806	0.3155
JBEFUU010000060.1	0.0057	0.9922	0.0021
JBEFUU010000061.1	0.1747	0.7246	0.1007
JBEFUU010000062.1	0.9212	0.0779	0.0008
JBEFUU010000063.1	0.0000	1.0000	0.0000
JBEFUU010000064.1	0.4334	0.5425	0.0241
JBEFUU010000065.1	0.0000	1.0000	0.0000
JBEFUU010000066.1	0.0000	0.9999	0.0001
JBEFUU010000067.1	0.0649	0.6273	0.3077
JBEFUU010000068.1	0.0000	0.9999	0.0001
JBEFUU010000069.1	0.0549	0.8852	0.0599
JBEFUU010000070.1	0.0000	1.0000	0.0000
JBEFUU010000071.1	0.0002	0.9997	0.0001
JBEFUU010000072.1	0.0769	0.9012	0.0219
JBEFUU010000073.1	0.8392	0.1335	0.0273
JBEFUU010000074.1	0.2323	0.5012	0.2665
JBEFUU010000075.1	0.8541	0.1373	0.0086
JBEFUU010000076.1	0.9797	0.0179	0.0024
JBEFUU010000077.1	0.0455	0.9345	0.0200
JBEFUU010000078.1	0.0492	0.5270	0.4238
JBEFUU010000079.1	0.0229	0.0547	0.9223
JBEFUU010000080.1	0.9638	0.0295	0.0067
JBEFUU010000081.1	0.0176	0.0045	0.9779
JBEFUU010000082.1	0.9344	0.0448	0.0208
JBEFUU010000083.1	0.2103	0.7068	0.0830
JBEFUU010000084.1	0.0007	0.9993	0.0000
JBEFUU010000085.1	0.6765	0.1425	0.1810
JBEFUU010000086.1	0.9801	0.0146	0.0053
JBEFUU010000087.1	0.4145	0.5381	0.0475
JBEFUU010000088.1	0.7204	0.1548	0.1248
JBEFUU010000089.1	0.6234	0.1720	0.2046
JBEFUU010000090.1	0.0000	1.0000	0.0000
JBEFUU010000091.1	0.2269	0.0473	0.7258
JBEFUU010000092.1	0.5580	0.2826	0.1594
JBEFUU010000093.1	0.2545	0.2582	0.4872
JBEFUU010000094.1	0.0002	0.9998	0.0000
JBEFUU010000095.1	0.2833	0.6165	0.1002
JBEFUU010000096.1	0.2171	0.7491	0.0338
JBEFUU010000097.1	0.5828	0.3771	0.0402
JBEFUU010000098.1	0.0000	1.0000	0.0000
JBEFUU010000099.1	0.2241	0.0677	0.7083
