seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIVS010000038.1	39517	No terminal repeats	39	11	1.0000	NA	17	33.1795	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIVS010000055.1	16119	No terminal repeats	18	11	1.0000	NA	1	4.1647	NA	NA
JAYIVS010000079.1	1211	No terminal repeats	2	11	0.9999	NA	1	2.7472	NA	NA
JAYIVS010000039.1	38714	No terminal repeats	48	11	0.9999	NA	10	16.3088	T_virB2;T_virB3;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10;I_traV	NA
JAYIVS010000061.1	8475	No terminal repeats	8	11	0.9999	NA	0	2.5688	NA	NA
JAYIVS010000040.1	37773	No terminal repeats	39	11	0.9998	NA	0	11.2812	NA	NA
JAYIVS010000067.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIVS010000062.1	7278	No terminal repeats	10	11	0.9997	NA	0	0.7327	NA	NA
JAYIVS010000057.1	11423	No terminal repeats	10	11	0.9995	NA	0	1.6106	NA	NA
JAYIVS010000050.1	25300	No terminal repeats	23	11	0.9990	NA	0	2.4834	NA	NA
JAYIVS010000068.1	2707	No terminal repeats	3	11	0.9983	NA	2	2.6906	virb4;T_virB6	NA
JAYIVS010000048.1	27239	No terminal repeats	25	11	0.9908	NA	0	1.6063	NA	NA
JAYIVS010000060.1	9649	No terminal repeats	7	11	0.9658	NA	0	0.2071	NA	NA
