seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIVI010000040.1	38568	No terminal repeats	39	11	1.0000	NA	17	34.8978	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIVI010000057.1	16097	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAYIVI010000032.1	62190	No terminal repeats	66	11	0.9999	NA	1	15.9379	MOBQ	NF000496
JAYIVI010000066.1	8475	No terminal repeats	8	11	0.9999	NA	0	2.5688	NA	NA
JAYIVI010000078.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIVI010000068.1	8046	No terminal repeats	10	11	0.9993	NA	0	0.7327	NA	NA
JAYIVI010000051.1	25308	No terminal repeats	23	11	0.9990	NA	0	2.4834	NA	NA
JAYIVI010000079.1	2707	No terminal repeats	3	11	0.9977	NA	2	2.6906	T_virB6;virb4	NA
JAYIVI010000046.1	35016	No terminal repeats	27	11	0.9896	NA	1	2.9471	NA	NA
JAYIVI010000049.1	27371	No terminal repeats	26	11	0.9870	NA	0	1.6063	NA	NA
JAYIVI010000065.1	9649	No terminal repeats	7	11	0.9658	NA	0	0.2071	NA	NA
JAYIVI010000063.1	10332	No terminal repeats	7	11	0.7808	NA	0	0.4639	NA	NA
