seq_name	chromosome_score	plasmid_score	virus_score
JAUIOM010000100.1	0.1029	0.2539	0.6432
JAUIOM010000101.1	0.3382	0.2745	0.3873
JAUIOM010000102.1	0.1700	0.0396	0.7904
JAUIOM010000103.1	0.1004	0.6879	0.2116
JAUIOM010000104.1	0.8620	0.0396	0.0985
JAUIOM010000105.1	0.8899	0.0531	0.0570
JAUIOM010000106.1	0.8870	0.0614	0.0516
JAUIOM010000107.1	0.3289	0.0604	0.6107
JAUIOM010000010.1	0.9251	0.0697	0.0052
JAUIOM010000011.1	0.9284	0.0666	0.0049
JAUIOM010000012.1	0.9375	0.0582	0.0043
JAUIOM010000013.1	0.9494	0.0463	0.0043
JAUIOM010000014.1	0.9648	0.0322	0.0030
JAUIOM010000015.1	0.8626	0.1299	0.0075
JAUIOM010000016.1	0.9496	0.0465	0.0039
JAUIOM010000017.1	0.9438	0.0525	0.0037
JAUIOM010000018.1	0.9475	0.0491	0.0034
JAUIOM010000019.1	0.9669	0.0305	0.0025
JAUIOM010000001.1	0.9644	0.0329	0.0027
JAUIOM010000020.1	0.9751	0.0224	0.0025
JAUIOM010000021.1	0.9422	0.0545	0.0033
JAUIOM010000022.1	0.8418	0.1489	0.0093
JAUIOM010000023.1	0.9949	0.0044	0.0007
JAUIOM010000024.1	0.9594	0.0375	0.0030
JAUIOM010000025.1	0.9858	0.0129	0.0013
JAUIOM010000026.1	0.9737	0.0243	0.0020
JAUIOM010000027.1	0.9601	0.0370	0.0029
JAUIOM010000028.1	0.5834	0.4029	0.0137
JAUIOM010000029.1	0.9794	0.0186	0.0020
JAUIOM010000002.1	0.9581	0.0385	0.0034
JAUIOM010000030.1	0.0001	0.9998	0.0001
JAUIOM010000031.1	0.9420	0.0540	0.0040
JAUIOM010000032.1	0.8643	0.1287	0.0070
JAUIOM010000033.1	0.9288	0.0665	0.0047
JAUIOM010000034.1	0.0036	0.9960	0.0003
JAUIOM010000035.1	0.9626	0.0343	0.0032
JAUIOM010000036.1	0.9613	0.0358	0.0029
JAUIOM010000037.1	0.8401	0.1336	0.0262
JAUIOM010000038.1	0.9726	0.0252	0.0022
JAUIOM010000039.1	0.9494	0.0463	0.0043
JAUIOM010000003.1	0.9648	0.0325	0.0027
JAUIOM010000040.1	0.9683	0.0290	0.0028
JAUIOM010000041.1	0.8559	0.1373	0.0067
JAUIOM010000042.1	0.0000	1.0000	0.0000
JAUIOM010000043.1	0.0000	0.9999	0.0001
JAUIOM010000044.1	0.9352	0.0605	0.0043
JAUIOM010000045.1	0.0002	0.9998	0.0001
JAUIOM010000046.1	0.0016	0.9982	0.0002
JAUIOM010000047.1	0.9690	0.0280	0.0031
JAUIOM010000048.1	0.0000	0.9999	0.0001
JAUIOM010000049.1	0.9455	0.0505	0.0040
JAUIOM010000004.1	0.9757	0.0219	0.0024
JAUIOM010000050.1	0.9436	0.0528	0.0037
JAUIOM010000051.1	0.8814	0.1129	0.0057
JAUIOM010000052.1	0.9405	0.0555	0.0040
JAUIOM010000053.1	0.9638	0.0339	0.0023
JAUIOM010000054.1	0.9713	0.0263	0.0024
JAUIOM010000055.1	0.0078	0.9914	0.0008
