JAYINP010000001.1_tRNA1_Thr	96367	96442
JAYINP010000001.1_tRNA2_Ala	237618	237693
JAYINP010000002.1_tRNA1_Gly	40641	40716
JAYINP010000002.1_tRNA2_Cys	40797	40870
JAYINP010000002.1_tRNA3_Gly	40940	41015
JAYINP010000002.1_tRNA4_Leu	81396	81482
JAYINP010000003.1_tRNA1_Leu	180636	180722
JAYINP010000011.1_tRNA1_Gln	92825	92899
JAYINP010000011.1_tRNA2_Met	92954	93030
JAYINP010000013.1_tRNA1_Arg	93799	93875
JAYINP010000017.1_tRNA1_Val	7074	7148
JAYINP010000017.1_tRNA2_Ser	51388	51480
JAYINP010000017.1_tRNA3_Ser	57627	57717
JAYINP010000017.1_tRNA4_Asp	66064	66140
JAYINP010000017.1_tRNA5_Val	66170	66244
JAYINP010000017.1_tRNA6_Leu	72961	73045
JAYINP010000017.1_tRNA7_Lys	73123	73198
JAYINP010000017.1_tRNA8_His	73282	73358
JAYINP010000017.1_tRNA9_Arg	73391	73467
JAYINP010000017.1_tRNA10_Pro	73511	73587
JAYINP010000029.1_tRNA1_Phe	5313	5388
JAYINP010000029.1_tRNA2_Pro	34599	34675
