seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIWW010000086.1	7845	No terminal repeats	10	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAYIWW010000038.1	39128	No terminal repeats	47	11	1.0000	NA	11	24.2759	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2	NA
JAYIWW010000077.1	12910	No terminal repeats	13	11	0.9999	NA	0	2.7907	NA	NA
JAYIWW010000039.1	38936	No terminal repeats	41	11	0.9999	NA	0	11.2812	NA	NA
JAYIWW010000066.1	17508	No terminal repeats	14	11	0.9998	NA	6	7.5359	virb4;T_virB3;T_virB2;T_virB9;T_virB8	NA
JAYIWW010000078.1	12756	No terminal repeats	10	11	0.9997	NA	1	3.2284	B_traH	NA
JAYIWW010000021.1	83546	No terminal repeats	75	11	0.9996	NA	1	1.4857	NA	NA
JAYIWW010000045.1	33173	No terminal repeats	24	11	0.9996	NA	0	1.7225	NA	NA
JAYIWW010000062.1	21292	No terminal repeats	9	11	0.9991	NA	0	3.1482	NA	NA
JAYIWW010000095.1	4589	No terminal repeats	7	11	0.9990	NA	0	1.2723	NA	NA
JAYIWW010000042.1	35815	No terminal repeats	31	11	0.9989	NA	0	2.8653	NA	NA
JAYIWW010000069.1	16478	No terminal repeats	15	11	0.9945	NA	0	0.5057	NA	NA
JAYIWW010000083.1	9570	No terminal repeats	7	11	0.9407	NA	0	0.2071	NA	NA
JAYIWW010000090.1	6071	No terminal repeats	4	11	0.9241	NA	0	1.1813	NA	NF012174
JAYIWW010000093.1	4979	No terminal repeats	7	11	0.8780	NA	0	0.8998	NA	NA
JAYIWW010000048.1	30377	No terminal repeats	22	11	0.8169	NA	0	0.7474	NA	NF033135
JAYIWW010000052.1	27186	No terminal repeats	20	11	0.7699	NA	0	2.0821	NA	NA
JAYIWW010000073.1	14123	No terminal repeats	10	11	0.7144	NA	0	0.3104	NA	NA
