JAUINP010000007.1_tRNA1_Phe	113213	113288
JAUINP010000007.1_tRNA2_Pro	142503	142579
JAUINP010000009.1_tRNA1_Gln	100440	100514
JAUINP010000009.1_tRNA2_Met	100569	100645
JAUINP010000011.1_tRNA1_Met	255	330
JAUINP010000014.1_tRNA1_Leu	3216	3302
JAUINP010000015.1_tRNA1_Ser	6827	6919
JAUINP010000017.1_tRNA1_Thr	27258	27333
JAUINP010000024.1_tRNA1_Gly	8521	8594
JAUINP010000025.1_tRNA1_Thr	123	198
JAUINP010000025.1_tRNA2_Gly	232	305
JAUINP010000025.1_tRNA3_Tyr	335	420
JAUINP010000025.1_tRNA4_Gln	4254	4330
JAUINP010000029.1_tRNA1_Ala	28371	28446
