gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	taxid	taxname	annotation_accessions	annotation_description
JAYINC010000008.1|provirus_31642_82579_26	31642	32862	1221	1	0.658	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYINC010000008.1|provirus_31642_82579_27	32930	33268	339	1	0.640	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYINC010000008.1|provirus_31642_82579_28	33403	33801	399	1	0.634	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYINC010000008.1|provirus_31642_82579_29	33798	34163	366	-1	0.675	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYINC010000008.1|provirus_31642_82579_30	34166	35122	957	-1	0.657	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYINC010000008.1|provirus_31642_82579_31	35133	35357	225	-1	0.653	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYINC010000008.1|provirus_31642_82579_32	36606	37037	432	1	0.669	11	GGAG/GAGG	GENOMAD.134608.VV	5.243e-10	59	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
JAYINC010000008.1|provirus_31642_82579_33	37056	37706	651	-1	0.654	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYINC010000008.1|provirus_31642_82579_34	37709	38386	678	-1	0.617	11	GGAGG	GENOMAD.045427.VV	2.241e-49	177	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
JAYINC010000008.1|provirus_31642_82579_35	38386	38697	312	-1	0.625	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYINC010000008.1|provirus_31642_82579_36	38694	43319	4626	-1	0.650	11	GGAG/GAGG	GENOMAD.070319.VV	4.459e-92	337	0	0	1	1246	Caudoviricetes	NA	NA	PF13550;COG4733	Phage-related protein, tail component
JAYINC010000008.1|provirus_31642_82579_37	43310	43702	393	-1	0.639	11	None	GENOMAD.077138.VV	2.572e-55	189	0	0	0	1246	Caudoviricetes	NA	NA	K13695;TIGR02219	NA
JAYINC010000008.1|provirus_31642_82579_38	43702	44169	468	-1	0.641	11	GGAG/GAGG	GENOMAD.064366.VV	1.974e-78	257	0	0	1	1246	Caudoviricetes	NA	NA	PF08875;COG4672;TIGR01600	Phage-related protein
JAYINC010000008.1|provirus_31642_82579_39	44166	44522	357	-1	0.613	11	GGA/GAG/AGG	GENOMAD.085452.VV	8.832e-53	181	0	0	1	1246	Caudoviricetes	NA	NA	PF05939	Phage minor tail protein
JAYINC010000008.1|provirus_31642_82579_40	44522	47200	2679	-1	0.632	11	None	GENOMAD.130591.VP	8.448e-200	646	0	0	1	1246	Caudoviricetes	NA	NA	COG5281	Phage-related minor tail protein
JAYINC010000008.1|provirus_31642_82579_41	47201	47365	165	-1	0.630	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAYINC010000008.1|provirus_31642_82579_42	47362	47841	480	-1	0.652	11	GGA/GAG/AGG	GENOMAD.119189.VV	4.36e-55	190	0	0	0	1	NA	NA	NA	PF20336	NA
JAYINC010000008.1|provirus_31642_82579_43	47838	48581	744	-1	0.636	11	GGAG/GAGG	GENOMAD.051475.VV	5.691e-37	142	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
JAYINC010000008.1|provirus_31642_82579_44	48621	49055	435	-1	0.653	11	GGxGG	GENOMAD.157294.VV	3.676e-58	198	0	0	0	1	NA	NA	NA	NA	NA
