seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYINF010000080.1	7989	No terminal repeats	9	11	1.0000	NA	1	7.8663	MOBH;G_tfc19;G_tfc18;G_tfc22	NA
JAYINF010000073.1	11547	No terminal repeats	10	11	1.0000	NA	2	5.1548	B_traI;T_virB6	NA
JAYINF010000037.1	48341	DTR	58	11	0.9999	NA	12	20.8450	I_traV;T_virB2;T_virB3;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
JAYINF010000041.1	44830	No terminal repeats	47	11	0.9999	NA	1	2.0518	MOBQ	NA
JAYINF010000034.1	50259	No terminal repeats	30	11	0.9998	NA	0	2.5220	NA	NF033135
JAYINF010000091.1	1926	No terminal repeats	3	11	0.9993	NA	1	2.2747	G_tfc22;G_tfc23	NA
JAYINF010000070.1	15288	No terminal repeats	8	11	0.9988	NA	0	1.9003	NA	NA
JAYINF010000050.1	32150	No terminal repeats	28	11	0.9984	NA	0	2.0578	NA	NA
JAYINF010000059.1	24624	No terminal repeats	23	11	0.9963	NA	0	1.6620	NA	NF033105
JAYINF010000049.1	36151	No terminal repeats	28	11	0.9893	NA	1	1.6166	NA	NF012174
JAYINF010000062.1	23075	No terminal repeats	22	11	0.9832	NA	0	2.1522	NA	NA
JAYINF010000077.1	10949	No terminal repeats	8	11	0.9789	NA	0	0.3312	NA	NA
JAYINF010000051.1	31319	No terminal repeats	26	11	0.9340	NA	0	0.8914	NA	NA
JAYINF010000079.1	8232	No terminal repeats	4	11	0.8395	NA	0	0.7223	NA	NA
JAYINF010000078.1	8600	No terminal repeats	7	11	0.8148	NA	0	0.3254	NA	NA
