seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIVU010000093.1	3398	No terminal repeats	6	11	1.0000	NA	1	1.0908	T_virB6	NA
JAYIVU010000074.1	11547	No terminal repeats	10	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAYIVU010000082.1	8597	No terminal repeats	9	11	1.0000	NA	1	7.8724	G_tfc23;G_tfc22;G_tfc18;G_tfc19	NA
JAYIVU010000094.1	2781	No terminal repeats	3	11	0.9999	NA	1	1.7183	T_virB6	NA
JAYIVU010000122.1	541	No terminal repeats	1	11	0.9999	NA	1	1.7183	T_virB6	NA
JAYIVU010000078.1	9827	No terminal repeats	8	11	0.9996	NA	0	1.3549	NA	NA
JAYIVU010000090.1	4621	No terminal repeats	5	11	0.9992	NA	0	0.7327	NA	NA
JAYIVU010000048.1	32211	No terminal repeats	30	11	0.9979	NA	0	2.0578	NA	NA
JAYIVU010000063.1	21099	No terminal repeats	14	11	0.9977	NA	1	2.4784	B_traH	NA
JAYIVU010000047.1	35950	No terminal repeats	29	11	0.9959	NA	1	1.6166	NA	NF012174
JAYIVU010000067.1	17730	No terminal repeats	4	11	0.9941	NA	0	1.3078	NA	NA
JAYIVU010000083.1	7845	No terminal repeats	8	11	0.9925	NA	0	0.9301	NA	NA
JAYIVU010000106.1	1227	No terminal repeats	1	11	0.9882	NA	1	1.1254	MOBH	NA
JAYIVU010000079.1	9616	No terminal repeats	7	11	0.9281	NA	0	0.2071	NA	NA
JAYIVU010000073.1	11943	No terminal repeats	9	11	0.9019	NA	0	0.8983	NA	NA
JAYIVU010000058.1	27325	No terminal repeats	20	11	0.8897	NA	0	0.2089	NA	NF033135
JAYIVU010000075.1	11029	No terminal repeats	9	11	0.8199	NA	0	0.3312	NA	NA
