seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIWM010000089.1	4793	No terminal repeats	8	11	1.0000	NA	1	0.8764	NA	NA
JAYIWM010000024.1	71860	No terminal repeats	67	11	1.0000	NA	17	9.4033	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2;MOBT	NA
JAYIWM010000078.1	10219	No terminal repeats	10	11	0.9999	NA	0	1.8417	NA	NA
JAYIWM010000066.1	19930	No terminal repeats	25	11	0.9999	NA	2	9.8486	T_virB3	NA
JAYIWM010000081.1	8913	No terminal repeats	8	11	0.9998	NA	0	0.8399	NA	NA
JAYIWM010000082.1	8214	No terminal repeats	7	11	0.9998	NA	0	1.9003	NA	NA
JAYIWM010000048.1	38468	No terminal repeats	40	11	0.9998	NA	0	9.4956	NA	NA
JAYIWM010000063.1	25296	No terminal repeats	23	11	0.9996	NA	0	2.4834	NA	NA
JAYIWM010000076.1	10293	No terminal repeats	12	11	0.9995	NA	0	1.1242	NA	NA
JAYIWM010000071.1	14849	No terminal repeats	12	11	0.9838	NA	0	1.1230	NA	NA
JAYIWM010000083.1	7636	No terminal repeats	8	11	0.9514	NA	0	0.8861	NA	NF000496
JAYIWM010000085.1	6042	No terminal repeats	4	11	0.9381	NA	0	1.1813	NA	NF012174
JAYIWM010000070.1	14998	No terminal repeats	18	11	0.9377	NA	0	0.8214	NA	NA
JAYIWM010000062.1	26746	No terminal repeats	23	11	0.7267	NA	0	0.3193	NA	NA
