seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIQX010000085.1	3398	No terminal repeats	6	11	1.0000	NA	1	1.0908	T_virB6	NA
JAYIQX010000068.1	11547	No terminal repeats	10	11	1.0000	NA	2	5.1548	T_virB6;B_traI	NA
JAYIQX010000074.1	8597	No terminal repeats	9	11	1.0000	NA	1	7.8724	G_tfc23;G_tfc22;G_tfc18;G_tfc19	NA
JAYIQX010000086.1	2781	No terminal repeats	3	11	0.9998	NA	1	1.7183	T_virB6	NA
JAYIQX010000082.1	4621	No terminal repeats	5	11	0.9992	NA	0	0.7327	NA	NA
JAYIQX010000071.1	9826	No terminal repeats	7	11	0.9987	NA	0	1.3549	NA	NA
JAYIQX010000044.1	32189	No terminal repeats	30	11	0.9983	NA	0	2.0578	NA	NA
JAYIQX010000041.1	36141	No terminal repeats	29	11	0.9975	NA	1	1.6166	NA	NF012174
JAYIQX010000075.1	7837	No terminal repeats	8	11	0.9952	NA	0	0.9301	NA	NA
JAYIQX010000059.1	17730	No terminal repeats	4	11	0.9942	NA	0	1.3078	NA	NA
JAYIQX010000097.1	1227	No terminal repeats	1	11	0.9888	NA	1	1.1254	MOBH	NA
JAYIQX010000072.1	9616	No terminal repeats	7	11	0.9281	NA	0	0.2071	NA	NA
JAYIQX010000052.1	27325	No terminal repeats	20	11	0.8897	NA	0	0.2089	NA	NF033135
JAYIQX010000066.1	11883	No terminal repeats	9	11	0.8873	NA	0	0.8983	NA	NA
