seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIRT010000080.1	4793	No terminal repeats	8	11	1.0000	NA	1	0.8764	NA	NA
JAYIRT010000026.1	71860	No terminal repeats	67	11	1.0000	NA	17	9.4033	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2;MOBT	NA
JAYIRT010000059.1	20034	No terminal repeats	25	11	1.0000	NA	2	9.8486	T_virB3	NA
JAYIRT010000070.1	10219	No terminal repeats	10	11	0.9998	NA	0	1.8417	NA	NA
JAYIRT010000074.1	8214	No terminal repeats	7	11	0.9998	NA	0	1.9003	NA	NA
JAYIRT010000052.1	31432	No terminal repeats	34	11	0.9998	NA	0	9.8590	NA	NA
JAYIRT010000073.1	8576	No terminal repeats	8	11	0.9997	NA	0	0.8399	NA	NA
JAYIRT010000069.1	10293	No terminal repeats	12	11	0.9995	NA	0	1.1242	NA	NA
JAYIRT010000055.1	25288	No terminal repeats	23	11	0.9993	NA	0	2.4834	NA	NA
JAYIRT010000064.1	14851	No terminal repeats	12	11	0.9859	NA	0	1.1230	NA	NA
JAYIRT010000065.1	14824	No terminal repeats	18	11	0.9354	NA	0	0.8214	NA	NA
JAYIRT010000078.1	5224	No terminal repeats	5	11	0.9312	NA	0	0.2071	NA	NA
