seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYISP010000038.1	28862	No terminal repeats	30	11	1.0000	NA	17	30.7770	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAYISP010000039.1	27893	No terminal repeats	29	11	1.0000	NA	1	11.7221	NA	NA
JAYISP010000036.1	38840	DTR	49	11	0.9999	NA	10	15.0803	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2	NA
JAYISP010000041.1	18588	No terminal repeats	21	11	0.9999	NA	0	4.0050	NA	NA
JAYISP010000040.1	26589	No terminal repeats	30	11	0.9998	NA	0	8.1407	NA	NA
JAYISP010000054.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYISP010000051.1	5638	No terminal repeats	9	11	0.9997	NA	0	0.3559	NA	NA
JAYISP010000053.1	3640	No terminal repeats	5	11	0.9994	NA	0	1.1242	NA	NA
JAYISP010000043.1	15181	No terminal repeats	12	11	0.9991	NA	0	1.2466	NA	NA
JAYISP010000055.1	3061	No terminal repeats	3	11	0.9964	NA	2	2.6906	T_virB6;virb4	NA
JAYISP010000046.1	8971	No terminal repeats	7	11	0.8114	NA	0	0.3254	NA	NA
JAYISP010000047.1	8369	No terminal repeats	6	11	0.8062	NA	0	0.3825	NA	NA
JAYISP010000037.1	33266	No terminal repeats	28	11	0.7960	NA	0	3.0122	NA	NA
