seq_name	chromosome_score	plasmid_score	virus_score
JAYIOG010000001.1	0.9999	0.0001	0.0000
JAYIOG010000002.1	1.0000	0.0000	0.0000
JAYIOG010000003.1	0.9987	0.0013	0.0000
JAYIOG010000004.1	0.9989	0.0011	0.0000
JAYIOG010000005.1	0.9999	0.0001	0.0000
JAYIOG010000006.1	0.9991	0.0009	0.0000
JAYIOG010000007.1	0.9999	0.0001	0.0000
JAYIOG010000008.1	1.0000	0.0000	0.0000
JAYIOG010000009.1	1.0000	0.0000	0.0000
JAYIOG010000010.1	0.9992	0.0008	0.0000
JAYIOG010000011.1	1.0000	0.0000	0.0000
JAYIOG010000012.1	1.0000	0.0000	0.0000
JAYIOG010000013.1	1.0000	0.0000	0.0000
JAYIOG010000014.1	1.0000	0.0000	0.0000
JAYIOG010000015.1	0.0003	0.9997	0.0000
JAYIOG010000016.1	0.9999	0.0001	0.0000
JAYIOG010000017.1	1.0000	0.0000	0.0000
JAYIOG010000018.1	0.9999	0.0001	0.0000
JAYIOG010000019.1	0.9994	0.0006	0.0000
JAYIOG010000020.1	1.0000	0.0000	0.0000
JAYIOG010000021.1	1.0000	0.0000	0.0000
JAYIOG010000022.1	1.0000	0.0000	0.0000
JAYIOG010000023.1	0.9999	0.0001	0.0000
JAYIOG010000024.1	0.9995	0.0005	0.0000
JAYIOG010000025.1	1.0000	0.0000	0.0000
JAYIOG010000026.1	0.0017	0.9983	0.0000
JAYIOG010000027.1	1.0000	0.0000	0.0000
JAYIOG010000028.1	0.9908	0.0092	0.0000
JAYIOG010000029.1	0.9997	0.0003	0.0000
JAYIOG010000030.1	0.9372	0.0628	0.0000
JAYIOG010000031.1	0.0016	0.9984	0.0000
JAYIOG010000032.1	0.2681	0.7318	0.0001
JAYIOG010000033.1	0.2235	0.7765	0.0000
JAYIOG010000034.1	0.1506	0.8493	0.0000
JAYIOG010000035.1	0.9996	0.0004	0.0000
JAYIOG010000036.1	0.9647	0.0353	0.0001
JAYIOG010000037.1	0.0025	0.9975	0.0000
JAYIOG010000038.1	0.0003	0.9997	0.0000
JAYIOG010000039.1	0.6906	0.3072	0.0022
JAYIOG010000040.1	0.4584	0.5415	0.0000
JAYIOG010000041.1	0.6663	0.3334	0.0003
JAYIOG010000042.1	0.0173	0.9826	0.0001
JAYIOG010000043.1	0.3659	0.6333	0.0008
JAYIOG010000044.1	0.5459	0.1628	0.2913
JAYIOG010000045.1	0.0003	0.9996	0.0001
JAYIOG010000046.1	0.8445	0.1124	0.0431
JAYIOG010000047.1	0.9227	0.0424	0.0349
JAYIOG010000048.1	0.0008	0.0006	0.9986
JAYIOG010000049.1	0.4943	0.2066	0.2991
JAYIOG010000050.1	0.6467	0.1114	0.2419
JAYIOG010000051.1	0.0000	0.0001	0.9999
JAYIOG010000052.1	0.0003	0.0000	0.9997
JAYIOG010000053.1	0.8206	0.0619	0.1174
JAYIOG010000054.1	0.7161	0.2827	0.0012
JAYIOG010000055.1	0.9943	0.0031	0.0026
JAYIOG010000056.1	0.5916	0.1378	0.2706
JAYIOG010000057.1	0.6786	0.0324	0.2889
JAYIOG010000058.1	0.8448	0.0323	0.1229
JAYIOG010000059.1	0.6264	0.0313	0.3423
JAYIOG010000060.1	0.6813	0.0326	0.2861
JAYIOG010000061.1	0.7196	0.0561	0.2243
JAYIOG010000062.1	0.5577	0.1586	0.2837
JAYIOG010000063.1	0.7914	0.0481	0.1605
JAYIOG010000064.1	0.7053	0.0333	0.2614
JAYIOG010000065.1	0.8812	0.0127	0.1061
JAYIOG010000066.1	0.6786	0.0324	0.2889
JAYIOG010000067.1	0.9605	0.0074	0.0321
JAYIOG010000068.1	0.6786	0.0324	0.2889
JAYIOG010000069.1	0.6289	0.0294	0.3416
JAYIOG010000070.1	0.6337	0.0296	0.3367
JAYIOG010000071.1	0.6092	0.1534	0.2374
JAYIOG010000072.1	0.7097	0.0335	0.2568
JAYIOG010000073.1	0.6105	0.1625	0.2270
JAYIOG010000074.1	0.6993	0.0544	0.2463
JAYIOG010000075.1	0.7138	0.0337	0.2525
