seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIUY010000043.1	39070	No terminal repeats	47	11	1.0000	NA	11	22.8056	T_virB2;T_virB3;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
JAYIUY010000068.1	11151	No terminal repeats	12	11	0.9999	NA	0	2.7907	NA	NA
JAYIUY010000034.1	54502	No terminal repeats	58	11	0.9999	NA	0	11.4393	NA	NF000496
JAYIUY010000069.1	10477	No terminal repeats	10	11	0.9997	NA	5	6.3031	virb4;T_virB3;T_virB2;T_virB9	NA
JAYIUY010000049.1	33169	No terminal repeats	24	11	0.9996	NA	0	1.7225	NA	NA
JAYIUY010000021.1	82851	No terminal repeats	74	11	0.9995	NA	1	1.4857	NA	NA
JAYIUY010000079.1	4589	No terminal repeats	7	11	0.9990	NA	0	1.2723	NA	NA
JAYIUY010000047.1	36256	No terminal repeats	31	11	0.9983	NA	0	2.8653	NA	NA
JAYIUY010000059.1	18634	No terminal repeats	16	11	0.9974	NA	0	1.2613	NA	NA
JAYIUY010000058.1	21816	No terminal repeats	22	11	0.9970	NA	0	0.5057	NA	NA
JAYIUY010000072.1	9570	No terminal repeats	7	11	0.9407	NA	0	0.2071	NA	NA
JAYIUY010000077.1	6071	No terminal repeats	4	11	0.9241	NA	0	1.1813	NA	NF012174
