seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIUV010000063.1	6269	No terminal repeats	6	11	1.0000	NA	0	5.4218	NA	NA
JAYIUV010000033.1	41576	No terminal repeats	41	11	1.0000	NA	17	36.6161	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAYIUV010000050.1	16120	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAYIUV010000059.1	8466	No terminal repeats	8	11	1.0000	NA	0	2.5688	NA	NA
JAYIUV010000065.1	5870	No terminal repeats	9	11	0.9999	NA	0	1.5596	NA	NA
JAYIUV010000068.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAYIUV010000061.1	8046	No terminal repeats	10	11	0.9993	NA	0	0.7327	NA	NA
JAYIUV010000035.1	36738	No terminal repeats	30	11	0.9978	NA	0	3.3434	NA	NA
JAYIUV010000069.1	2707	No terminal repeats	3	11	0.9977	NA	2	2.6906	T_virB6;virb4	NA
JAYIUV010000043.1	27119	No terminal repeats	25	11	0.9879	NA	0	1.6063	NA	NA
JAYIUV010000055.1	9911	No terminal repeats	5	11	0.9874	NA	0	2.0008	NA	NA
JAYIUV010000056.1	9649	No terminal repeats	7	11	0.9658	NA	0	0.2071	NA	NA
